"forecast.date","ensembles","tmp2m","dlwrfsfc","dswrfsfc","pratesfc","rh2m","vgrd10m","ugrd10m","spfh2m","pressfc","tcdcclm"
"2020-03-25 18:00:00",1,279.9,9.999e+20,9.999e+20,9.999e+20,90.700005,-6.1099997,-1.93,0.0054699997,101826.375,9.999e+20
"2020-03-26 00:00:00",1,280.05,332,1,5.6e-05,84.6,-5.97,-3.35,0.00514,102040.766,99
"2020-03-26 06:00:00",1,280.08,328,0,5.5e-05,84.200005,-5.77,-3.83,0.00513,102081.68,98
"2020-03-26 12:00:00",1,281,326,104,3.5e-05,84.8,-4.65,-4.5899997,0.00548,102189.805,96
"2020-03-26 18:00:00",1,281.80002,328,268,1e-05,85.4,-4.81,-3.4099998,0.00585,102145.87,86
"2020-03-27 00:00:00",1,280.88,320,4,1e-05,87.200005,-4.48,-4.7799997,0.0055899997,102256.21,77
"2020-03-27 06:00:00",1,280.1,328,0,1e-05,84.8,-4.11,-5.2599998,0.00519,102336.93,83
"2020-03-27 12:00:00",1,282.6,304,265,1e-06,72.700005,-5.62,-5.18,0.00524,102555.71,71
"2020-03-27 18:00:00",1,282.30002,284,445,0,71.3,-7.3799996,-5.79,0.0050299997,102617.086,42
"2020-03-28 00:00:00",1,280.5,264,7,0,79,-6.95,-6.06,0.0049199997,102895.08,9
"2020-03-28 06:00:00",1,280.6,292,0,5e-06,85.6,-4.8599997,-7.5,0.00537,103040.766,40
"2020-03-28 12:00:00",1,281.80002,281,291,1e-06,70.1,-7.1099997,-7.95,0.00472,103407.64,32
"2020-03-28 18:00:00",1,280.5,298,354,1e-06,65.5,-7.47,-8.21,0.00403,103593.914,64
"2020-03-29 00:00:00",1,278.9,281,7,0,65,-4.17,-7.25,0.00357,103965.55,51
"2020-03-29 06:00:00",1,277,240,0,0,70.4,-3.02,-7.0699997,0.00338,104219.54,2
"2020-03-29 12:00:00",1,279.1,238,343,0,58.8,-5.31,-7.16,0.00326,104413.5,5
"2020-03-29 18:00:00",1,279.7,243,502,0,62.600002,-6.7599998,-6.45,0.00363,104367.56,1
"2020-03-30 00:00:00",1,277.6,243,10,0,72.6,-3.9599998,-5,0.0036499999,104418.25,1
"2020-03-30 06:00:00",1,278.5,255,0,1e-06,74,-5.43,-2.18,0.00397,104187.984,16
"2020-03-30 12:00:00",1,281.1,302,205,5e-06,67.8,-7.24,-3.28,0.00434,104059.69,71
"2020-03-30 18:00:00",1,280.44528,292,387,3e-06,71,-7.79,-3.28,0.00439,103833.95,54
"2020-03-31 00:00:00",1,279.65,316,6,4e-06,74.5,-5.5099998,-2.6599998,0.00434,103711.766,82
"2020-03-31 06:00:00",1,279.80002,322,0,6e-06,74.4,-5.75,-1.01,0.0043599997,103428.15,91
"2020-03-31 12:00:00",1,281,326,124,1e-05,70.1,-5.8799996,-0.55,0.0044799997,103247.164,96
"2020-03-31 18:00:00",1,280.9,315,232,1e-05,70.8,-6.5699997,-0.14999999,0.00454,102882.52,85
"2020-04-01 00:00:00",1,279.37,262,9,7e-06,76.3,-3.6699998,-0.08,0.00438,102644.25,16
"2020-04-01 06:00:00",1,278.80002,258,0,6e-06,75.6,-2.77,1.51,0.00419,102291,26
"2020-04-01 12:00:00",1,281.5,275,321,1.1e-05,65,-2.19,3.9199998,0.00434,102115.69,39
"2020-04-01 18:00:00",1,280.80002,287,425,5e-06,69.200005,-1.53,5.5899997,0.00444,101771.95,48
"2020-04-02 00:00:00",1,280.25,308,9,9e-06,72.3,1.56,6.91,0.0044799997,101466.87,76
"2020-04-02 06:00:00",1,280.6,324,0,1.3e-05,76.6,2.6299999,8.62,0.0049199997,100933.516,95
"2020-04-02 12:00:00",1,281.80002,325,127,7.1e-05,80.4,-5.43,8.179999,0.00557,100680.805,91
"2020-04-02 18:00:00",1,278.4,306,298,1.2e-05,65.4,-8.809999,7.6099997,0.0035899999,100854.04,79
"2020-04-03 00:00:00",1,276.30002,275,9,1e-05,60.7,-6.17,6.42,0.00286,100642.31,72
"2020-04-03 06:00:00",1,275.7,264,0,4.3e-05,65.5,-7.27,4.75,0.00297,100728.79,83
"2020-04-03 12:00:00",1,277.30002,263,308,4.8e-05,62.9,-10.37,4.52,0.00318,101091.87,83
"2020-04-03 18:00:00",1,276.9,261,461,2.7e-05,56.2,-7.5299997,3.1799998,0.0027599998,101317.74,67
"2020-04-04 00:00:00",1,276.5,249,13,1.2e-05,71.3,-0.96999997,10.309999,0.0034299998,101084.02,50
"2020-04-04 06:00:00",1,275.2,286,0,7.3e-05,70,-6.74,3.9399998,0.00305,101070.45,86
"2020-04-04 12:00:00",1,276.4,270,307,2.8e-05,62.4,-8.66,5.18,0.00297,101261.74,83
"2020-04-04 18:00:00",1,276,253,489,3.9e-05,63.4,-6.7,4.11,0.0029199999,101366.69,72
"2020-04-05 00:00:00",1,274.30002,247,12,1.6e-05,74.200005,-2.77,3.54,0.0030399999,101461.64,72
"2020-04-05 06:00:00",1,275,264,0,1.1e-05,68.4,-3.59,2.85,0.00293,101428.87,77
"2020-04-05 12:00:00",1,278.30002,277,319,1.8e-05,57.9,-4.24,3.32,0.00314,101548.14,76
"2020-04-05 18:00:00",1,278,274,470,1.8e-05,60.5,-2.1599998,3.6799998,0.0032199998,101482.836,58
"2020-04-06 00:00:00",1,277,274,12,4e-05,80.3,4.98,0.41,0.00398,101169.25,54
"2020-04-06 06:00:00",1,279.4,316,0,0.000107,85.200005,0.42999998,7.6699996,0.0050399997,100608.69,94
"2020-04-06 12:00:00",1,281.1,317,186,2.5e-05,73.4,1.73,12.25,0.00489,100323.9,91
"2020-04-06 18:00:00",1,280.9,329,209,9.8e-05,77.5,-1.73,13.5199995,0.00508,99897.45,96
"2020-04-07 00:00:00",1,277.9,297,5,3.9e-05,66.6,-4.15,12.95,0.0035599999,99916.19,83
"2020-04-07 06:00:00",1,279.2,284,0,2.6e-05,66.1,-7.44,11.75,0.00385,99887.766,81
"2020-04-07 12:00:00",1,281.9,264,373,1.6e-05,57.7,-9.599999,4.46,0.00405,100748.94,24
"2020-04-07 18:00:00",1,280.6,267,511,1.5e-05,58.8,-5.79,3.33,0.00373,101203.2,28
"2020-04-08 00:00:00",1,277.80002,249,16,1e-06,72.3,-0.89,4.46,0.00379,101458.03,13
"2020-04-08 06:00:00",1,277.6,263,0,2e-06,71.1,-4.2,3.97,0.00366,101575.47,43
"2020-04-08 12:00:00",1,280.1,303,197,1e-05,61,-2.4299998,5.5299997,0.0037399998,101751.96,92
"2020-04-08 18:00:00",1,280.4,312,298,2.7e-05,68.9,0.65999997,7.56,0.00429,101667.79,94
"2020-04-09 00:00:00",1,280.7,301,11,2.6e-05,83.6,2.3899999,9.32,0.00533,101492.305,66
"2020-04-09 06:00:00",1,281.6,333,0,7e-05,86.4,-3.9399998,8.33,0.0058999998,101399.12,83
"2020-04-09 12:00:00",1,283.7,317,245,1.2e-05,67.9,-7.2999997,4.2999997,0.00531,101724.55,70
"2020-04-09 18:00:00",1,282,285,438,4e-06,65,-6.17,1.41,0.00453,102045.27,40
"2020-04-10 00:00:00",1,277.80002,255,18,0,78.5,-1.6899999,0.9,0.00408,102328.68,12
"2020-04-10 06:00:00",1,277.30002,255,0,0,84.6,0.57,2.07,0.00423,102364.27,29
"2020-04-10 12:00:00",1,283.80002,289,308,8e-06,73.6,-0.53,5.14,0.00575,102444.56,44
"2020-04-10 18:00:00",1,283.1,296,460,1.5e-05,70.9,-2.49,5.58,0.0053,102431.09,30
"2020-03-25 18:00:00",2,279.80002,9.999e+20,9.999e+20,9.999e+20,90.700005,-6.91,-1.4699999,0.00542,101897.12,9.999e+20
"2020-03-26 00:00:00",2,279.84,331,1,4.4e-05,85.200005,-6.0899997,-3.87,0.0050999997,102121.18,98
"2020-03-26 06:00:00",2,279.9,330,0,3.9e-05,85.1,-5.3399997,-4.43,0.00511,102146.59,96
"2020-03-26 12:00:00",2,280.5,331,85,3.8e-05,86.1,-3.54,-5.0499997,0.0054099998,102245.62,95
"2020-03-26 18:00:00",2,282.2,328,277,5e-06,85,-3.6599998,-3.1399999,0.00598,102168.26,90
"2020-03-27 00:00:00",2,280.84,312,4,2e-06,87.8,-2.9099998,-4.42,0.00563,102234.51,82
"2020-03-27 06:00:00",2,279.9,281,0,0,87.8,-3.07,-4.22,0.00526,102291.21,50
"2020-03-27 12:00:00",2,283.2,275,312,0,75.4,-4.49,-4.56,0.00567,102464.414,21
"2020-03-27 18:00:00",2,282.4,282,443,0,74.8,-7.02,-6.0699997,0.00532,102540.06,12
"2020-03-28 00:00:00",2,280.4,267,7,0,78.1,-6.2799997,-6.2,0.00481,102860.14,6
"2020-03-28 06:00:00",2,280.6,274,0,0,89.200005,-3.6699998,-6.66,0.00556,102974.65,23
"2020-03-28 12:00:00",2,282.30002,287,299,2e-06,70.3,-5.56,-8.36,0.0049,103376.3,43
