"forecast.date","ensembles","tmp2m","dlwrfsfc","dswrfsfc","pratesfc","rh2m","vgrd10m","ugrd10m","spfh2m","pressfc","tcdcclm"
"2019-06-01 06:00:00",1,285.2,9.999e+20,9.999e+20,9.999e+20,90.200005,5.72,2.9399998,0.00785,101055.67,9.999e+20
"2019-06-01 12:00:00",1,287.30002,333,397,1e-05,78.6,6,2.27,0.00784,100924.83,75
"2019-06-01 18:00:00",1,287.30002,334,536,3.5e-05,84.200005,1.75,-2.6499999,0.00846,100310.77,76
"2019-06-02 00:00:00",1,286.80002,366,16,0.000604,92.8,9.44,-2.77,0.00911,99483.6,95
"2019-06-02 06:00:00",1,285.80002,361,12,4.7e-05,87.8,9.309999,5.75,0.00808,99276.65,84
"2019-06-02 12:00:00",1,285.5,336,370,1.3e-05,75.200005,15.809999,9.55,0.0068099997,99017.46,70
"2019-06-02 18:00:00",1,284.7,347,196,0.000159,78.4,5.73,16.67,0.0066899997,99353.914,89
"2019-06-03 00:00:00",1,284.6,344,16,4e-05,78.8,5.39,13.09,0.00666,99700.86,89
"2019-06-03 06:00:00",1,284.6,321,15,1.8e-05,77.8,6.92,11.13,0.0065699997,99725.61,63
"2019-06-03 12:00:00",1,285.5,336,341,7.4999996e-05,79.1,5.35,9.33,0.0071099997,99832.54,75
"2019-06-03 18:00:00",1,285.4,317,591,6e-05,77.8,1.36,7.64,0.0069299997,99847.12,58
"2019-06-04 00:00:00",1,283.4,293,69,1e-05,83.3,-0.17,4.95,0.00648,99981.07,22
"2019-06-04 06:00:00",1,283.5,294,15,8e-06,83.4,-3.35,1.8,0.0065699997,99898.09,40
"2019-06-04 12:00:00",1,284.5,331,368,3.8e-05,79,-6.33,0.72999996,0.00664,99932.19,85
"2019-06-04 18:00:00",1,284.6,297,649,1.6e-05,71.200005,-6.89,2.7,0.0060199997,99942.83,45
"2019-06-05 00:00:00",1,282.9,289,76,2.4e-05,78.4,-4.48,1.55,0.00586,100019.016,28
"2019-06-05 06:00:00",1,283.1,308,19,4e-05,75.200005,-4.5099998,2.45,0.00572,100085.984,67
"2019-06-05 12:00:00",1,284.80002,275,586,2.2e-05,67.1,-3.87,3.87,0.00572,100256.06,8
"2019-06-05 18:00:00",1,284.7,277,723,1e-05,67.5,-3.6,2.82,0.00575,100318.86,4
"2019-06-06 00:00:00",1,282.1,271,78,0,74.700005,0.32999998,1.9399999,0.00529,100371.555,2
"2019-06-06 06:00:00",1,283.30002,267,20,0,71.5,2.45,0.42,0.0055299997,100362.37,14
"2019-06-06 12:00:00",1,286,273,594,0,56.5,1.6899999,2.33,0.00519,100423.85,5
"2019-06-06 18:00:00",1,285.80002,278,726,0,61.8,-3.1699998,0.11,0.0056,100446.836,6
"2019-06-07 00:00:00",1,283.9,278,78,2e-06,79,-3.1699998,-1.5799999,0.0063,100479.37,35
"2019-06-07 06:00:00",1,284,300,12,7.7e-05,80.6,-2.61,-1.8199999,0.00652,100490.65,82
"2019-06-07 12:00:00",1,286.2,306,479,0.000209,69.5,-3.36,2.02,0.00647,100671.586,83
"2019-06-07 18:00:00",1,285.6,290,678,7e-05,70.200005,-3.28,3.5,0.00629,100968.49,52
"2019-06-08 00:00:00",1,282.9,273,80,0,75.8,1.9699999,1.06,0.00563,101129.37,8
"2019-06-08 06:00:00",1,283.1,286,9,0,76.1,4.0499997,-5.13,0.00578,100806.2,84
"2019-06-08 12:00:00",1,284.6,336,111,0.000269,89.3,8.12,-5.7,0.00757,100156.77,96
"2019-06-08 18:00:00",1,286.7,330,433,1.6e-05,79.6,10.01,6.7,0.0076699997,100358.766,55
"2019-06-09 00:00:00",1,285.5,303,68,1.1e-05,86.5,10.099999,4.3199997,0.00776,100346.02,23
"2019-06-09 06:00:00",1,285.7,325,12,3e-05,83.9,8.61,9.22,0.0076099997,100225.62,48
"2019-06-09 12:00:00",1,286.30002,333,354,5.3e-05,73.200005,2.3999999,12.62,0.00688,100419.555,66
"2019-06-09 18:00:00",1,286.30002,308,616,4.9e-05,71.700005,1.4499999,11.7,0.0067499997,100836.11,30
"2019-06-10 00:00:00",1,283.7,284,79,6e-06,81.8,0.90999997,7.43,0.00641,101128.78,6
"2019-06-10 06:00:00",1,283.80002,279,20,1e-06,81.200005,-0.74,5.65,0.00641,101288.9,16
"2019-06-10 12:00:00",1,287.1,303,471,6e-06,62,-1.5699999,5.42,0.0060799997,101528.836,53
"2019-06-10 18:00:00",1,287,305,616,0,60.5,1.16,2.03,0.00586,101538.79,78
"2019-06-11 00:00:00",1,283.6,327,52,2e-04,87.8,4.0299997,-5.89,0.00688,100910.52,81
"2019-06-11 06:00:00",1,288,367,1,0.00091,91.700005,8.349999,11.139999,0.009649999,100263.7,96
"2019-06-11 12:00:00",1,290.1,375,191,7.9e-05,86.200005,7.6099997,11.719999,0.01035,100349.875,84
"2019-06-11 18:00:00",1,288.6,354,446,1e-05,81.1,5.2,10.45,0.00888,100452.305,69
"2019-06-12 00:00:00",1,286.7,354,59,0.000197,94.3,3.1899998,6.35,0.00908,100383.23,83
"2019-06-12 06:00:00",1,285.7,366,6,5.6e-05,91.9,-1.14,3.6399999,0.00827,100483.24,93
"2019-06-12 12:00:00",1,286.2,352,161,1.8e-05,77.200005,-2.3899999,0.95,0.0072,100716.15,96
"2019-06-12 18:00:00",1,286.4,333,453,6e-06,69.700005,-4.87,2.33,0.00654,100960.16,82
"2019-06-13 00:00:00",1,282.5,298,58,1e-06,78.3,-0.53999996,2.55,0.00568,101237.68,49
"2019-06-13 06:00:00",1,283.6,298,16,3e-06,80.9,-0.9,3.81,0.0063,101295.88,78
"2019-06-13 12:00:00",1,287.30002,299,507,3.4e-05,61.3,-3.3799999,5.19,0.00609,101533.98,51
"2019-06-13 18:00:00",1,286.4,285,730,1.2e-05,62.9,-4.62,3.12,0.00585,101719.234,3
"2019-06-14 00:00:00",1,282.5,294,77,1e-06,75.1,-2.03,1.49,0.00542,101927.445,62
"2019-06-14 06:00:00",1,283.4,276,22,0,77,-2,2.76,0.00588,101971.44,32
"2019-06-14 12:00:00",1,287.30002,280,592,2e-05,58.4,-4.15,3.82,0.00576,102095.98,7
"2019-06-14 18:00:00",1,286.1,285,727,1.9e-05,62.600002,-4.89,3.34,0.00572,102203.15,3
"2019-06-15 00:00:00",1,282,282,83,1e-06,76.700005,-0.61,2.31,0.00531,102334.664,45
"2019-06-15 06:00:00",1,283.7,290,18,2e-06,83,2.3899999,3.33,0.00647,102207.83,61
"2019-06-15 12:00:00",1,286.80002,318,423,6.2e-05,77.6,3.78,7.29,0.00737,102111.55,59
"2019-06-15 18:00:00",1,285.9,348,289,2.7e-05,80.200005,5.25,7.93,0.0072399997,101886.83,87
"2019-06-16 00:00:00",1,286.1,360,28,5.8e-05,94,3.02,7.47,0.0086199995,101727.234,90
"2019-06-16 06:00:00",1,286.7,371,5,3.5e-05,93.9,1.99,4.52,0.00894,101690.766,91
"2019-06-16 12:00:00",1,289.2,372,224,0.000113,90.6,1.3299999,6.19,0.01012,101757.2,85
"2019-06-16 18:00:00",1,289.5,378,360,1.6e-05,86.5,1.3199999,4.35,0.00986,101793.43,86
"2019-06-17 00:00:00",1,287,370,38,2.1e-05,96.1,2.73,1.8499999,0.0093,101848.14,80
"2019-06-17 06:00:00",1,287.1,367,9,2.2e-05,95.200005,3.8799999,1.91,0.00932,101752.65,87
"2019-06-01 06:00:00",2,285.2,9.999e+20,9.999e+20,9.999e+20,88.4,5.56,2.55,0.0076699997,101027.52,9.999e+20
"2019-06-01 12:00:00",2,287,339,357,1e-05,81.9,5.89,1.62,0.00802,100881.98,86
"2019-06-01 18:00:00",2,286.80002,350,390,5.8e-05,89,0.95,-2.9299998,0.00864,100272.914,93
"2019-06-02 00:00:00",2,286.7,368,9,0.000583,93,9.059999,-2.74,0.00907,99452.21,97
"2019-06-02 06:00:00",2,285.6,362,14,4.2e-05,87.5,8.33,7.81,0.00797,99282.14,85
"2019-06-02 12:00:00",2,286,348,294,1.1e-05,74.4,11.17,7.7,0.00695,99310.03,85
"2019-06-02 18:00:00",2,285.4,309,577,4.9e-05,72.5,8.63,14.53,0.0064999997,99240.15,54
"2019-06-03 00:00:00",2,284.9,339,43,5.5e-05,82.1,5.6299996,14.45,0.0071,99402.99,84
"2019-06-03 06:00:00",2,284.9,350,9,3.1e-05,82.3,2.98,12.19,0.0071099997,99602.38,92
"2019-06-03 12:00:00",2,285.6,323,436,5.5e-05,78.1,1.5899999,9.48,0.00707,99902.44,65
"2019-06-03 18:00:00",2,285.4,304,636,2.9e-05,75.5,-0.71,7.41,0.00671,99963.18,38
"2019-06-04 00:00:00",2,283.30002,285,73,2e-06,82,-1.79,4.7,0.00635,100078.35,11
"2019-06-04 06:00:00",2,283.5,293,11,9e-06,81.9,-3.1399999,0.45999998,0.0064399997,99972.56,39
"2019-06-04 12:00:00",2,285.1,312,428,1.8e-05,76.200005,-7.0899997,-1.12,0.00664,99868.11,97
"2019-06-04 18:00:00",2,284.30002,312,475,9e-06,76.4,-9.34,-0.48,0.00635,99791.2,97
"2019-06-05 00:00:00",2,283.1,309,44,1.8e-05,77.200005,-7.73,0.25,0.00588,99902.766,92
"2019-06-05 06:00:00",2,283.1,278,20,7e-06,72.700005,-5.2999997,3.1,0.00557,100031.65,49
"2019-06-05 12:00:00",2,284.9,276,586,2.8e-05,69.6,-4.69,4.0099998,0.006,100224.49,7
"2019-06-05 18:00:00",2,284.80002,300,636,8.4e-05,72.1,-5.1099997,-0.16,0.00616,100301.33,49
"2019-06-06 00:00:00",2,282.80002,297,61,4e-05,81.700005,-3.58,-2.83,0.00609,100425.37,80
"2019-06-06 06:00:00",2,283,295,14,2.4e-05,81,-1.09,-2.75,0.00611,100376.43,84
"2019-06-06 12:00:00",2,286,311,455,0.00024,65.3,-1.01,-0.66999996,0.0060099997,100422.67,88
"2019-06-06 18:00:00",2,285.5,306,611,0.000184,75.6,-5.27,-3.1899998,0.00678,100349.83,85
"2019-06-07 00:00:00",2,283.9,305,53,0.000172,78.8,-1.3199999,-1.54,0.0063099996,100333.51,87
"2019-06-07 06:00:00",2,284.4,288,20,3.4e-05,75.200005,0.02,-1.3,0.00624,100315.71,41
"2019-06-07 12:00:00",2,287,284,581,8.9e-05,65.700005,2.1,4.16,0.0064399997,100451.52,40
"2019-06-07 18:00:00",2,286.1,285,719,0,68.3,-1.55,4.1,0.00634,100610.4,34
