"forecast.date","ensembles","tmp2m","dlwrfsfc","dswrfsfc","pratesfc","rh2m","vgrd10m","ugrd10m","spfh2m","pressfc","tcdcclm"
"2019-07-15 12:00:00",1,290.30002,9.999e+20,9.999e+20,9.999e+20,83.6,4.04,2,0.01004,101492.62,9.999e+20
"2019-07-15 18:00:00",1,290.2,329,677,2e-06,79.3,3.61,3.7099998,0.00947,101397.164,73
"2019-07-16 00:00:00",1,287.7,316,75,0,90.8,4.2999997,2.09,0.00924,101379.48,4
"2019-07-16 06:00:00",1,287.7,311,12,0,90.8,4.04,3.05,0.00931,101291.96,3
"2019-07-16 12:00:00",1,289.9,315,535,9e-06,79.1,5.0099998,5.5299997,0.00932,101244.5,24
"2019-07-16 18:00:00",1,289,336,578,1.6e-05,83.9,5.15,5.1099997,0.00937,101103.39,48
"2019-07-17 00:00:00",1,287.80002,327,62,5e-06,87.6,7.6,3.1899998,0.0090499995,100864.65,74
"2019-07-17 06:00:00",1,288.4,356,2,0.00017,91,10.349999,3.6499999,0.0098399995,100377.03,94
"2019-07-17 12:00:00",1,288.6,380,97,0.00013,92,-0.03,7.62,0.01004,100286.74,98
"2019-07-17 18:00:00",1,287.9,363,370,2e-05,77.1,-1.02,7.18,0.00802,100431.18,79
"2019-07-18 00:00:00",1,287.2,357,31,1.1e-05,79.3,0.98999995,7.43,0.00791,100451.39,86
"2019-07-18 06:00:00",1,286.9,357,6,2.5e-05,80.1,1.4399999,8.72,0.00782,100284.02,92
"2019-07-18 12:00:00",1,288.4,324,481,7.9e-05,77.200005,-1.15,9.7699995,0.00834,100381.06,41
"2019-07-18 18:00:00",1,288,324,622,3.3e-05,78.9,-1.52,7.7799997,0.008289999,100519.65,34
"2019-07-19 00:00:00",1,286.6,311,72,8e-06,84.6,0.5,5.12,0.00808,100617.19,20
"2019-07-19 06:00:00",1,286.9,339,6,8e-06,82.5,2.06,3.1599998,0.00802,100501.83,93
"2019-07-19 12:00:00",1,288.5,357,257,1.8e-05,78.700005,3.6699998,1.62,0.008549999,100403.31,98
"2019-07-19 18:00:00",1,288.9,350,450,3e-05,79.6,-1.3399999,-1.15,0.008909999,100120.375,78
"2019-07-20 00:00:00",1,287,340,53,7e-06,88.9,-2.3999999,-2.1299999,0.00875,100019.336,60
"2019-07-20 06:00:00",1,287,308,11,0,88.700005,-3.75,0.42,0.00876,100045.37,5
"2019-07-20 12:00:00",1,289,316,509,1e-05,76.1,-3.85,2.73,0.00853,100337.555,13
"2019-07-20 18:00:00",1,288.6,314,669,5e-06,73.8,-0.94,4.69,0.007999999,100664.266,33
"2019-07-21 00:00:00",1,286.9,308,71,0,82.700005,3.12,2.06,0.00801,100934.49,36
"2019-07-21 06:00:00",1,287.5,313,10,0,88.700005,5.21,-0.29,0.00894,100957.73,45
"2019-07-21 12:00:00",1,290.30002,358,316,9e-06,83.200005,7.4199996,0.39,0.010059999,100956.81,64
"2019-07-21 18:00:00",1,290.5,349,528,8e-06,80.700005,8.97,0.98999995,0.0099599995,100731.516,86
"2019-07-22 00:00:00",1,289.4,373,42,6.9e-05,91.6,9.62,0.5,0.01055,100521.2,95
"2019-07-22 06:00:00",1,289.5,380,3,2.1e-05,93.9,6.3399997,1.37,0.01084,100444.1,90
"2019-07-22 12:00:00",1,289.7,374,279,1.3e-05,86.200005,8.63,5.75,0.01007,100615.29,89
"2019-07-22 18:00:00",1,289.6,323,665,2.5e-05,82.8,5.2799997,7.0699997,0.0095999995,100829.37,8
"2019-07-23 00:00:00",1,288.4,350,67,9e-06,91.1,2.57,5.92,0.009769999,101153.21,54
"2019-07-23 06:00:00",1,287.9,340,6,4e-06,85.1,1.66,4.23,0.00882,101392.65,48
"2019-07-23 12:00:00",1,289.5,363,275,7e-06,77.5,2.73,2.78,0.00881,101663.52,84
"2019-07-23 18:00:00",1,290.9,363,345,1e-05,71,2.58,1.27,0.008909999,101392.54,73
"2019-07-24 00:00:00",1,287.7,336,59,1e-06,87.5,1.27,-1.9799999,0.00892,101376.414,40
"2019-07-24 06:00:00",1,289.1,371,4,1.3e-05,94.9,3.27,-1.42,0.010629999,101237.34,91
"2019-07-24 12:00:00",1,292.6,385,215,1.7e-05,82.3,6.77,1.35,0.0115,101235.85,87
"2019-07-24 18:00:00",1,291.7,394,247,2.9e-05,87.9,5.8399997,2.31,0.01164,101181.21,88
"2019-07-25 00:00:00",1,290.30002,392,22,1.6e-05,94.6,4.89,1.5999999,0.01143,101239.52,84
"2019-07-25 06:00:00",1,290.30002,391,4,2.4e-05,95.4,3.4299998,2.37,0.01153,101216.12,86
"2019-07-25 12:00:00",1,292.5,392,192,1.5e-05,85.4,2.9299998,3.76,0.011829999,101288.65,86
"2019-07-25 18:00:00",1,292.4,392,303,7e-06,81.5,1.77,3.74,0.0112499995,101273.68,93
"2019-07-26 00:00:00",1,288.30002,350,40,1e-06,95.200005,1.9699999,1.61,0.01011,101299.36,80
"2019-07-26 06:00:00",1,288.4,330,8,0,96.200005,3.07,1.4499999,0.01031,101176.75,25
"2019-07-26 12:00:00",1,293.2,360,395,3e-06,77,3.1499999,4.7999997,0.011179999,101139.59,61
"2019-07-26 18:00:00",1,291.30002,385,384,1.2e-05,84.8,-1.06,3.1,0.01089,101103.12,91
"2019-07-27 00:00:00",1,287.6,368,21,8e-06,95.700005,-2.1,-0.76,0.009699999,101189.75,83
"2019-07-27 06:00:00",1,287.7,350,4,9e-06,93.3,-2.1599998,-1.4599999,0.009529999,101242.08,77
"2019-07-27 12:00:00",1,291.6,364,365,3e-06,74.5,-0.79999995,-1.29,0.00976,101353.21,69
"2019-07-27 18:00:00",1,293,362,575,0,68.700005,-2.3,-1.0799999,0.00979,101414.625,39
"2019-07-28 00:00:00",1,287.80002,332,59,0,85.8,-1.5799999,-1.9499999,0.00881,101563.7,40
"2019-07-28 06:00:00",1,288.1,329,7,0,88.3,-0.90999997,-1.9799999,0.00924,101635.99,63
"2019-07-28 12:00:00",1,294.5,348,455,0,70.8,0.39,-2.08,0.01105,101698.914,77
"2019-07-28 18:00:00",1,295.7,379,566,2e-06,66.9,-1.9599999,-1.15,0.011279999,101681.695,65
"2019-07-29 00:00:00",1,291.1,369,47,2e-06,87.6,-0.93,-2.19,0.011109999,101674.26,82
