"forecast.date","ensembles","tmp2m","dlwrfsfc","dswrfsfc","pratesfc","rh2m","vgrd10m","ugrd10m","spfh2m","pressfc"
"2019-05-05 00:00:00",1,279.5,9.999e+20,9.999e+20,9.999e+20,68.5,-1.4499999,-3.79,0.00399,102538.19
"2019-05-05 06:00:00",1,279,246,6,0,70.4,0.12,-2.57,0.00395,102492.87
"2019-05-05 12:00:00",1,282.4,252,531,0,52.3,-1.41,-1.16,0.00372,102455.805
"2019-05-05 18:00:00",1,283.1,261,662,0,58.9,-3.34,-2.05,0.00438,102257.81
"2019-05-06 00:00:00",1,280.30002,258,45,0,72.8,-1.1899999,-4.18,0.0044899997,102183.445
"2019-05-06 06:00:00",1,279.6,260,6,0,74.8,0.48,-3.47,0.0044,102029.44
"2019-05-06 12:00:00",1,283,266,490,0,56.7,0.06,-1.5999999,0.00423,101905.23
"2019-05-06 18:00:00",1,283.30002,284,580,2e-06,61.100002,-3.4199998,-2.12,0.00464,101681.45
"2019-05-07 00:00:00",1,281.2,275,38,0,76.1,0.01,-4.71,0.0050399997,101468.69
"2019-05-07 06:00:00",1,280.30002,282,6,1e-06,82.700005,-0.37,-4.0099998,0.0051599997,101109.56
"2019-05-07 12:00:00",1,283,279,481,1.4e-05,70.6,-1.15,-5.25,0.00532,100785.1
"2019-05-07 18:00:00",1,283,292,568,3.2e-05,70.5,-5.72,-6.7999997,0.00533,100215.4
"2019-05-08 00:00:00",1,280.80002,313,33,7.6e-05,84.9,-3.82,-9.49,0.00554,99736.92
"2019-05-08 06:00:00",1,279.5,295,5,1.4e-05,76,-6.45,-7.0099998,0.0045499997,99289.65
"2019-05-08 12:00:00",1,282.4,278,441,3e-06,64.1,-9.63,-4.65,0.00469,99117.39
"2019-05-08 18:00:00",1,281.2,268,635,1.3e-05,65.5,-11.08,-1.4399999,0.00444,99250.54
"2019-05-09 00:00:00",1,279.6,251,48,9e-06,68.6,-8.65,1.8199999,0.00417,99457.29
"2019-05-09 06:00:00",1,279.4,249,8,2e-05,66.1,-6.46,3.1799998,0.0039399997,99540.79
"2019-05-09 12:00:00",1,282,251,539,3.5e-05,56.4,-5.13,5.72,0.0039999997,99702.64
"2019-05-09 18:00:00",1,281.4,256,671,2.1e-05,65,-7.21,2.7,0.00444,99786.414
