"forecast.date","ensembles","tmp2m","dlwrfsfc","dswrfsfc","pratesfc","rh2m","vgrd10m","ugrd10m","spfh2m","pressfc","tcdcclm"
"2020-06-15 12:00:00",1,288.4,9.999e+20,9.999e+20,9.999e+20,87.8,-4.63,-0.47,0.00937,101241.27,9.999e+20
"2020-06-15 18:00:00",1,287.7,326,689,1e-05,85.9,-5.96,0.03,0.00878,101207.03,22
"2020-06-16 00:00:00",1,285,320,77,1e-06,93.200005,-4.3199997,0.14999999,0.00796,101242.805,42
"2020-06-16 06:00:00",1,285.30002,362,9,1e-05,91,-4.46,0.91999996,0.00794,101201.055,90
"2020-06-16 12:00:00",1,286.5,358,305,1.4e-05,85.6,-5.17,1.17,0.00808,101239.125,92
"2020-06-16 18:00:00",1,285.9,343,510,2e-06,83.9,-6.62,1.14,0.0075899996,101252.77,70
"2020-06-17 00:00:00",1,284.2,300,76,0,89,-5.02,0.34,0.00721,101296.414,11
"2020-06-17 06:00:00",1,284.80002,295,19,0,87.4,-6.15,0.28,0.00739,101255.4,15
"2020-06-17 12:00:00",1,285.9,346,367,6e-06,84.1,-6.3399997,-0.53,0.0076499996,101267.016,80
"2020-06-17 18:00:00",1,285.80002,351,437,6e-06,84.200005,-6.7799997,-0.29,0.00757,101224.16,79
"2020-06-18 00:00:00",1,285,347,62,6e-06,90,-4.41,-0.98999995,0.0077199996,101190.68,70
"2020-06-18 06:00:00",1,285.1,355,10,1.1e-05,92.700005,-3.9299998,-1.0699999,0.00801,101006.86,88
"2020-06-18 12:00:00",1,287.5,348,381,5e-06,83.8,-3.02,-0.41,0.00849,100890.37,75
"2020-06-18 18:00:00",1,287.30002,345,487,3e-06,85.5,-4.67,1.35,0.00856,100728.83,88
"2020-06-19 00:00:00",1,284.9,334,56,4.7e-05,94.5,-2.59,4.08,0.00809,100669.28,91
"2020-06-19 06:00:00",1,284.4,346,8,0.000141,86.5,-1.63,6.15,0.00716,100598.12,98
"2020-06-19 12:00:00",1,286.6,319,423,1e-06,74.5,2.31,4.15,0.0071099997,100767.664,90
"2020-06-19 18:00:00",1,287.30002,310,665,1e-05,81.3,2.55,2.99,0.00813,100783.37,36
"2020-06-20 00:00:00",1,284.7,293,84,1e-06,90.1,3.6999998,1.8,0.00758,100917.34,4
"2020-06-20 06:00:00",1,285.1,291,19,0,87,7.1499996,-2.12,0.00751,100720.09,25
"2020-06-20 12:00:00",1,287.9,332,360,5e-05,83.6,11.969999,-4,0.00876,100355.83,71
"2020-06-20 18:00:00",1,288,375,170,0.000374,91.5,11.41,0.77,0.009649999,100008.586,95
"2020-06-21 00:00:00",1,286.1,340,12,0.000122,85.3,10.679999,3.6299999,0.00791,100187.03,56
"2020-06-21 06:00:00",1,286.1,328,16,3e-06,80.700005,11.75,5.27,0.00752,100223.836,57
"2020-06-21 12:00:00",1,287.1,306,553,2.2e-05,76.4,9.599999,7.2999997,0.0075399997,100538.305,22
"2020-06-21 18:00:00",1,286.2,321,586,3e-05,73.8,6.95,6.04,0.0068599996,100750.02,53
"2020-06-22 00:00:00",1,284.4,299,63,2.4e-05,77.5,6.7799997,3.72,0.00642,100825.69,37
"2020-06-22 06:00:00",1,284.2,299,18,5.2e-05,79.3,4.93,2.8899999,0.0064499998,100859.85,74
"2020-06-22 12:00:00",1,286.7,283,589,1.4e-05,67.4,4.43,6.7,0.0064499998,101107,4
"2020-06-22 18:00:00",1,286.4,289,727,9e-06,72.8,2.5,6.6299996,0.00683,101347.164,1
"2020-06-23 00:00:00",1,284.5,288,84,1e-06,83.8,2.33,4.22,0.00689,101599.99,1
"2020-06-23 06:00:00",1,285.1,285,20,0,80.9,4.71,1.9399999,0.0069199996,101608.1,10
"2020-06-23 12:00:00",1,287.2,309,495,4e-06,76.200005,8.86,2.28,0.0075,101511.96,55
"2020-06-23 18:00:00",1,287.80002,351,380,3.2e-05,76.9,10.8,0.78999996,0.00794,100872.01,80
"2020-06-24 00:00:00",1,285.80002,359,36,0.000211,91.6,7.1099997,-1.8499999,0.00834,100536.74,95
"2020-06-24 06:00:00",1,286.30002,365,8,9.7e-05,94.6,4.81,-0.19,0.00892,100406.46,94
"2020-06-24 12:00:00",1,288.5,368,163,3.1e-05,85.5,3.9399998,2.6799998,0.00926,100566.516,96
"2020-06-24 18:00:00",1,287.80002,359,378,3.2e-05,82,-1.42,3.48,0.008479999,100626.19,84
