"forecast.date","ensembles","tmp2m","dlwrfsfc","dswrfsfc","pratesfc","rh2m","vgrd10m","ugrd10m","spfh2m","pressfc"
"2019-05-05 18:00:00",1,282.9,9.999e+20,9.999e+20,9.999e+20,62.8,-3.8799999,-1.22,0.00465,102207.516
"2019-05-06 00:00:00",1,280.4,269,37,0,74,-1.26,-3.3999999,0.0046099997,102082.53
"2019-05-06 06:00:00",1,279.80002,265,5,0,77.4,0.45,-3.12,0.0046099997,101889.64
"2019-05-06 12:00:00",1,283.30002,275,462,1e-06,59.100002,-0.45,-0.96999997,0.0045,101785.24
"2019-05-06 18:00:00",1,283.4,283,579,4e-06,62.8,-3.5,-2.1699998,0.00482,101517.67
"2019-05-07 00:00:00",1,281.30002,276,34,0,77.8,-0.48,-4.54,0.0052,101298.28
"2019-05-07 06:00:00",1,280.80002,278,5,3e-06,84.200005,-0.39,-3.6699998,0.0054099998,100899.49
"2019-05-07 12:00:00",1,283.30002,288,462,1.9e-05,71.4,-1.14,-4.72,0.0054699997,100564.37
"2019-05-07 18:00:00",1,282.9,307,518,5.7e-05,75.700005,-4.93,-5.93,0.00569,100033
"2019-05-08 00:00:00",1,281.2,313,32,4.8e-05,86.9,-4.39,-7.49,0.00587,99490.88
"2019-05-08 06:00:00",1,280.30002,307,5,2.4e-05,83.9,-5.97,-6.48,0.0053499998,98972.414
"2019-05-08 12:00:00",1,282.80002,294,413,1.3e-05,71.8,-8.639999,-3.74,0.00543,98855.49
"2019-05-08 18:00:00",1,282,280,606,8e-06,69.9,-9.46,0.83,0.00501,98928.84
"2019-05-09 00:00:00",1,280.30002,270,42,1.1e-05,77.5,-7.46,2.8899999,0.00494,99034.266
"2019-05-09 06:00:00",1,280.80002,259,7,3.4e-05,75.3,-5.5099998,9.099999,0.00496,98899.31
"2019-05-09 12:00:00",1,282.80002,272,508,8e-05,75.700005,-10,2.1399999,0.00574,98815.79
"2019-05-09 18:00:00",1,281,302,503,0.000182,77.200005,-10.05,1.04,0.00514,99367.18
"2019-05-10 00:00:00",1,280,296,26,8e-05,75.3,-6.2,0.91999996,0.00468,99693.266
"2019-05-10 06:00:00",1,280.6,269,8,2.5e-05,67.200005,-4.12,3.9499998,0.00432,99815.24
"2019-05-10 12:00:00",1,283,257,543,7.3e-05,63.2,-4.0099998,8.65,0.00478,100102.2
"2019-05-10 18:00:00",1,282.6,259,675,4.6e-05,62.5,-2.7,9.809999,0.0046,100334.41
"2019-05-11 00:00:00",1,281.4,258,51,2.3e-05,68.200005,-2.53,8.42,0.00462,100642.836
"2019-05-11 06:00:00",1,281.4,262,8,4.5e-05,66.4,-3.53,7.81,0.0044899997,100928.15
