"forecast.date","ensembles","tmp2m","dlwrfsfc","dswrfsfc","pratesfc","rh2m","vgrd10m","ugrd10m","spfh2m","pressfc"
"2019-05-03 12:00:00",1,283.2,9.999e+20,9.999e+20,9.999e+20,63.9,-6.27,-1.76,0.00483,101627.66
"2019-05-03 18:00:00",1,282.1,278,596,4e-06,66.6,-7.56,-2.53,0.00469,101737.39
"2019-05-04 00:00:00",1,279.80002,261,38,1e-06,66.4,-6.64,-4.18,0.00397,102055.055
"2019-05-04 06:00:00",1,278.9,246,6,1e-06,65.200005,-4.52,-4.72,0.00366,102243.17
"2019-05-04 12:00:00",1,282,247,529,0,51.8,-3.97,-4.0899997,0.00358,102457.734
"2019-05-04 18:00:00",1,282.1,256,659,0,59.7,-5.33,-3.23,0.00416,102512.625
"2019-05-05 00:00:00",1,279.7,253,44,0,67.700005,-1.02,-3.84,0.00399,102586.66
"2019-05-05 06:00:00",1,278.9,249,6,0,72.1,1.1899999,-2.1399999,0.00402,102512.95
"2019-05-05 12:00:00",1,282.5,254,529,0,53.7,-0.44,-0.89,0.00384,102466.664
"2019-05-05 18:00:00",1,283,264,657,0,59.3,-3.1,-2.1699998,0.00439,102271.805
"2019-05-06 00:00:00",1,280.2,262,43,0,74.3,0.03,-4.38,0.0045499997,102163.7
"2019-05-06 06:00:00",1,279.30002,269,5,0,77.6,1.1,-4.0699997,0.0044899997,101870.7
"2019-05-06 12:00:00",1,283.1,283,429,3e-06,63.9,1.4399999,-1.27,0.0047899997,101720.45
"2019-05-06 18:00:00",1,283.30002,312,420,6e-06,65,-1.9699999,-1.8499999,0.0049699997,101389.555
"2019-05-07 00:00:00",1,281.9,311,26,4e-06,75.9,-0.06,-4.13,0.0052799997,101144.2
"2019-05-07 06:00:00",1,281.30002,309,4,1.9e-05,84.700005,1.63,-3.33,0.00567,100684.305
"2019-05-07 12:00:00",1,284,296,458,2.5e-05,71.1,0.95,-4.62,0.00573,100303.414
"2019-05-07 18:00:00",1,283.5,316,492,3.3e-05,76.5,-5.99,-7.19,0.0060199997,99715.41
"2019-05-08 00:00:00",1,281.2,285,34,4e-06,83.1,-5.39,-5.9,0.0056,99401.98
"2019-05-08 06:00:00",1,281,265,7,0,83.3,-7.39,-2.9199998,0.00555,99184.95
"2019-05-08 12:00:00",1,283.1,296,419,1.2e-05,75.8,-6.04,-0.53999996,0.00581,99294.98
"2019-05-08 18:00:00",1,282.7,276,623,9e-06,70.9,-4.0099998,4.0899997,0.00531,99291.68
"2019-05-09 00:00:00",1,281.1,262,48,1e-06,76.200005,0.97999996,4.8399997,0.00511,99282.81
"2019-05-09 06:00:00",1,281.1,264,7,2e-06,76.4,2.47,5.25,0.0051599997,99119.18
"2019-05-09 12:00:00",1,283.4,273,503,9e-06,65.9,4.0899997,4.68,0.00519,99101.49
"2019-05-09 18:00:00",1,283.1,278,633,6e-06,66.1,1.7099999,3.59,0.00511,98931.87
"2019-05-10 00:00:00",1,280.80002,269,47,0,71.6,1.51,1.39,0.00472,98868.85
"2019-05-10 06:00:00",1,281.4,286,5,2e-06,73,3.3999999,-0.51,0.00505,98792.11
"2019-05-10 12:00:00",1,283.80002,290,453,2.2e-05,64,0.45,0.9,0.0051599997,98932.586
"2019-05-10 18:00:00",1,283.4,280,628,0.000139,70.200005,-2.48,6.24,0.00549,99342.73
"2019-05-11 00:00:00",1,282.30002,279,44,5.2e-05,79,-4.08,12.5,0.00574,99807.805
"2019-05-11 06:00:00",1,282.30002,320,3,7.6e-05,81.700005,-3.74,11.94,0.00592,100321
"2019-05-11 12:00:00",1,282.9,338,173,1e-04,78.200005,-5.64,0.9,0.00581,101193.414
"2019-05-11 18:00:00",1,284.2,312,466,1.6e-05,65.8,1.39,1.91,0.0053399997,101244.14
"2019-05-12 00:00:00",1,280.7,290,38,2e-06,80.700005,3.8899999,-2.62,0.0051599997,101201.305
"2019-05-12 06:00:00",1,282.7,324,3,3.8e-05,87.5,7.99,-2.53,0.00647,100878.21
"2019-05-12 12:00:00",1,286.30002,350,211,6.5e-05,73.5,11.69,-0.25,0.00688,100808.12
"2019-05-12 18:00:00",1,285.7,348,248,6.9e-05,77.3,9.87,-1.8199999,0.0069799996,100573.14
"2019-05-13 00:00:00",1,284.2,350,14,9.7e-05,87.4,12,-5.95,0.0071699996,100015.9
"2019-05-13 06:00:00",1,284.9,357,1,0.000335,90.9,10.3,2.48,0.00781,99828.81
