"forecast.date","ensembles","tmp2m","dlwrfsfc","dswrfsfc","pratesfc","rh2m","vgrd10m","ugrd10m","spfh2m","pressfc"
"2019-05-10 00:00:00",1,279.80002,9.999e+20,9.999e+20,9.999e+20,85.5,-1.9399999,-1.65,0.0052199997,99988.76
"2019-05-10 06:00:00",1,280.4,272,7,7.9e-05,85.4,-0.96,-2.48,0.00542,100070.06
"2019-05-10 12:00:00",1,283.5,272,520,3.3e-05,70.8,-3.78,-2.31,0.00554,100286.055
"2019-05-10 18:00:00",1,283.2,281,634,4.3e-05,76.1,-7.3199997,-2.31,0.00581,100516
"2019-05-11 00:00:00",1,281.30002,268,49,0,81,-7.02,-3.62,0.0054099998,101060.93
"2019-05-11 06:00:00",1,280.6,264,9,2e-06,72.9,-5.71,-1.67,0.00462,101640.586
"2019-05-11 12:00:00",1,282.9,264,529,2e-06,57.9,-5.64,0.78,0.0042499998,102147.9
"2019-05-11 18:00:00",1,282.9,271,637,1e-06,60.2,-4.04,-0.42,0.0044,102562.71
"2019-05-12 00:00:00",1,280.6,264,47,0,72.4,-0.26,-3.84,0.00454,102807.71
"2019-05-12 06:00:00",1,280.30002,266,8,0,77,2.9299998,-4.5899997,0.00471,102822.89
"2019-05-12 12:00:00",1,286.2,281,529,0,63.8,6.54,-0.87,0.00582,102901.18
"2019-05-12 18:00:00",1,286.6,292,660,0,69.200005,5.5099998,1.12,0.00648,102769.54
"2019-05-13 00:00:00",1,283.1,288,51,0,74.200005,5.91,-3.35,0.0055299997,102822.12
"2019-05-13 06:00:00",1,282.1,273,7,0,70.1,7.7599998,-3.9199998,0.00488,102715.92
"2019-05-13 12:00:00",1,288.1,281,528,0,65.8,9.46,-1.22,0.00679,102716.62
"2019-05-13 18:00:00",1,288,297,662,0,68.700005,8.28,0.66999996,0.00703,102649.016
"2019-05-14 00:00:00",1,283.7,285,52,0,78.9,6.66,-3.83,0.00612,102682.77
"2019-05-14 06:00:00",1,282.6,284,7,0,71.5,7.02,-4.38,0.00517,102482.74
"2019-05-14 12:00:00",1,287.4,290,508,0,67.6,8.73,-2.97,0.00671,102383.96
"2019-05-14 18:00:00",1,287.4,293,672,0,65.700005,8.74,-1.4699999,0.00649,102146.56
"2019-05-15 00:00:00",1,283.1,281,53,0,74.1,7.5899997,-4.56,0.0055199997,102101.68
"2019-05-15 06:00:00",1,282.5,291,7,0,77.700005,7.7999997,-4.22,0.00557,101861.984
"2019-05-15 12:00:00",1,287.1,323,342,1e-06,71.9,9.63,-2.1399999,0.00703,101740.04
"2019-05-15 18:00:00",1,286.1,346,317,4e-06,74.700005,7.5699997,-0.04,0.0068599996,101601.48
"2019-05-16 00:00:00",1,284,346,26,2.2e-05,85.9,7.14,-1.87,0.00684,101597.125
"2019-05-16 06:00:00",1,283,319,11,1.1e-05,90.6,5.23,-1.7199999,0.00677,101547.414
"2019-05-16 12:00:00",1,286.2,297,510,4.5e-05,78.200005,4.18,0.42,0.0072399997,101489.836
"2019-05-16 18:00:00",1,285.5,334,418,0.000138,82.200005,-2.09,-0.28,0.00727,101271.37
"2019-05-17 00:00:00",1,283.94,338,25,0.000195,90.3,2.85,-4.0099998,0.00722,101043.555
"2019-05-17 06:00:00",1,282.6,321,7,6.1e-05,86.8,1.76,-4.22,0.00635,100868.83
"2019-05-17 12:00:00",1,285.7,330,276,0.000107,85.5,-0.59,-4.99,0.00768,100720.6
"2019-05-17 18:00:00",1,287.2,334,393,8.8e-05,68.5,-1.22,-5.71,0.0068099997,100513.46
"2019-05-18 00:00:00",1,284.30002,304,38,0,82.5,-2.69,-5.72,0.0068099997,100460.06
"2019-05-18 06:00:00",1,282,284,12,0,83,-1.49,-4.37,0.00588,100066.46
"2019-05-18 12:00:00",1,289.4,291,535,2e-06,62.9,-2.31,-8.73,0.0072399997,99922.01
"2019-05-18 18:00:00",1,288.9,304,670,8e-06,58.9,-3.05,-8.099999,0.00659,99756.625
"2019-05-19 00:00:00",1,283.5,293,55,0,76,-3.84,-6.7,0.0059599997,99728.21
"2019-05-19 06:00:00",1,283,308,6,4.6e-05,87.8,-5.92,-7.8399997,0.0067,99380.875
"2019-05-19 12:00:00",1,287.5,348,228,0.000121,77.6,-0.42,-7.23,0.00797,99226.64
"2019-05-19 18:00:00",1,287.9,336,490,0.000129,74,1.16,-9.58,0.00785,99186.56
"2019-05-20 00:00:00",1,284.5,330,39,2e-05,86,0.98999995,-10.2,0.00726,99298.58
"2019-05-20 06:00:00",1,284.4,347,7,1.3e-05,86.200005,2.82,-8.889999,0.0072299996,99485.37
"2019-05-20 12:00:00",1,287.5,333,352,5.5e-05,76.9,5.48,-10.2699995,0.0078799995,99740.266
"2019-05-20 18:00:00",1,287.80002,349,412,6.9e-05,74.3,4.71,-6.56,0.0077,99915.2
"2019-05-21 00:00:00",1,283.2,322,41,5.1e-05,92.9,-0.97999996,-3.46,0.00713,100045.66
"2019-05-21 06:00:00",1,284.2,307,8,1e-06,93,-0.45,-1.13,0.00762,99979.43
"2019-05-21 12:00:00",1,289,315,512,1.3e-05,66.6,2.01,-0.47,0.0074899998,100200.125
"2019-05-21 18:00:00",1,289.7,317,664,2.7e-05,65.200005,-2.18,0.28,0.0076499996,100341.61
"2019-05-22 00:00:00",1,285.5,310,60,1e-06,86.8,-2.51,-1.1,0.00774,100449.625
"2019-05-22 06:00:00",1,285.6,314,13,9e-06,93.700005,-2.4099998,-1.54,0.00839,100416.5
"2019-05-22 12:00:00",1,289.7,328,445,2e-06,72.700005,-3.48,-2.6699998,0.00854,100471.06
"2019-05-22 18:00:00",1,290.1,341,542,5e-06,73.4,-4.2999997,-2.05,0.00882,100515.234
"2019-05-23 00:00:00",1,284.9,311,60,1e-06,91.9,-2.19,-1.52,0.00789,100685.38
"2019-05-23 06:00:00",1,285.9,304,14,0,89.3,-0.53999996,-1.31,0.0081899995,100703.6
"2019-05-23 12:00:00",1,290.30002,329,472,5e-06,73.1,0.17999999,-0.78999996,0.0088599995,100714.18
"2019-05-23 18:00:00",1,290.2,349,579,4e-05,73.5,0.13,1.62,0.00889,100641.04
"2019-05-24 00:00:00",1,284.7,316,52,5e-06,91.700005,0.35,0.66999996,0.00775,100628.54
"2019-05-24 06:00:00",1,286.5,306,14,0,84,1,0.24,0.00799,100417.15
"2019-05-24 12:00:00",1,290.2,330,483,1.4e-05,71.700005,1.39,0.06,0.0087,100340.56
"2019-05-24 18:00:00",1,290.5,333,652,3.9e-05,65.8,-0.82,1.37,0.00813,100187.81
"2019-05-25 00:00:00",1,285,309,63,2e-06,89.3,-0.64,-0.099999994,0.0077299997,100173.234
"2019-05-25 06:00:00",1,286.9,300,15,0,85,0.19,-0.91999996,0.00833,100068
"2019-05-25 12:00:00",1,290.9,330,495,2.8e-05,72.700005,1.16,-3.1799998,0.00924,100053.83
"2019-05-25 18:00:00",1,290.5,362,475,0.000167,79.6,1.13,-2.8899999,0.00991,99977.8
"2019-05-26 00:00:00",1,287.9,368,25,9e-05,91.9,0.62,-3.03,0.009649999,100062.98
"2019-05-10 00:00:00",2,280.5,9.999e+20,9.999e+20,9.999e+20,81.700005,0.93,0.48999998,0.00523,100064.73
"2019-05-10 06:00:00",2,280.7,266,8,6.1e-05,81.200005,2.1399999,-1.5699999,0.00527,100137.555
"2019-05-10 12:00:00",2,283.80002,272,510,6.2e-05,62.4,0.19,-0.29999998,0.00496,100363.445
"2019-05-10 18:00:00",2,283.6,298,564,0.000126,72.9,-6.16,-2.24,0.00572,100564.56
"2019-05-11 00:00:00",2,281.5,271,48,0,82.8,-6.24,-3.08,0.0056,101062.63
"2019-05-11 06:00:00",2,281,272,7,1e-06,78.3,-5.9,-2.71,0.0050999997,101607.18
"2019-05-11 12:00:00",2,283,267,530,4e-06,55.4,-4.47,-0.58,0.00413,102079.77
"2019-05-11 18:00:00",2,283,267,663,1e-06,58.9,-4.71,0.089999996,0.0043699997,102508.086
"2019-05-12 00:00:00",2,280.9,266,48,0,73.4,0.51,-4.27,0.00472,102698.69
"2019-05-12 06:00:00",2,280.2,261,9,0,78.4,3.26,-4.65,0.00477,102742.336
"2019-05-12 12:00:00",2,286.6,286,516,0,64.6,6.44,-0.78999996,0.00603,102736.44
"2019-05-12 18:00:00",2,286.6,308,592,0,62.9,6.04,1.2099999,0.0058999998,102659.21
"2019-05-13 00:00:00",2,283.2,281,47,0,75.4,6.7,-3.11,0.0056499997,102675.29
"2019-05-13 06:00:00",2,282.5,266,8,0,74.6,8.179999,-3.56,0.0053399997,102600.016
"2019-05-13 12:00:00",2,287.9,308,401,0,62,10.83,-0.64,0.00634,102610.4
"2019-05-13 18:00:00",2,287.9,296,629,0,61.7,10.059999,0.52,0.0063,102506.29
"2019-05-14 00:00:00",2,283.9,278,54,0,78.200005,8.13,-1.86,0.0061299996,102566.95
"2019-05-14 06:00:00",2,283.1,274,9,0,85,8.49,-2.57,0.0063199997,102311.695
"2019-05-14 12:00:00",2,288.1,283,541,0,65,11.559999,0.79999995,0.00672,102234.65
"2019-05-14 18:00:00",2,287.4,290,671,0,63.3,10.95,1.22,0.0063,101961.22
"2019-05-15 00:00:00",2,283.6,280,55,0,81.4,8.9,-0.79999995,0.0063099996,101944.305
"2019-05-15 06:00:00",2,283.2,301,5,0,85.1,8.46,-0.83,0.00642,101771.336
"2019-05-15 12:00:00",2,285.2,333,203,8.3e-05,78.200005,7.2999997,0.35,0.00676,101793.79
"2019-05-15 18:00:00",2,284.9,339,190,0.000108,84.9,3.72,0.87,0.0071799997,101494.625
"2019-05-16 00:00:00",2,284,341,11,0.000192,93.3,4.64,-1.5,0.0074899998,101313.21
"2019-05-16 06:00:00",2,282.9,336,2,0.000256,90.4,5.96,-2.6799998,0.0067499997,101120.586
"2019-05-16 12:00:00",2,284.4,344,140,7.7e-05,84.8,5.47,-1.9499999,0.0069899997,101117.555
"2019-05-16 18:00:00",2,284.6,343,266,6.3e-05,88.4,0.48999998,-0.88,0.00738,100928.64
"2019-05-17 00:00:00",2,283.7,339,21,0.000225,94.9,-2.22,-1.89,0.00746,100690.96
"2019-05-17 06:00:00",2,283.6,342,4,0.000217,93.5,0.37,-1.37,0.00737,100430.52
"2019-05-17 12:00:00",2,287.1,330,387,2.1e-05,74,-0.22999999,-3.47,0.00733,100189.19
"2019-05-17 18:00:00",2,286.6,339,436,0.00029,81.9,-1.22,-3.76,0.00789,99868.73
"2019-05-18 00:00:00",2,285,334,17,0.000107,87.1,-2.06,-4.2999997,0.00757,99638.94
"2019-05-18 06:00:00",2,284.30002,335,4,9.1e-05,94.3,-0.07,-4.2799997,0.00785,99136.49
"2019-05-18 12:00:00",2,287.7,340,323,1e-05,72.200005,5.7999997,-5.68,0.0075399997,99259.836
"2019-05-18 18:00:00",2,287,316,548,2.5e-05,71.1,5.67,1.17,0.0070599997,99514.58
"2019-05-19 00:00:00",2,281.7,282,58,1e-06,87.4,2.4299998,-1.88,0.0060799997,99680.99
"2019-05-19 06:00:00",2,280.9,262,14,0,85.8,1.8299999,-3.4199998,0.00567,99615.65
"2019-05-19 12:00:00",2,288,273,566,0,57.8,8.42,-6.68,0.00611,99500.305
"2019-05-19 18:00:00",2,285.1,322,470,7.1e-05,82.3,10.21,-3.85,0.00722,99457.83
"2019-05-20 00:00:00",2,283,339,20,6.6e-05,89.5,5.49,-1.29,0.00679,99850.18
"2019-05-20 06:00:00",2,281.6,282,12,1e-06,90.200005,4.25,-4.7599998,0.00621,99938.234
"2019-05-20 12:00:00",2,286.5,329,290,2.1e-05,73.8,9.55,-6.7799997,0.0070599997,99857.055
"2019-05-20 18:00:00",2,285.2,351,201,0.000136,89.200005,6.7999997,-5.0299997,0.00785,99505.87
"2019-05-21 00:00:00",2,284,348,10,2.5e-05,95.700005,2.82,-2.11,0.00776,99751.24
"2019-05-21 06:00:00",2,283.4,311,12,8e-06,96.5,2.48,-2.34,0.0075499997,99561.48
"2019-05-21 12:00:00",2,288.4,324,409,4.4e-05,74.8,6.06,-1.75,0.0081,99830.03
"2019-05-21 18:00:00",2,286.80002,334,441,0.000128,74.1,7.8399997,4.04,0.00725,99570.51
"2019-05-22 00:00:00",2,282.80002,284,63,0,92.6,5,-1.23,0.00691,100146.77
"2019-05-22 06:00:00",2,282.80002,295,8,2.7e-05,92.700005,4.37,-3.07,0.00697,99742.14
"2019-05-22 12:00:00",2,287,341,301,4.5e-05,77.4,7.7999997,2.35,0.0076499996,100110.64
"2019-05-22 18:00:00",2,286.80002,303,617,1.8e-05,68.1,3.9399998,3.02,0.0066199997,100097.05
"2019-05-23 00:00:00",2,282.30002,295,57,2e-06,89,1.54,-0.71,0.00642,100099.51
"2019-05-23 06:00:00",2,282.80002,291,15,4e-06,92,1.0799999,-2.23,0.00688,100152.96
"2019-05-23 12:00:00",2,286.2,321,374,7.3e-05,78.5,2.45,-2.74,0.0074,99758.125
"2019-05-23 18:00:00",2,287.5,342,402,0.000117999996,75.6,-0.53999996,-3.25,0.00771,99953.4
"2019-05-24 00:00:00",2,283.80002,323,46,0.000326,92.5,-1.68,-2.12,0.00745,99717.805
"2019-05-24 06:00:00",2,283.5,331,7,0.000184,94.4,0.48,-1.3299999,0.0074,99829.914
"2019-05-24 12:00:00",2,286.6,332,359,0.000147,78.3,-1.05,0.26,0.0075399997,100028.18
"2019-05-24 18:00:00",2,286.30002,331,518,0.000145,82.4,-4.64,0.71999997,0.0078,99946.21
"2019-05-25 00:00:00",2,283.2,322,42,1.1e-05,92.3,-4.06,1.51,0.0070599997,100409.555
"2019-05-25 06:00:00",2,283.6,345,3,1.5e-05,90.4,-3.79,2.8799999,0.0071,100102.97
"2019-05-25 12:00:00",2,285.30002,342,242,3.7e-05,79.700005,-6.0099998,1.79,0.0069999998,100835.29
"2019-05-25 18:00:00",2,283.7,344,303,2.6e-05,80,-6.45,3.98,0.00633,100688.86
"2019-05-26 00:00:00",2,282.7,341,17,2.3e-05,86.5,-2.12,2.49,0.00633,101142.04
"2019-05-10 00:00:00",3,279.7,9.999e+20,9.999e+20,9.999e+20,81.8,-1.7099999,-1.76,0.0049799997,100024.74
"2019-05-10 06:00:00",3,280.1,261,8,6e-06,84.1,0.78,-1.38,0.00525,100087.95
"2019-05-10 12:00:00",3,283.7,269,520,2.7e-05,64.5,-1.4399999,-0.08,0.0050999997,100253.9
"2019-05-10 18:00:00",3,283.5,278,645,5e-05,72.5,-6.27,-3.47,0.00566,100470.04
"2019-05-11 00:00:00",3,281.2,280,42,2.1e-05,80.700005,-6.16,-3.1599998,0.00533,101010.04
"2019-05-11 06:00:00",3,280.80002,260,9,0,75.6,-4.93,-1.64,0.0048499997,101572.08
"2019-05-11 12:00:00",3,283,267,525,3e-06,58.3,-5.39,1.7199999,0.00432,102066.336
"2019-05-11 18:00:00",3,282.9,266,669,1e-06,61.600002,-4.2599998,0.78,0.00454,102500.266
"2019-05-12 00:00:00",3,280.7,263,51,0,73.9,-1.31,-2.6699998,0.00464,102763.766
"2019-05-12 06:00:00",3,280.6,278,8,0,77.200005,2.29,-3.7099998,0.00483,102817.59
"2019-05-12 12:00:00",3,285.6,285,504,0,60.2,5.3599997,-1.68,0.00527,102928.2
"2019-05-12 18:00:00",3,286.2,304,574,0,69,4.0699997,1.76,0.0063,102810.87
"2019-05-13 00:00:00",3,283.6,293,47,0,82,3.61,-2.34,0.0063,102890.75
"2019-05-13 06:00:00",3,282.2,284,8,0,72.3,6.3399997,-3.1899998,0.0050399997,102760.086
"2019-05-13 12:00:00",3,287.5,279,534,0,60.5,7.64,-2.11,0.00599,102698.52
"2019-05-13 18:00:00",3,287.7,296,642,0,68.1,7.1,-0.07,0.00688,102537.75
"2019-05-14 00:00:00",3,284.1,303,43,0,82.200005,5.74,-2.74,0.00654,102573.484
"2019-05-14 06:00:00",3,282.5,290,7,0,75.6,5.87,-4.37,0.0054099998,102302.88
"2019-05-14 12:00:00",3,286.5,303,395,0,67.9,7.43,-3.9299998,0.00636,102113.46
