"forecast.date","ensembles","tmp2m","dlwrfsfc","dswrfsfc","pratesfc","rh2m","vgrd10m","ugrd10m","spfh2m","pressfc","tcdcclm"
"2019-09-20 00:00:00",1,287.5,9.999e+20,9.999e+20,9.999e+20,85.8,3.6699998,-3.04,0.008599999,101988.7,9.999e+20
"2019-09-20 06:00:00",1,286.1,297,0,0,79.6,6.69,-4.39,0.00728,101546.766,0
"2019-09-20 12:00:00",1,290.30002,300,312,0,75,8.2,-5.56,0.0090499995,101177.17,0
"2019-09-20 18:00:00",1,289.6,314,417,0,70.700005,7.85,-7.0899997,0.00822,100562.6,0
"2019-09-21 00:00:00",1,287.2,294,3,0,70.8,8.98,-8.5199995,0.00708,100143.17,0
"2019-09-21 06:00:00",1,287.5,306,0,0,72.9,8.11,-9.05,0.00746,99636.23,3
"2019-09-21 12:00:00",1,291.1,336,231,4e-06,77.8,8.73,-6.29,0.01004,99480.25,50
"2019-09-21 18:00:00",1,290.7,369,236,3.7e-05,84.700005,7.3599997,-5.8199997,0.010729999,99238.46,87
"2019-09-22 00:00:00",1,288.9,371,1,5.2e-05,94.200005,5.12,-0.56,0.0106,99363.9,85
"2019-09-22 06:00:00",1,287.7,362,0,8e-06,94,-0.78999996,1.16,0.00975,99514.75,85
"2019-09-22 12:00:00",1,287.80002,350,134,2.7e-05,85.200005,-4.27,2.73,0.00892,99640.766,98
"2019-09-22 18:00:00",1,286.6,327,292,5e-06,81.1,-4.54,3.53,0.00786,99665.35,79
"2019-09-23 00:00:00",1,285.9,312,2,0,79.8,-0.75,3.8999999,0.00734,99698.766,37
"2019-09-23 06:00:00",1,285.9,334,0,1.4e-05,78.9,3.9199998,1.02,0.00731,99538.266,71
"2019-09-23 12:00:00",1,288.1,308,268,2e-06,77.4,6.48,-6.67,0.0083099995,99187.94,37
"2019-09-23 18:00:00",1,288.2,363,141,0.00040699998,92.6,7.39,-0.13,0.01005,98709.164,92
"2019-09-24 00:00:00",1,288.2,359,1,7.1e-05,88.6,7.7599998,0.59999996,0.009579999,98927.49,76
"2019-09-24 06:00:00",1,287.5,350,0,1.3e-05,89.200005,6.68,-2.59,0.00923,98842.46,80
"2019-09-24 12:00:00",1,289.2,329,220,3e-06,80.200005,6.12,-2.19,0.00928,98768.55,96
"2019-09-24 18:00:00",1,289,318,366,2e-06,82.3,0.28,-1.05,0.009389999,98600.57,56
"2019-09-25 00:00:00",1,287.5,321,2,0,88.8,-2.9199998,1.62,0.0091699995,98754.83,64
"2019-09-25 06:00:00",1,286.86,315,0,0,92.6,-0.42999998,4.99,0.00918,98916.586,16
"2019-09-25 12:00:00",1,287.5,343,180,6e-06,83.9,1.9599999,6.69,0.008669999,99106.59,49
"2019-09-25 18:00:00",1,287.80002,335,272,8.7e-05,87.9,5.7799997,-3.1699998,0.009269999,98781.805,81
"2019-09-26 00:00:00",1,287.5,360,0,0.000105,94,5.6099997,-0.099999994,0.00971,98695.49,76
"2019-09-26 06:00:00",1,285.6,331,0,7.1e-05,72.8,5.17,7.04,0.00664,98915.766,58
"2019-09-26 12:00:00",1,287.5,298,262,2.2e-05,73.200005,10.21,4.15,0.0075299996,99036.766,15
"2019-09-26 18:00:00",1,286.9,323,303,0.000141,79.700005,9.21,4.39,0.0078799995,99030.26,66
"2019-09-27 00:00:00",1,286.2,322,1,5.5e-05,81.1,9.88,-0.099999994,0.00769,99062.27,70
"2019-09-27 06:00:00",1,286.5,346,0,0.000136,83.3,8.75,1.49,0.008049999,98885.52,77
"2019-09-27 12:00:00",1,287.2,326,167,0.000145,85,9.309999,-1.55,0.00859,98813.734,69
"2019-09-27 18:00:00",1,286.80002,341,111,0.000358,78.200005,7.35,4.81,0.0077,98755.055,79
"2019-09-28 00:00:00",1,286.1,293,1,3.3e-05,78.700005,8.33,5.02,0.0074299998,98921.44,2
"2019-09-28 06:00:00",1,284.30002,295,0,6.9e-05,87.5,5.9,1.27,0.00733,98629.08,43
"2019-09-28 12:00:00",1,287.4,319,179,0.000157,77.9,4.5099998,4.39,0.00801,98717.89,78
"2019-09-28 18:00:00",1,285.80002,309,330,6.4e-05,82.9,4.1,6.45,0.00769,98808.14,37
"2019-09-29 00:00:00",1,285.4,323,0,1e-04,86.9,-0.22999999,8.61,0.00782,98970.48,44
"2019-09-29 06:00:00",1,285.2,342,0,1.2e-05,85.700005,-0.11,6.5699997,0.00757,99230.96,70
"2019-09-29 12:00:00",1,286.80002,325,154,2.5e-05,80.1,-0.66999996,7.8399997,0.0078799995,99570.08,52
"2019-09-29 18:00:00",1,286,320,226,2.7e-05,82.4,-0.44,5.95,0.0076699997,99798.31,44
"2019-09-30 00:00:00",1,283.9,293,1,0,89.3,2.52,1.8199999,0.00719,99846.46,11
"2019-09-30 06:00:00",1,284.2,325,0,0.000392,92.1,1.5899999,-5.1,0.00763,99111.4,77
"2019-09-30 12:00:00",1,286.80002,359,52,0.000339,84.1,4.21,11.79,0.00832,98801.52,90
"2019-09-30 18:00:00",1,286.30002,363,53,4.1e-05,82.4,0.94,14.5199995,0.00784,99020,96
