"forecast.date","ensembles","tmp2m","dlwrfsfc","dswrfsfc","pratesfc","rh2m","vgrd10m","ugrd10m","spfh2m","pressfc","tcdcclm"
"2020-03-26 18:00:00",1,280.80002,9.999e+20,9.999e+20,9.999e+20,78.8,-4.66,-4.16,0.0050399997,102170.625,9.999e+20
"2020-03-27 00:00:00",1,279.4,291,4,0,83.4,-4.2999997,-4.8199997,0.00483,102309.15,47
"2020-03-27 06:00:00",1,279,264,0,0,81.1,-3.72,-5.18,0.00458,102358.125,12
"2020-03-27 12:00:00",1,282.6,266,318,0,71.9,-5.0299997,-5.24,0.00517,102583.6,8
"2020-03-27 18:00:00",1,282.2,272,471,0,72.200005,-7.56,-5.7,0.00506,102664.4,8
"2020-03-28 00:00:00",1,280.5,261,8,0,81.8,-6.7,-6.1099997,0.00507,102927.4,4
"2020-03-28 06:00:00",1,280.5,280,0,1e-06,84.4,-5.24,-7.5,0.00524,103100.414,26
"2020-03-28 12:00:00",1,282.4,264,327,0,68.4,-6.5299997,-7.95,0.00483,103433.586,6
"2020-03-28 18:00:00",1,281.6,261,486,1e-06,68.200005,-6.41,-7.6099997,0.00453,103609.2,3
"2020-03-29 00:00:00",1,279.30002,250,9,0,69.700005,-3.48,-6.75,0.0039399997,104031.85,2
"2020-03-29 06:00:00",1,277,243,0,0,68.6,-0.9,-6.81,0.00329,104293.95,3
"2020-03-29 12:00:00",1,279.5,236,344,0,57.2,-3.48,-6.7599998,0.00326,104548.48,1
"2020-03-29 18:00:00",1,280.30002,247,499,0,61.4,-5.48,-5.73,0.0037,104496.26,2
"2020-03-30 00:00:00",1,277.7,244,10,0,72.1,-2.7,-5.25,0.0036499999,104609.33,1
"2020-03-30 06:00:00",1,277.7,243,0,0,72.6,-3.34,-2.12,0.00366,104420.96,1
"2020-03-30 12:00:00",1,281.2,275,281,1e-06,66.9,-6.58,-1.93,0.00428,104257.44,33
"2020-03-30 18:00:00",1,280.5,294,379,1e-06,71.8,-7.6299996,-1.8299999,0.0044299997,103996.79,52
"2020-03-31 00:00:00",1,279.57,312,8,4e-06,74.5,-5.66,-1.74,0.0043099998,103876.51,81
"2020-03-31 06:00:00",1,279.5,320,0,5e-06,72.9,-5.23,-0.57,0.00421,103616.64,90
"2020-03-31 12:00:00",1,280.4,323,108,8e-06,70,-5.33,0.45,0.00429,103448.4,95
"2020-03-31 18:00:00",1,280.5,327,193,7e-06,70.1,-5.48,1.99,0.0043599997,103088.46,95
"2020-04-01 00:00:00",1,280.30002,327,4,9e-06,72.6,-3.1699998,2.75,0.00447,102836.695,95
"2020-04-01 06:00:00",1,280,309,0,7e-06,76.6,-2.6499999,5.0899997,0.00463,102375.01,80
"2020-04-01 12:00:00",1,281.6,319,159,1.4e-05,72.3,-2.8999999,6.39,0.00489,102099.055,87
"2020-04-01 18:00:00",1,281.7,307,333,1.2e-05,75.3,-3.02,6.1299996,0.00514,101713.766,69
"2020-04-02 00:00:00",1,281.2,321,6,1.3e-05,89.3,0.26,6.5099998,0.00594,101369.14,81
"2020-04-02 06:00:00",1,281.30002,334,0,4.1e-05,88.5,-0.81,6.08,0.00592,100791.836,93
"2020-04-02 12:00:00",1,282.1,307,259,2.8e-05,70.4,-2.24,7.1299996,0.00501,100436.99,70
"2020-04-02 18:00:00",1,280.9,310,314,1.1e-05,69.5,-2.33,7.62,0.00457,100034.85,74
"2020-04-03 00:00:00",1,280,327,3,1.7e-05,73,-1.2099999,8.179999,0.00451,99714.52,98
"2020-04-03 06:00:00",1,278.6,310,0,4.1e-05,75.700005,-3.75,6.43,0.00428,99383.38,88
"2020-04-03 12:00:00",1,278.80002,287,286,3.3e-05,57.600002,-3.26,10.12,0.00329,99344.016,84
"2020-04-03 18:00:00",1,278.80002,243,520,3.1e-05,59.7,-7.31,-1.81,0.0034299998,99371.05,32
"2020-04-04 00:00:00",1,275.4,236,13,2e-06,69.200005,-2.71,-3.22,0.0030999999,99600.9,36
"2020-04-04 06:00:00",1,275.2,259,0,2.5e-05,71,3.51,-2.6399999,0.00314,99671.25,86
"2020-04-04 12:00:00",1,278.6,272,310,6.8e-05,64.200005,2.01,10.24,0.00363,99519.164,85
"2020-04-04 18:00:00",1,276.6,238,537,5e-05,70.200005,-6.96,11.75,0.00344,99644.305,16
"2020-04-05 00:00:00",1,274.1,249,13,8e-05,72.6,-5.22,5.83,0.0029499999,100285.29,65
"2020-04-05 06:00:00",1,273.2,233,0,3.6e-05,68.6,-5.12,5.14,0.0026,100526.36,46
"2020-04-05 12:00:00",1,276.80002,228,389,2e-06,52.100002,-4.91,4.12,0.00256,100769.414,22
"2020-04-05 18:00:00",1,277,248,514,1e-06,51.100002,-1.1,2.52,0.00253,100790.64,47
"2020-04-06 00:00:00",1,273.5,222,16,0,59.2,2.27,-0.06,0.00228,100823.45,2
"2020-04-06 06:00:00",1,273,217,0,0,63.5,1.5899999,-1.31,0.00236,100660.4,2
