"forecast.date","ensembles","tmp2m","dlwrfsfc","dswrfsfc","pratesfc","rh2m","vgrd10m","ugrd10m","spfh2m","pressfc"
"2019-05-10 12:00:00",1,282.7,9.999e+20,9.999e+20,9.999e+20,75,-5.6099997,-1.01,0.00555,100389.65
"2019-05-10 18:00:00",1,282.7,290,595,2.3e-05,72.8,-8.21,-1.43,0.00537,100659.35
"2019-05-11 00:00:00",1,280.9,266,48,3e-06,76,-6.47,-2.2,0.00494,101194.266
"2019-05-11 06:00:00",1,280.7,257,9,0,68.8,-4.73,-0.82,0.00439,101725.94
"2019-05-11 12:00:00",1,283.1,262,538,3e-06,57,-5.23,1.79,0.0042499998,102210.336
"2019-05-11 18:00:00",1,283,266,661,2e-06,59.100002,-3.87,0.24,0.0043599997,102556.664
"2019-05-12 00:00:00",1,280.80002,265,44,0,71.700005,0.24,-3.75,0.00454,102780.71
"2019-05-12 06:00:00",1,280.7,272,7,0,75.6,3.85,-4.3399997,0.00477,102803.9
"2019-05-12 12:00:00",1,286.1,285,519,0,63.100002,7.19,-0.96,0.00569,102856.336
"2019-05-12 18:00:00",1,286.7,294,656,0,69.5,6.3999996,0.82,0.0065599997,102704.055
"2019-05-13 00:00:00",1,282.9,291,38,0,69.6,7.08,-3.51,0.0050899996,102742.67
"2019-05-13 06:00:00",1,282.1,270,10,0,71.6,8.5,-3.9199998,0.00499,102603.04
"2019-05-13 12:00:00",1,288,275,544,0,65.4,10.73,-0.84999996,0.00672,102625.56
"2019-05-13 18:00:00",1,287.7,302,632,0,72.1,8.61,0.66999996,0.0072399997,102564.49
"2019-05-14 00:00:00",1,283.7,292,44,0,79.4,7.2,-3.6,0.00617,102625.836
"2019-05-14 06:00:00",1,282.7,266,11,0,77.6,7.74,-3.8999999,0.0056499997,102415.164
"2019-05-14 12:00:00",1,288,279,552,0,68,10.73,-2.18,0.0069999998,102270.266
"2019-05-14 18:00:00",1,287.2,295,657,0,64,10.24,-1.15,0.00629,102048.14
"2019-05-15 00:00:00",1,283.6,306,41,0,74.6,9.429999,-2.77,0.00575,102013.04
"2019-05-15 06:00:00",1,282.9,323,3,4e-06,81.200005,8.34,-2.7,0.0060199997,101748.46
"2019-05-15 12:00:00",1,286.1,335,252,1.6e-05,72.6,10.599999,0.26,0.00666,101619.64
"2019-05-15 18:00:00",1,284.4,347,191,0.000148,92,6.91,2.8899999,0.00757,101534.96
"2019-05-16 00:00:00",1,283.1,294,32,2e-06,91,4.46,2.37,0.0068599996,101612.74
"2019-05-16 06:00:00",1,283.1,276,11,0,89.8,4.14,1.53,0.0067499997,101550.2
"2019-05-16 12:00:00",1,285.7,282,546,9e-06,73,4.22,3.6599998,0.00654,101510.805
"2019-05-16 18:00:00",1,285.30002,285,675,2e-06,73,1.4399999,4.19,0.00633,101347.375
"2019-05-17 00:00:00",1,282.30002,280,56,2e-06,83.3,-0.42999998,0.74,0.00594,101232.27
"2019-05-17 06:00:00",1,282.80002,286,10,2e-06,80.8,-1.64,2.47,0.00599,101075.44
"2019-05-17 12:00:00",1,284.9,282,539,6e-06,71.6,-4.14,3.23,0.0060699997,101104.81
"2019-05-17 18:00:00",1,283.9,280,675,1.3e-05,75.200005,-5.35,3.59,0.00599,101124.54
"2019-05-18 00:00:00",1,282.1,271,57,1e-06,79.200005,-3.47,2.3899999,0.00557,101230.7
"2019-05-18 06:00:00",1,282.2,267,12,0,75.3,-3.31,2.02,0.00537,101224.85
"2019-05-18 12:00:00",1,284.5,274,544,0,67,-5.33,2.01,0.00556,101257.086
"2019-05-18 18:00:00",1,285,295,627,1e-06,66,-5.4,0.81,0.00567,100915.74
"2019-05-19 00:00:00",1,281.1,275,55,2e-06,88.5,-3.34,1.28,0.0058299997,100897.67
"2019-05-19 06:00:00",1,281.9,283,11,4e-06,88.3,-3.58,1.23,0.00616,100718.086
"2019-05-19 12:00:00",1,284.6,321,314,9e-06,74.8,-6.37,2.34,0.0062499996,100648.3
"2019-05-19 18:00:00",1,284.30002,327,411,7e-06,75.700005,-6.0299997,2.71,0.0061999997,100627.22
"2019-05-20 00:00:00",1,282,308,43,3e-06,82.6,-3.25,2.58,0.00582,100654.914
"2019-05-20 06:00:00",1,282.2,330,4,6e-06,79.200005,-3.46,2.56,0.00562,100673.2
"2019-05-20 12:00:00",1,284.6,339,218,1e-05,67.200005,-4.3399997,1.9799999,0.00562,100816.76
"2019-05-20 18:00:00",1,283.80002,343,230,1e-05,70.1,-4.36,0.66999996,0.00557,100966.02
"2019-05-21 00:00:00",1,282,333,19,3e-06,75,-3.46,-0.21,0.00524,101149.37
"2019-05-21 06:00:00",1,282,308,5,2e-06,73.8,-4.75,-0.35999998,0.00517,101295.12
"2019-05-21 12:00:00",1,283.80002,335,190,7e-06,69.3,-6.83,-1.06,0.00548,101474.6
"2019-05-21 18:00:00",1,284.80002,335,368,4e-06,73,-7.85,-1.01,0.0061399997,101572.99
"2019-05-22 00:00:00",1,282.30002,303,52,2e-06,86.700005,-5.45,-1.28,0.00618,101716.664
"2019-05-22 06:00:00",1,283,341,3,1.8e-05,90,-5.6299996,-1.7099999,0.00671,101765.11
"2019-05-22 12:00:00",1,287,358,203,1.3e-05,80.700005,-3.58,-2.6299999,0.00782,101840.734
"2019-05-22 18:00:00",1,288.1,364,316,6e-06,80.3,-4.27,-1.79,0.00835,101836.84
"2019-05-23 00:00:00",1,283.80002,311,53,0,92.8,-2.19,-2.11,0.00731,101879.39
"2019-05-23 06:00:00",1,284.7,292,15,0,88.4,0.089999996,-1.65,0.0074099996,101746.836
"2019-05-23 12:00:00",1,291.4,302,565,0,54.2,1.6899999,-1.9399999,0.00696,101603.66
"2019-05-23 18:00:00",1,291.1,327,631,2e-06,58.4,-1.02,0.83,0.00738,101331.67
"2019-05-24 00:00:00",1,284.80002,309,57,0,79.8,0.85999995,-0.75,0.0067399996,101186.98
"2019-05-24 06:00:00",1,285.4,306,10,0,78.9,2.1399999,0.35,0.00696,100938.54
"2019-05-24 12:00:00",1,290,317,494,9e-06,64,2.29,2.7,0.0075899996,100778.55
"2019-05-24 18:00:00",1,286.2,342,398,5.5e-05,81.8,-0.08,4.02,0.0076599997,100593.08
"2019-05-25 00:00:00",1,283.5,336,18,0.000125,93.3,0.37,1.55,0.0072999997,100490.234
"2019-05-25 06:00:00",1,283.2,343,5,7.3e-05,89.200005,-1.73,2.69,0.00682,100355.73
"2019-05-25 12:00:00",1,284.80002,338,239,2.7e-05,71.6,-3.27,3.6599998,0.00612,100411.68
"2019-05-25 18:00:00",1,284.30002,321,377,1.9e-05,67.3,-4.2,3.9099998,0.00554,100379.1
"2019-05-26 00:00:00",1,280.30002,275,53,3e-06,77.4,-1.6999999,2.86,0.00487,100497.75
"2019-05-26 06:00:00",1,281.5,264,17,1e-06,77.9,-0.85999995,3.1699998,0.00531,100493.96
"2019-05-26 12:00:00",1,285.7,284,535,3.3e-05,62.8,-2.57,4.74,0.00568,100662.984
"2019-05-10 12:00:00",2,282.80002,9.999e+20,9.999e+20,9.999e+20,73.9,-4.62,-0.94,0.00551,100444.055
"2019-05-10 18:00:00",2,282.7,286,615,2.5e-05,73.700005,-8.559999,-2.58,0.00543,100768.664
"2019-05-11 00:00:00",2,280.6,271,45,3e-06,72.1,-6.6299996,-3.11,0.00459,101356.734
"2019-05-11 06:00:00",2,280.5,253,9,0,64.700005,-5.16,0.24,0.00405,101841.58
"2019-05-11 12:00:00",2,282.80002,283,461,3e-06,55,-5.2,1.73,0.00401,102324.77
"2019-05-11 18:00:00",2,282.80002,268,649,2e-06,57.5,-4.18,0.78999996,0.0041799997,102635.39
"2019-05-12 00:00:00",2,280.30002,259,50,0,68.9,-0.29999998,-2.96,0.00422,102872.27
"2019-05-12 06:00:00",2,280,258,9,0,74.9,3.37,-4.41,0.00451,102931.89
"2019-05-12 12:00:00",2,285.6,272,536,0,59.7,6.52,-1.28,0.00524,102967.766
"2019-05-12 18:00:00",2,286.7,286,665,0,65.8,4.72,0.72999996,0.00621,102810.45
"2019-05-13 00:00:00",2,283,285,51,0,75.9,7.04,-3.4199998,0.0056,102862.58
"2019-05-13 06:00:00",2,281.9,272,10,0,71.1,7.98,-3.57,0.0048599998,102789.18
"2019-05-13 12:00:00",2,287.4,271,545,0,61.7,9.96,-1.14,0.00609,102837.96
"2019-05-13 18:00:00",2,287.5,299,631,0,69.4,8.71,-0.01,0.0068699997,102810.99
"2019-05-14 00:00:00",2,283.30002,283,53,0,80.5,7.3799996,-3.09,0.00605,102891.12
"2019-05-14 06:00:00",2,281.9,263,11,0,73,8.13,-4.19,0.00499,102743.24
"2019-05-14 12:00:00",2,287.2,271,555,0,62.100002,10.33,-1.23,0.00603,102745.33
"2019-05-14 18:00:00",2,287.1,287,677,0,63.3,7.73,-1.66,0.0061399997,102536.81
"2019-05-15 00:00:00",2,282.6,275,54,0,71.8,6.91,-3.56,0.00515,102459.43
"2019-05-15 06:00:00",2,281.7,268,9,0,71.4,5.0499997,-4.7799997,0.00487,102194.48
"2019-05-15 12:00:00",2,286.5,290,478,0,64.6,6.22,-2.53,0.00604,102159.67
"2019-05-15 18:00:00",2,287,293,653,0,65.1,2.6299999,0.34,0.00629,102016.05
"2019-05-16 00:00:00",2,284.2,341,40,1e-06,83.9,-0.65999997,-0.76,0.00677,102120.46
"2019-05-16 06:00:00",2,283.6,287,11,0,80.200005,0.71999997,-2.54,0.0061899996,102028.31
"2019-05-16 12:00:00",2,286.7,290,537,5e-06,70.6,-4.37,-0.75,0.00672,101887.73
"2019-05-16 18:00:00",2,285.9,297,652,2.3e-05,72.5,-7.75,-1.2099999,0.0065699997,101625.086
"2019-05-17 00:00:00",2,283.30002,280,56,2e-06,82,-4.81,-4.21,0.00623,101743.68
"2019-05-17 06:00:00",2,282.9,284,11,2.7e-05,86.5,-3.4299998,-2.6299999,0.00643,101522.85
"2019-05-17 12:00:00",2,286.4,285,545,2e-06,65.8,-5.7599998,-3.24,0.00612,101622.36
"2019-05-17 18:00:00",2,285.7,294,652,1e-06,75.200005,-8.38,-2.35,0.00673,101525.164
"2019-05-18 00:00:00",2,283.30002,284,56,0,84.700005,-6.2599998,-1.8299999,0.00648,101586.93
"2019-05-18 06:00:00",2,283.4,284,12,0,87.4,-5.73,-2.01,0.0067399996,101152.78
"2019-05-18 12:00:00",2,286.5,283,553,0,71.6,-5.42,-4.74,0.00676,101117.49
"2019-05-18 18:00:00",2,287.5,321,539,3e-06,66.8,-4.15,-3.27,0.00679,100570.71
"2019-05-19 00:00:00",2,282.30002,293,55,0,89.8,-2.84,-0.7,0.00647,100435.836
"2019-05-19 06:00:00",2,283.2,285,13,0,89.1,-0.32999998,-0.19999999,0.0068099997,100435.33
"2019-05-19 12:00:00",2,287.80002,296,535,3e-06,64.4,0.98999995,2.31,0.0066899997,100186.055
"2019-05-19 18:00:00",2,287.75998,317,586,3e-06,63.600002,-0.59999996,2.22,0.0065699997,100311.31
"2019-05-20 00:00:00",2,281.53,287,58,0,87.8,-0.91999996,-0.13,0.0060099997,100340.11
"2019-05-20 06:00:00",2,283.9,279,14,0,82.700005,-0.75,0.91999996,0.0066299997,100502.18
"2019-05-20 12:00:00",2,289,294,554,0,61.4,-2.33,-0.58,0.0068699997,100394.12
"2019-05-20 18:00:00",2,289.4,316,658,1e-06,64,-4.23,-0.57,0.0073599997,100587.4
"2019-05-21 00:00:00",2,283.6,301,58,1e-06,90.1,-2.53,-2.06,0.00707,100631.45
"2019-05-21 06:00:00",2,284.30002,295,14,2e-06,88.4,-1.62,-1.9699999,0.00726,100484.22
"2019-05-21 12:00:00",2,291,310,547,3e-06,63.8,-3.1699998,-3.29,0.0081,100830.84
"2019-05-21 18:00:00",2,289.7,322,646,4e-06,63.9,-5.39,-1.64,0.00746,100459.79
"2019-05-22 00:00:00",2,283.1,293,60,0,92.6,-3.27,-1.43,0.00701,100811.03
"2019-05-22 06:00:00",2,283.1,279,15,0,91.6,-2.81,-1.5699999,0.00695,100524.414
"2019-05-22 12:00:00",2,289.80002,298,545,1e-06,66.9,-1.43,-3.21,0.00786,100931.33
"2019-05-22 18:00:00",2,288.80002,355,421,5e-06,67.200005,-2.31,-4.7599998,0.00739,100624.914
"2019-05-23 00:00:00",2,284.1,332,29,0,73.700005,0.099999994,-3.8999999,0.00597,101153.71
"2019-05-23 06:00:00",2,283.6,321,7,0,70.700005,-0.38,-2.74,0.00554,101345.016
"2019-05-23 12:00:00",2,285.5,338,218,1e-06,59.8,0.87,-3.8899999,0.00527,101580.5
"2019-05-23 18:00:00",2,286.80002,341,380,0,64.1,-3.25,-3.8999999,0.0061399997,101867.83
"2019-05-24 00:00:00",2,284,346,19,2e-06,74.4,-0.35,-4.15,0.0059499997,101950.4
"2019-05-24 06:00:00",2,282.6,296,16,0,75.4,1.7199999,-2.96,0.0054599997,101946.25
"2019-05-24 12:00:00",2,288.80002,291,556,0,54.100002,5.91,-6.31,0.00588,101817.05
"2019-05-24 18:00:00",2,287.9,320,583,2.4e-05,68.1,8.98,-3.33,0.00701,101645.805
"2019-05-25 00:00:00",2,283.4,346,16,0.00061,89.3,8.38,-6.17,0.00691,101078.15
"2019-05-25 06:00:00",2,284.6,354,2,0.000585,93.8,6.31,-2.1399999,0.0078799995,100552.69
"2019-05-25 12:00:00",2,287.6,364,125,0.000382,90.3,4.7599998,4.22,0.00924,100713.83
"2019-05-25 18:00:00",2,286.1,365,201,3.1e-05,90.200005,4.23,5.67,0.00838,100605.71
"2019-05-26 00:00:00",2,284.6,351,15,3.9e-05,92.1,3.99,3.6299999,0.0077,100847.52
"2019-05-26 06:00:00",2,284.7,344,7,1.9e-05,93.3,3.35,4.75,0.00786,100787.78
"2019-05-26 12:00:00",2,285.5,356,159,5.8e-05,91,3.34,7.56,0.0081,100801.12
"2019-05-10 12:00:00",3,282.9,9.999e+20,9.999e+20,9.999e+20,74,-6.2799997,0.56,0.00556,100229.62
"2019-05-10 18:00:00",3,282.5,280,617,2e-05,71.3,-9.679999,0.59999996,0.00519,100546.36
"2019-05-11 00:00:00",3,281.1,266,46,2e-06,75.5,-7.5,-1.1899999,0.0049699997,101076.07
"2019-05-11 06:00:00",3,280.80002,258,9,1e-06,68.4,-5.23,0.099999994,0.0044,101637.445
"2019-05-11 12:00:00",3,283.30002,259,545,4e-06,57,-5.41,1.8399999,0.00429,102136.84
"2019-05-11 18:00:00",3,283.1,265,668,2e-06,59.8,-3.76,-0.66999996,0.0044799997,102479.21
"2019-05-12 00:00:00",3,281.1,270,49,0,71.5,0.02,-4.58,0.00463,102701.516
"2019-05-12 06:00:00",3,280.2,262,9,0,76.5,4.04,-4.94,0.00466,102723.68
"2019-05-12 12:00:00",3,285.9,272,539,0,62.3,7.41,-0.85999995,0.0055899997,102814.04
"2019-05-12 18:00:00",3,286.80002,287,666,0,67.9,6.0699997,0.51,0.00647,102625.75
"2019-05-13 00:00:00",3,282.80002,282,51,0,68,7.33,-4.42,0.0049799997,102677.61
"2019-05-13 06:00:00",3,282.2,264,10,0,72.9,8.92,-3.73,0.0050999997,102541.4
"2019-05-13 12:00:00",3,288,281,523,0,66.5,10.55,-0.41,0.00682,102569.75
"2019-05-13 18:00:00",3,287.80002,299,637,0,66.700005,9.83,0.45,0.00677,102487.9
"2019-05-14 00:00:00",3,283.6,287,49,0,78.8,8.01,-2.86,0.00609,102550.6
"2019-05-14 06:00:00",3,282.6,271,11,0,80.200005,7.5299997,-3.61,0.0057699997,102385.39
"2019-05-14 12:00:00",3,287.7,278,540,0,67.200005,9.94,-1.52,0.0068099997,102266.664
"2019-05-14 18:00:00",3,287.2,299,647,0,67.8,9.76,0.48999998,0.00665,102002.18
"2019-05-15 00:00:00",3,283.80002,304,51,0,76.8,8.179999,-1.5,0.00603,101952.875
"2019-05-15 06:00:00",3,283.2,316,6,1e-06,83.200005,8.26,-1.4399999,0.00628,101783.23
"2019-05-15 12:00:00",3,286.5,301,502,0,72.5,8.74,1.4,0.0067999996,101652.625
"2019-05-15 18:00:00",3,285,334,368,1.8e-05,82,7.3399997,1.4499999,0.0069799996,101471.15
"2019-05-16 00:00:00",3,283.7,348,13,0.000329,93.3,3.73,2.71,0.00734,101327.48
"2019-05-16 06:00:00",3,283.30002,285,11,2e-06,86,5.42,2.28,0.0065699997,101170.414
"2019-05-16 12:00:00",3,285.4,279,551,1e-06,70.8,3.4399998,4.96,0.00624,101107.35
"2019-05-16 18:00:00",3,284.4,278,683,4e-06,74.200005,2.57,6.1,0.00612,100912.91
"2019-05-17 00:00:00",3,282.1,271,57,0,77.4,2,3.1599998,0.0055,100643.45
"2019-05-17 06:00:00",3,282.30002,268,12,0,77.9,4.04,0.03,0.00563,100314.39
"2019-05-17 12:00:00",3,284.80002,276,551,2.8e-05,70.5,1.02,4.04,0.0060199997,100084.99
"2019-05-17 18:00:00",3,283.80002,287,650,0.000119,73.1,-1.1999999,2.3,0.0058399998,99892.77
"2019-05-18 00:00:00",3,281.7,272,56,2e-06,80.700005,-2.55,-1.36,0.00561,99819.125
"2019-05-18 06:00:00",3,282,268,12,0,83,-5.15,-1.5699999,0.00591,99681.97
"2019-05-18 12:00:00",3,284.1,293,458,2.9e-05,76.1,-9.24,1.76,0.00622,99654.84
"2019-05-18 18:00:00",3,282.80002,328,386,0.000107,83.1,-9,4.0499997,0.00624,99145.87
"2019-05-19 00:00:00",3,282.4,339,13,0.00021,89.4,-4.87,2.81,0.0065599997,99141.234
"2019-05-19 06:00:00",3,282.5,338,7,3e-05,88,-4.14,5.4,0.00649,99184.7
"2019-05-19 12:00:00",3,283.9,336,244,2.9e-05,78.8,-2.84,7.37,0.0063799997,99340.836
"2019-05-19 18:00:00",3,284.1,319,410,2.8e-05,68.9,-0.64,6.8999996,0.0056499997,99658.836
"2019-05-20 00:00:00",3,280.5,269,58,2e-06,83.1,3.6,1.27,0.0053399997,99880.58
"2019-05-20 06:00:00",3,281.2,287,8,4e-06,84.1,3.08,-3.8899999,0.0056399996,99822.08
"2019-05-20 12:00:00",3,283.80002,331,154,9.1e-05,86.3,8.04,-8.04,0.00697,99493.87
"2019-05-20 18:00:00",3,287.7,363,216,6.5e-05,88,7.0899997,-1.55,0.0091699995,99535.24
"2019-05-21 00:00:00",3,285.9,366,17,0.000167,92.700005,7.1,-1.89,0.00854,99883.4
"2019-05-21 06:00:00",3,285.9,365,2,4.9e-05,92.1,7.47,-1.38,0.00842,100208.914
"2019-05-21 12:00:00",3,288.7,363,215,2.3e-05,80.9,10.16,0.21,0.00887,100555.73
"2019-05-21 18:00:00",3,290.7,359,297,6.1e-05,67.3,7.7599998,-2.55,0.00839,100748.39
"2019-05-22 00:00:00",3,285.6,338,43,1.8e-05,84,4.36,-3.8,0.0075399997,100706.78
"2019-05-22 06:00:00",3,284.80002,320,14,5e-06,91.5,2.45,-2.97,0.00777,100849.93
"2019-05-22 12:00:00",3,292.1,315,537,0,68.1,7.39,-2.77,0.00925,100866.914
"2019-05-22 18:00:00",3,291.80002,349,580,4e-06,69.8,4.99,0.39999998,0.00928,101055.875
"2019-05-23 00:00:00",3,286.2,342,39,1e-06,89.9,1.7199999,-1.3399999,0.00835,101104.336
"2019-05-23 06:00:00",3,285.5,313,14,2e-06,86.200005,1.51,-2.2,0.0076599997,101295.52
"2019-05-23 12:00:00",3,293.6,321,526,0,61.100002,3.1999998,-3.02,0.0090499995,101508.484
"2019-05-23 18:00:00",3,293.80002,357,589,1.5e-05,67.700005,0.52,-1.0799999,0.010179999,101399.02
"2019-05-24 00:00:00",3,289.5,352,42,5e-06,89.3,1.29,-2.44,0.01017,101813.055
"2019-05-24 06:00:00",3,288.1,329,12,0,88.4,0.31,-2.61,0.009269999,101804.266
"2019-05-24 12:00:00",3,295.2,333,544,0,61.8,-0.099999994,-4.0699997,0.010079999,101888.43
"2019-05-24 18:00:00",3,295.5,343,687,0,60.4,0.59,-5.74,0.01005,101859.19
"2019-05-25 00:00:00",3,288.5,326,65,0,88.700005,0.96999997,-2.33,0.009459999,102167.99
"2019-05-25 06:00:00",3,288.2,316,16,0,86.8,0.69,-2.4299998,0.00909,102080.336
"2019-05-25 12:00:00",3,295,330,564,0,58.9,1.9699999,-2.9299998,0.009459999,102030.81
"2019-05-25 18:00:00",3,295.80002,341,693,0,54.8,-0.26999998,-3.1,0.00921,102231.66
"2019-05-26 00:00:00",3,288.29,325,66,0,79.8,0.02,-2.23,0.00842,101947.875
"2019-05-26 06:00:00",3,287.9,298,17,0,77.200005,0.03,-2.18,0.00794,102226.055
"2019-05-26 12:00:00",3,295.1,307,580,0,52.100002,-0.77,-4.0099998,0.008429999,102011.43
"2019-05-10 12:00:00",4,283,9.999e+20,9.999e+20,9.999e+20,76.200005,-6.29,-0.13,0.0057699997,100292.09
"2019-05-10 18:00:00",4,282.6,303,532,2.7e-05,73.700005,-8.349999,-1.63,0.00539,100599.19
"2019-05-11 00:00:00",4,280.9,269,41,2e-06,74,-6.6299996,-1.49,0.00481,101119.79
"2019-05-11 06:00:00",4,280.80002,257,9,1e-06,69.9,-4.7999997,-0.099999994,0.0044799997,101621.375
"2019-05-11 12:00:00",4,283.2,265,527,9e-06,57.7,-5.4,2.25,0.00434,102118.85
"2019-05-11 18:00:00",4,283,263,673,1e-06,60.600002,-4.2599998,0.17,0.0044899997,102478.21
"2019-05-12 00:00:00",4,280.80002,266,44,0,72.700005,0.13,-3.86,0.0046099997,102749.96
"2019-05-12 06:00:00",4,280.6,280,7,0,76.3,3.7099998,-4.27,0.0047999998,102781.65
