"forecast.date","ensembles","tmp2m","dlwrfsfc","dswrfsfc","pratesfc","rh2m","vgrd10m","ugrd10m","spfh2m","pressfc"
"2019-05-04 18:00:00",1,282,9.999e+20,9.999e+20,9.999e+20,60.8,-5.56,-3.6499999,0.00421,102462.805
"2019-05-05 00:00:00",1,279.7,251,44,0,68.3,-1.62,-3.52,0.00403,102532.98
"2019-05-05 06:00:00",1,279.1,248,6,0,71.5,-0.11,-2.3999999,0.00403,102481.98
"2019-05-05 12:00:00",1,282.5,253,530,0,53.3,-1.5799999,-1.06,0.0037999998,102432.98
"2019-05-05 18:00:00",1,283.1,261,661,0,59.4,-3.48,-2.02,0.0044199997,102248.23
"2019-05-06 00:00:00",1,280.30002,261,44,0,72.9,-1.0799999,-4.18,0.0044799997,102179.25
"2019-05-06 06:00:00",1,279.4,262,5,0,75.1,0.5,-3.56,0.00438,102006.29
"2019-05-06 12:00:00",1,282.9,267,487,0,57.8,0.07,-1.73,0.00427,101901.65
"2019-05-06 18:00:00",1,283.30002,288,563,2e-06,61.7,-3.4399998,-2.25,0.00468,101673.984
"2019-05-07 00:00:00",1,281.2,283,35,0,73.5,-0.17,-4.23,0.0048599998,101466.7
"2019-05-07 06:00:00",1,280.4,281,5,0,81.4,-0.38,-3.77,0.00512,101115
"2019-05-07 12:00:00",1,283.1,292,441,6e-06,71.9,-1.22,-6.02,0.00544,100775.12
"2019-05-07 18:00:00",1,282.9,290,561,2e-05,70,-6.2999997,-7.31,0.0052799997,100235.96
"2019-05-08 00:00:00",1,280.4,312,34,7.4e-05,84.1,-5.23,-9.19,0.0053499998,99870.5
"2019-05-08 06:00:00",1,279.5,281,7,6e-06,75.4,-7.69,-5.39,0.0045,99524.21
"2019-05-08 12:00:00",1,282.1,264,520,9e-06,66.1,-8.69,-2.71,0.00472,99449.95
"2019-05-08 18:00:00",1,281.4,265,649,1.2e-05,67.700005,-10.13,-2.99,0.0046,99677.29
"2019-05-09 00:00:00",1,279.4,257,47,3e-06,65.700005,-6.99,-0.19,0.00391,100016.5
"2019-05-09 06:00:00",1,279.9,248,8,1.4e-05,63.100002,-6.16,0.56,0.0038599998,100224.47
"2019-05-09 12:00:00",1,282.4,254,536,1.1e-05,53.5,-5.7799997,3.07,0.00387,100506.71
"2019-05-09 18:00:00",1,282,256,672,4e-06,56.100002,-4.87,3.85,0.0039399997,100680.23
"2019-05-10 00:00:00",1,280.2,270,47,0,56.9,-0.84,1.8,0.00355,100826.88
"2019-05-10 06:00:00",1,280.5,277,7,0,55.8,1.64,0.03,0.0035199998,100784.45
"2019-05-10 12:00:00",1,283.5,262,520,1e-06,51.600002,3.77,-2.87,0.0039999997,100715.445
"2019-05-10 18:00:00",1,281.1,322,234,0.000265,87.6,3.79,-8.139999,0.0058,100445.19
"2019-05-11 00:00:00",1,282.4,328,7,0.000127,90.4,3.3999999,0.44,0.0065099997,100420.65
"2019-05-11 06:00:00",1,282.6,297,8,6e-06,89.9,1.8299999,0.01,0.00659,100604.055
"2019-05-11 12:00:00",1,285.6,290,503,4e-06,77.5,0.14,1.74,0.00691,101048.12
"2019-05-11 18:00:00",1,285.4,292,645,2e-06,76.5,-0.16,-0.31,0.00671,101281.79
"2019-05-12 00:00:00",1,283.7,281,48,0,80.9,2.1299999,-3.23,0.00633,101354.055
"2019-05-12 06:00:00",1,283.9,337,2,2.3e-05,87.3,4.46,-3.8,0.00695,101266.27
"2019-05-12 12:00:00",1,287.6,350,297,3.7e-05,88,6.5699997,-2.1399999,0.008909999,101336.586
"2019-05-12 18:00:00",1,287.5,367,284,5.6e-05,86.8,7.66,-0.76,0.008789999,101205.54
"2019-05-13 00:00:00",1,285.5,348,17,2e-06,93.6,4.19,-2.4199998,0.0083099995,100857.05
"2019-05-13 06:00:00",1,285.4,350,4,4.3e-05,93.200005,3.78,-3.1699998,0.008239999,100656.18
"2019-05-13 12:00:00",1,286.80002,360,136,0.000279,91,5.35,0.69,0.00882,100604.83
"2019-05-13 18:00:00",1,286.1,348,254,0.000217,86.8,0.77,3.99,0.00804,100699.5
"2019-05-14 00:00:00",1,282.6,291,46,5e-06,93.200005,1.86,2.28,0.0068099997,100925.06
"2019-05-14 06:00:00",1,282.4,276,11,0,92.5,2.1,2.1399999,0.0066799996,101043.15
"2019-05-14 12:00:00",1,287.6,281,549,0,60.7,5.0899997,2.35,0.00618,101053.87
"2019-05-14 18:00:00",1,285.7,306,573,4.2e-05,73.9,7.6,-1.0699999,0.00667,100793.805
"2019-05-15 00:00:00",1,284,351,13,0.000106,92.5,5.7799997,-1.62,0.00746,100572.055
"2019-05-15 06:00:00",1,284.5,357,2,4e-05,94.9,4.48,-0.78999996,0.00791,100579.24
"2019-05-15 12:00:00",1,286.6,354,130,4.7e-05,84.3,6.3399997,2.74,0.0080699995,100583.19
"2019-05-15 18:00:00",1,287.80002,333,410,2.1e-05,76.3,4.17,-0.34,0.007929999,100276.02
"2019-05-16 00:00:00",1,286,350,26,0.000253,92.9,6.3599997,-6.3999996,0.00866,99387.98
"2019-05-16 06:00:00",1,283.30002,351,4,4.3e-05,82.700005,7.6,8.88,0.0064399997,99420.85
"2019-05-16 12:00:00",1,286.30002,294,511,2.7e-05,67.8,7.6499996,9.28,0.00642,99626.836
"2019-05-16 18:00:00",1,284.6,298,620,6.6e-05,72,5.47,8.599999,0.00611,99748.73
"2019-05-17 00:00:00",1,281.7,281,51,2.6e-05,80.4,4.8399997,4.5899997,0.0056,99950.26
"2019-05-17 06:00:00",1,281.80002,283,10,3.7e-05,82.6,4.95,4.08,0.0058,100001.54
"2019-05-17 12:00:00",1,285.4,292,499,9.3e-05,68.200005,6.7799997,6.39,0.00606,100141.63
"2019-05-17 18:00:00",1,284.6,282,672,6.7e-05,68.6,5.98,6.08,0.0057699997,100172.07
"2019-05-18 00:00:00",1,281.1,276,55,1.7e-05,83,4.8599997,1.49,0.0055199997,100286.6
"2019-05-18 06:00:00",1,281.4,289,9,2.9e-05,87.3,4.4,0.42999998,0.00591,100278.04
"2019-05-18 12:00:00",1,286.1,304,459,8.9e-05,69.200005,4.68,3.3,0.00643,100436.48
"2019-05-18 18:00:00",1,285.9,294,651,0.000117999996,70.200005,3.6499999,3.9099998,0.00641,100548.12
"2019-05-19 00:00:00",1,281.2,275,59,1e-05,89,2.6599998,-1.1,0.00594,100696.54
"2019-05-19 06:00:00",1,281.9,275,13,5e-06,89.9,1.64,-2.5,0.00628,100676.27
"2019-05-19 12:00:00",1,288.30002,282,554,1e-06,56.7,1.86,-4.13,0.00605,100659.83
