"forecast.date","ensembles","tmp2m","dlwrfsfc","dswrfsfc","pratesfc","rh2m","vgrd10m","ugrd10m","spfh2m","pressfc","tcdcclm"
"2020-03-16 12:00:00",1,281.9,9.999e+20,9.999e+20,9.999e+20,86.1,13.759999,4.66,0.00603,100565.32,9.999e+20
"2020-03-16 18:00:00",1,282.9,348,70,0.000181,87.5,7.3999996,10.599999,0.00655,100596.9,99
"2020-03-17 00:00:00",1,281.6,324,1,3e-06,80.4,4.5,8.099999,0.0055,101002.96,92
"2020-03-17 06:00:00",1,281.1,300,0,7e-06,79,4.56,7.39,0.0052,101167.74,76
"2020-03-17 12:00:00",1,280.7,315,79,0.00014999999,87.6,4.0699997,5.21,0.00562,101095.36,88
"2020-03-17 18:00:00",1,280.1,324,88,0.000209,75.4,-1.52,7.02,0.00462,101130.2,96
"2020-03-18 00:00:00",1,278.63998,286,2,6e-06,67.200005,0.02,9.26,0.00372,101482.49,95
"2020-03-18 06:00:00",1,278.75,283,0,4e-06,65.4,-0.06,9.91,0.00364,101608.37,91
"2020-03-18 12:00:00",1,279.7,283,217,1e-05,61.4,0.06,10.599999,0.0036499999,101857.02,88
"2020-03-18 18:00:00",1,278.9,256,412,2.6e-05,69.5,-2.07,9.059999,0.00392,101981.86,41
"2020-03-19 00:00:00",1,278.6,250,4,1.6e-05,70.3,-3.51,4.17,0.00384,102313.24,21
"2020-03-19 06:00:00",1,278.2,259,0,5.6e-05,67,-6.25,0.42999998,0.00355,102587.17,57
"2020-03-19 12:00:00",1,279.7,248,273,3e-06,56.3,-6.87,2.1599998,0.00329,102961.875,19
"2020-03-19 18:00:00",1,279.2,254,418,9e-06,68.6,-7.46,2.3999999,0.00391,103028.836,26
"2020-03-20 00:00:00",1,278,246,5,0,70.3,-2.6299999,-7.2799997,0.0036499999,103327.43,2
"2020-03-20 06:00:00",1,276.7,235,0,0,71.6,-2.72,-6.6099997,0.0033999998,103505.82,0
"2020-03-20 12:00:00",1,278.5,234,295,0,59.100002,-2.01,-7.83,0.0031899998,103556.9,0
"2020-03-20 18:00:00",1,279.9,265,412,1e-06,62.7,2.1399999,-7.93,0.00372,103383.29,32
"2020-03-21 00:00:00",1,276.9,261,3,0,72.5,2.76,-8.42,0.0034999999,103398.37,27
"2020-03-21 06:00:00",1,275.6,231,0,0,76.9,5.08,-7.89,0.00338,103167.45,2
"2020-03-21 12:00:00",1,279.2,242,262,0,62.3,6.22,-6.15,0.0035299999,103045.9,68
"2020-03-21 18:00:00",1,279.9,288,335,0,63,4.5299997,-4.72,0.00375,102856.836,84
"2020-03-22 00:00:00",1,278.9,294,3,0,63.9,3.6399999,-2.8999999,0.00354,102963.18,76
"2020-03-22 06:00:00",1,278,282,0,0,75.3,3.73,-3.6999998,0.00392,102967.15,68
"2020-03-22 12:00:00",1,280.4,267,290,0,64.3,5.72,-3.1,0.00396,103155.73,35
"2020-03-22 18:00:00",1,281.7,251,462,0,68.4,5.25,-0.06,0.0046,103064.75,1
"2020-03-23 00:00:00",1,278.80002,261,6,0,76.4,5.25,-2.3999999,0.00421,103257.62,22
"2020-03-23 06:00:00",1,277.1,238,0,0,79.1,4.69,-2.79,0.00385,103125.305,1
"2020-03-23 12:00:00",1,280.1,235,317,0,60,6.19,-2.9099998,0.00363,103079.15,0
"2020-03-23 18:00:00",1,282.30002,247,477,0,64.3,4.3199997,-2.1399999,0.0045499997,102818.33,0
"2020-03-24 00:00:00",1,277.9,240,7,0,66.5,5.99,-4.15,0.0034599998,102792.31,0
"2020-03-24 06:00:00",1,276.6,231,0,0,76.8,5.97,-4.31,0.00364,102638,0
"2020-03-24 12:00:00",1,280.80002,236,321,0,64.700005,6.6099997,-4.44,0.00411,102560.8,0
"2020-03-24 18:00:00",1,282.6,253,479,0,62.5,4.68,-3.22,0.00453,102028.516,1
"2020-03-25 00:00:00",1,276.9,244,7,0,75.700005,1.8,-2.7,0.00369,102099.48,11
"2020-03-25 06:00:00",1,274.9,234,0,0,77,0.42,-2.74,0.0032499998,101947.1,33
"2020-03-25 12:00:00",1,281.7,239,322,0,54.100002,-0.14,-4.42,0.00367,101781.96,1
"2020-03-25 18:00:00",1,282.30002,254,480,0,55.2,-2.57,-4.21,0.00395,101499.484,1
"2020-03-26 00:00:00",1,277.2,244,7,0,71.700005,-1.55,-2.84,0.00358,101412.99,13
"2020-03-26 06:00:00",1,275.4,238,0,0,81,-1.52,-2.97,0.0036,101187.18,6
"2020-03-26 12:00:00",1,280.2,253,292,1e-06,63.3,-3.6899998,-4.8599997,0.0039399997,101063.67,33
"2020-03-26 18:00:00",1,280.7,294,316,8e-06,67.1,-7.6499996,-5.18,0.0043099998,100804.9,57
"2020-03-27 00:00:00",1,278.6,291,7,1.1e-05,83.4,-4.45,-3.06,0.00462,100695.36,63
"2020-03-27 06:00:00",1,275.6,256,0,1.2e-05,86.700005,-1.5999999,-2.34,0.0038899998,100695.48,34
"2020-03-27 12:00:00",1,280.2,253,296,2e-06,67,-2.3,-2.1,0.00417,100837.04,16
"2020-03-27 18:00:00",1,281.1,298,343,2.4e-05,64.200005,-2.53,-0.84,0.00423,100885.875,62
"2020-03-28 00:00:00",1,277.9,253,8,0,79.5,-1.99,-2.83,0.00419,101060.87,5
"2020-03-28 06:00:00",1,278,251,0,0,89.3,-4.62,-2.56,0.00477,101088.24,3
"2020-03-28 12:00:00",1,282.5,312,132,6e-06,80.700005,-5.8599997,-3.6399999,0.00587,101135.73,70
"2020-03-28 18:00:00",1,284.2,337,254,2.6e-05,87.700005,-2.37,-5.77,0.00714,101200.68,88
"2020-03-29 00:00:00",1,282.6,313,3,3e-06,89.3,-1.27,-4.85,0.00649,101619.71,53
"2020-03-29 06:00:00",1,279.80002,279,0,0,89.6,-1.39,-4.21,0.00538,101836.79,4
"2020-03-29 12:00:00",1,285.7,265,339,0,62,-0.34,-7.1299996,0.0055,102084.69,1
"2020-03-29 18:00:00",1,286.1,276,498,0,64,1.15,-8.04,0.00582,102143.27,1
"2020-03-30 00:00:00",1,280.62,263,9,0,82.5,0.53,-4.75,0.0052,102393.14,0
"2020-03-30 06:00:00",1,278.4,256,0,0,88.5,0.25,-3.6299999,0.0047999998,102346.5,0
"2020-03-30 12:00:00",1,285.7,259,346,0,58.4,1.16,-4.5,0.00519,102361.836,0
