"forecast.date","ensembles","tmp2m","dlwrfsfc","dswrfsfc","pratesfc","rh2m","vgrd10m","ugrd10m","spfh2m","pressfc","tcdcclm"
"2020-07-25 18:00:00",1,287.30002,9.999e+20,9.999e+20,9.999e+20,83.700005,2.1599998,7.3199997,0.00845,99812.51,9.999e+20
"2020-07-26 00:00:00",1,286.4,334,52,7e-06,84.8,3.86,8.36,0.008119999,99829.15,57
"2020-07-26 06:00:00",1,285.9,333,7,2.2e-05,79.4,-0.95,7.58,0.00733,99929.07,58
"2020-07-26 12:00:00",1,287.4,297,512,8e-06,67.9,2.44,8.24,0.0068599996,100139.45,19
"2020-07-26 18:00:00",1,286.80002,313,622,5e-06,73.200005,3.9499998,6.1,0.00716,100108.08,38
"2020-07-27 00:00:00",1,286.1,347,29,0.000105,89.4,2.11,0.01,0.0083,99888.71,89
"2020-07-27 06:00:00",1,286.2,363,1,0.000373,94,-3.47,-3.6899998,0.0088599995,99464.79,98
"2020-07-27 12:00:00",1,287.30002,352,204,0.000271,83.8,-6.5899997,2.49,0.00844,99760.87,87
"2020-07-27 18:00:00",1,287.5,300,669,2e-06,81.5,-3.8799999,4.87,0.008289999,100236.91,7
"2020-07-28 00:00:00",1,285.6,326,51,8e-06,77.6,-6.69,3.06,0.00697,100776.12,44
"2020-07-28 06:00:00",1,285.30002,301,7,9e-06,77.5,-5.58,3.8999999,0.00679,101097.93,23
"2020-07-28 12:00:00",1,286.7,325,302,2.3e-05,79.4,-3.81,5.79,0.00758,101365.32,59
"2020-07-28 18:00:00",1,286.80002,313,579,1.4e-05,72.9,-4.8599997,5.62,0.00697,101612.9,52
"2020-07-29 00:00:00",1,286,356,30,1e-05,72.6,-2.52,2.99,0.0066199997,101775.99,89
"2020-07-29 06:00:00",1,284.9,326,6,4e-06,76.8,-0.19,1.03,0.00647,101810.164,85
"2020-07-29 12:00:00",1,287.80002,314,362,1e-06,69.700005,4.42,0.51,0.00713,101834.78,94
"2020-07-29 18:00:00",1,288.7,344,363,7e-06,74.5,5.42,-1.28,0.0081,101551.52,87
"2020-07-30 00:00:00",1,287.6,352,35,3e-06,81.200005,9.94,-2.37,0.00826,101229.27,86
"2020-07-30 06:00:00",1,287.1,342,6,4e-06,85.5,11.19,-2.61,0.008429999,100906.46,69
"2020-07-30 12:00:00",1,291.1,329,481,0,69.1,13.61,-1.11,0.00883,100699.836,53
"2020-07-30 18:00:00",1,291.6,333,641,0,65.4,12.04,0,0.00863,100467.6,43
"2020-07-31 00:00:00",1,288.4,341,54,1.6e-05,83.700005,8.849999,-0.89,0.00904,100436.66,54
"2020-07-31 06:00:00",1,288.2,375,1,0.000206,94.700005,5.96,1.37,0.01009,100386.55,98
"2020-07-31 12:00:00",1,288.6,360,248,4.3e-05,81.3,-1.63,6.08,0.00888,100748.96,76
"2020-07-31 18:00:00",1,287.9,310,635,1e-06,76.200005,-2.6499999,5.47,0.00789,101149.875,10
"2020-08-01 00:00:00",1,286,292,59,0,79,-0.72999996,5,0.0072,101441.38,0
"2020-08-01 06:00:00",1,286,291,6,4e-06,79.9,-0.17,5.0499997,0.00728,101558.06,5
"2020-08-01 12:00:00",1,287.9,314,422,8e-06,72.1,1.16,5.52,0.0074199997,101715.164,27
"2020-08-01 18:00:00",1,287.9,338,474,4e-06,75.200005,4.92,3.21,0.00774,101578.35,72
"2020-08-02 00:00:00",1,286.80002,330,39,4.3e-05,86.4,8.98,1.51,0.00832,101126.99,89
"2020-08-02 06:00:00",1,288.1,365,0,0.000393,91.9,11,4.66,0.00974,100357.58,99
"2020-08-02 12:00:00",1,289.6,371,256,7.7e-05,89.9,4.63,7.8399997,0.010489999,100500.95,78
"2020-08-02 18:00:00",1,288.6,370,340,1.6e-05,91.700005,5.66,7.73,0.00998,100494.336,85
"2020-08-03 00:00:00",1,287.1,374,12,3e-05,85.6,2.77,7.64,0.0084999995,100237.89,95
