"forecast.date","ensembles","tmp2m","dlwrfsfc","dswrfsfc","pratesfc","rh2m","vgrd10m","ugrd10m","spfh2m","pressfc","tcdcclm"
"2019-07-28 18:00:00",1,287.30002,9.999e+20,9.999e+20,9.999e+20,77.3,-4.65,2.22,0.00775,100472.37,9.999e+20
"2019-07-29 00:00:00",1,286.1,325,55,1e-06,90.4,-3.85,2.06,0.00839,100418.65,83
"2019-07-29 06:00:00",1,286.5,364,1,2.9e-05,90.3,-3.87,2.6699998,0.00864,100278.62,99
"2019-07-29 12:00:00",1,288.30002,353,339,1.3e-05,82.700005,-2.51,4.91,0.00887,100326.75,82
"2019-07-29 18:00:00",1,288.2,333,585,8e-06,87.9,-3.03,3.72,0.00936,100327.74,39
"2019-07-30 00:00:00",1,287.1,358,50,2e-05,92.6,-4.5499997,2.79,0.00916,100466.08,67
"2019-07-30 06:00:00",1,286.6,371,1,4.7e-05,89.700005,-4.5899997,3.3999999,0.00859,100561.03,99
"2019-07-30 12:00:00",1,287.2,359,261,1.3e-05,82.9,-3.9399998,3.83,0.00822,100730.805,88
"2019-07-30 18:00:00",1,287.6,316,613,2e-06,77.3,-2.9399998,3.84,0.0079,100826.95,24
"2019-07-31 00:00:00",1,285.30002,295,58,0,82.6,-1.04,1.79,0.0072399997,101017.92,31
"2019-07-31 06:00:00",1,285.80002,292,6,0,84.5,0.39999998,1.4699999,0.00762,101121.85,34
"2019-07-31 12:00:00",1,289,309,493,1e-06,79.1,-2.77,2.79,0.00878,101358.25,32
"2019-07-31 18:00:00",1,288.4,315,651,8e-06,82.8,-4.72,1.79,0.00881,101506.46,8
"2019-08-01 00:00:00",1,286.1,303,58,0,90.700005,-3.1499999,-0.07,0.0083,101623.984,2
"2019-08-01 06:00:00",1,286.1,299,6,0,91.4,-3.46,-0.79999995,0.00839,101606.65,1
"2019-08-01 12:00:00",1,289.2,310,490,0,77.700005,-4.06,0.04,0.00865,101598.79,11
"2019-08-01 18:00:00",1,289,314,659,0,79.5,-4.91,-0.55,0.00881,101529.14,2
"2019-08-02 00:00:00",1,286.4,306,57,0,89.200005,-2.97,-1.88,0.00834,101501.98,0
"2019-08-02 06:00:00",1,286.2,303,6,0,90.3,-1.77,-1.5,0.00838,101402.375,0
"2019-08-02 12:00:00",1,289.80002,311,498,0,76.4,-2.6,-0.32999998,0.00887,101426.4,1
"2019-08-02 18:00:00",1,289.80002,322,652,0,80.4,-4.6,-0.88,0.00936,101396.12,4
"2019-08-03 00:00:00",1,286.9,315,55,0,91.6,-2.6699998,-2.61,0.008839999,101451.15,1
