"forecast.date","ensembles","tmp2m","dlwrfsfc","dswrfsfc","pratesfc","rh2m","vgrd10m","ugrd10m","spfh2m","pressfc"
"2019-05-03 00:00:00",1,281.7,9.999e+20,9.999e+20,9.999e+20,91.4,-2.81,-0.82,0.00627,101372.93
"2019-05-03 06:00:00",1,281.4,280,4,0,77.8,-5.47,-2.79,0.00521,101520.77
"2019-05-03 12:00:00",1,282.6,284,449,2e-06,64,-7.14,-2.1,0.00464,101661.195
"2019-05-03 18:00:00",1,282,286,561,4e-06,67,-7.79,-2.98,0.00465,101770.68
"2019-05-04 00:00:00",1,279.2,264,35,3e-06,65.9,-6.64,-4.79,0.0037699998,102114.18
"2019-05-04 06:00:00",1,279,252,6,0,64.700005,-4.29,-4.66,0.0036499999,102250.08
"2019-05-04 12:00:00",1,282,264,482,1e-06,54.8,-4.42,-3.4299998,0.0037699998,102469.44
"2019-05-04 18:00:00",1,281.9,281,566,2e-06,58.9,-5.29,-2.55,0.00404,102477.54
"2019-05-05 00:00:00",1,279.7,253,43,0,67.200005,-1.9699999,-3.46,0.00395,102532.33
"2019-05-05 06:00:00",1,278.9,249,6,0,71.200005,0.78,-2.35,0.00398,102455.08
"2019-05-05 12:00:00",1,281.7,264,490,1e-06,56.3,-0.53,-1.65,0.00382,102398.07
"2019-05-05 18:00:00",1,282.1,295,505,1e-06,61.5,-2.53,-2.56,0.00429,102190.39
"2019-05-06 00:00:00",1,279.6,255,44,0,71.700005,-0.14999999,-3.53,0.00422,102053.89
"2019-05-06 06:00:00",1,278.9,251,6,0,73.1,0.51,-3.37,0.00411,101793.39
"2019-05-06 12:00:00",1,282.5,265,490,2e-06,60.100002,-0.12,-1.5699999,0.00433,101663.93
"2019-05-06 18:00:00",1,282.80002,293,515,4e-06,62.4,-2.45,-2.05,0.0046099997,101413.15
"2019-05-07 00:00:00",1,281.1,303,27,1.3e-05,76,-0.22,-4.44,0.00502,101224.766
"2019-05-07 06:00:00",1,280.80002,301,4,3e-05,87.5,1.0699999,-4.2599998,0.0056499997,100792.48
"2019-05-07 12:00:00",1,283.1,322,303,4.2e-05,83.700005,0.90999997,-5.49,0.00636,100413.67
"2019-05-07 18:00:00",1,284.1,336,240,0.00012,80.6,-0.25,-6.7799997,0.0065699997,99738.33
"2019-05-08 00:00:00",1,280.9,299,28,4.6e-05,77.200005,-2.24,-9.67,0.00512,99159.875
"2019-05-08 06:00:00",1,281.5,312,4,7.6e-05,84.5,-7.62,-10.389999,0.00587,98483.73
"2019-05-08 12:00:00",1,283,326,275,6.5e-05,78.3,-9.45,-8.26,0.00604,98355.44
"2019-05-08 18:00:00",1,282.5,329,334,1.1e-05,76,-11.349999,-5.91,0.0056999996,98366.47
"2019-05-09 00:00:00",1,281,319,27,7e-06,81.6,-10.92,-5.5899997,0.0054699997,98545.22
"2019-05-09 06:00:00",1,280,322,3,3.4e-05,82.200005,-12.55,-6.04,0.00515,98632.555
"2019-05-09 12:00:00",1,280,323,171,0.000155,79.8,-13.53,-6.69,0.005,98864.75
"2019-05-09 18:00:00",1,280,324,175,0.00024,78,-13.719999,-3.36,0.00488,98938.555
"2019-05-10 00:00:00",1,280.30002,323,7,0.000242,81.8,-14.509999,0.81,0.00523,98969.336
"2019-05-10 06:00:00",1,280.9,332,2,0.000294,90.3,-7.64,-5.1099997,0.006,98930.56
"2019-05-10 12:00:00",1,281.6,335,103,0.000368,76.3,-11.21,-7.16,0.00531,99496.836
