"forecast.date","ensembles","tmp2m","dlwrfsfc","dswrfsfc","pratesfc","rh2m","vgrd10m","ugrd10m","spfh2m","pressfc","tcdcclm"
"2019-10-12 12:00:00",1,285.6,9.999e+20,9.999e+20,9.999e+20,75,6.2,2.28,0.0067399996,99711.61,9.999e+20
"2019-10-12 18:00:00",1,284.4,285,280,1.6e-05,80.200005,3.6799998,4.73,0.00671,99606.484,2
"2019-10-13 00:00:00",1,283.5,279,0,2e-06,81.4,4.02,0.42999998,0.00642,99585.12,3
"2019-10-13 06:00:00",1,282.6,282,0,0,87.6,4.2799997,-2.4099998,0.00652,99369.305,33
"2019-10-13 12:00:00",1,285,289,177,1.5e-05,77.700005,4.52,-2.77,0.00678,99345.586,72
"2019-10-13 18:00:00",1,283.9,317,171,0.00016,76.4,3.29,2.34,0.0061899996,99458.96,86
"2019-10-14 00:00:00",1,283.9,279,0,0,75.700005,3.56,3.8899999,0.00609,99777.15,19
"2019-10-14 06:00:00",1,283.5,285,0,0,79,3.9299998,1.03,0.0061899996,99910.79,60
"2019-10-14 12:00:00",1,284.1,309,119,3e-06,78.6,2.34,-1.55,0.00642,100107.586,97
"2019-10-14 18:00:00",1,283.7,293,240,2e-06,78.8,-2.28,-2.24,0.0062599997,100056.21,34
"2019-10-15 00:00:00",1,283.7,332,0,5.4e-05,89.200005,-1.5899999,-2.25,0.0071,99883.83,75
"2019-10-15 06:00:00",1,283.7,345,0,5.3e-05,86.8,1.8299999,1.35,0.00696,99618.46,89
"2019-10-15 12:00:00",1,285.30002,314,147,1e-06,76,8.5199995,-0.62,0.0067399996,99358.875,86
"2019-10-15 18:00:00",1,284.80002,325,180,9.7e-05,85.6,12.139999,-4.5699997,0.00738,98866.28,67
"2019-10-16 00:00:00",1,284.2,347,0,6.3e-05,70.6,-1.5699999,7.0899997,0.00586,99082.055,94
"2019-10-16 06:00:00",1,283.4,274,0,5e-06,70,2.9299998,6.19,0.00549,99174.984,16
"2019-10-16 12:00:00",1,284.7,273,196,3.4e-05,69.6,4.54,7.41,0.00597,99308.4,9
"2019-10-16 18:00:00",1,283.4,279,250,4.1e-05,70.6,6.89,4.95,0.00554,99266.98,49
"2019-10-17 00:00:00",1,283.1,271,0,1.3e-05,72.5,12,1.51,0.0055799996,99045.99,21
"2019-10-17 06:00:00",1,283.78,310,0,0.000235,70.200005,8.05,6.73,0.00567,98863.5,87
"2019-10-17 12:00:00",1,284.55,298,112,0.00021,71.9,10.01,7.91,0.0061299996,98735.55,82
"2019-10-17 18:00:00",1,284.2,291,200,0.000198,70.1,11.11,8.78,0.00585,98542.77,86
"2019-10-18 00:00:00",1,284.36,288,0,0.000175,73.1,3.33,13.45,0.0061399997,98900.766,82
"2019-10-18 06:00:00",1,283.88,283,0,9.8e-05,69.200005,3.54,9.99,0.00561,99233.086,80
"2019-10-18 12:00:00",1,284.37,281,163,0.000123,71.3,8.45,8.179999,0.00597,99312.71,46
"2019-10-18 18:00:00",1,284.22998,304,160,0.000284,74.8,-2.49,8.95,0.00621,99097.81,91
"2019-10-19 00:00:00",1,284.00998,278,0,6.7e-05,76.4,-2.02,7.3199997,0.00623,99452,32
"2019-10-19 06:00:00",1,284.04,278,0,5.7e-05,77.3,-5.85,7.3399997,0.0063099996,99722.91,54
"2019-10-19 12:00:00",1,284.78,289,150,1e-04,73.4,-8.309999,8.53,0.0062599997,100114.945,23
"2019-10-19 18:00:00",1,284.55,309,170,4.8e-05,77.5,-11.49,6.66,0.00649,100398.805,42
"2019-10-20 00:00:00",1,283.88,283,0,4e-06,81.5,-6.23,3.3799999,0.0064999997,100822.586,10
"2019-10-20 06:00:00",1,283.31,292,0,5e-06,81.9,-2.82,3.22,0.00628,100935.21,44
"2019-10-20 12:00:00",1,284.66,288,145,5e-06,72.6,1.89,3.6399999,0.00609,100918.77,80
