"forecast.date","ensembles","tmp2m","dlwrfsfc","dswrfsfc","pratesfc","rh2m","vgrd10m","ugrd10m","spfh2m","pressfc"
"2019-05-09 00:00:00",1,280.80002,9.999e+20,9.999e+20,9.999e+20,78,-6.21,0.94,0.0050899996,99533.01
"2019-05-09 06:00:00",1,280.80002,257,8,1e-06,77,-5.21,3.28,0.0050399997,99617.445
"2019-05-09 12:00:00",1,283.1,263,534,2.4e-05,71.6,-5.0899997,3.58,0.0054599997,99696.98
"2019-05-09 18:00:00",1,282.6,272,657,2.5e-05,77.3,-7.6499996,-0.48999998,0.00574,99797.4
"2019-05-10 00:00:00",1,280.5,291,46,1.3e-05,82.4,-6.85,-2.69,0.0052799997,100074.555
"2019-05-10 06:00:00",1,281.1,292,5,1e-05,77.700005,-6.33,-0.96,0.00519,100176.58
"2019-05-10 12:00:00",1,283.1,305,415,2.9e-05,72.5,-8.24,-1.39,0.0055199997,100381.04
"2019-05-10 18:00:00",1,282.5,282,620,2e-05,70.8,-10.099999,-2.1699998,0.00517,100627.45
"2019-05-11 00:00:00",1,280.9,276,37,2e-06,69.9,-7.74,-1.26,0.00456,101090.664
"2019-05-11 06:00:00",1,280.4,254,9,4e-06,68.200005,-6.69,0.84,0.00427,101564.29
"2019-05-11 12:00:00",1,282.9,265,508,7e-06,59.600002,-6.29,2.62,0.00439,102104.97
"2019-05-11 18:00:00",1,282.80002,270,657,4e-06,63.5,-6.3799996,-0.07,0.00463,102496.6
"2019-05-12 00:00:00",1,280.4,258,52,0,69.6,-2.47,-2.8899999,0.00429,102870.6
"2019-05-12 06:00:00",1,280,254,9,0,72.1,0.96,-3.99,0.00432,102973.49
"2019-05-12 12:00:00",1,284.1,279,498,0,53.8,2.8899999,-2.8899999,0.0042399997,103060.625
"2019-05-12 18:00:00",1,285.7,281,661,0,60.100002,1.41,-0.77,0.00527,102890.96
"2019-05-13 00:00:00",1,283.1,281,51,0,74.200005,4.19,-3.5,0.00548,102851.414
"2019-05-13 06:00:00",1,281.2,272,10,0,70.8,5.6,-4.13,0.00462,102728.95
"2019-05-13 12:00:00",1,287,286,500,0,62.9,7.56,-2.1499999,0.00605,102737.39
"2019-05-13 18:00:00",1,287.6,296,630,0,66.5,6.56,-0.81,0.00664,102687.22
"2019-05-14 00:00:00",1,283.1,284,53,0,85.700005,5.0099998,-2.98,0.0063699996,102860.43
"2019-05-14 06:00:00",1,281.7,265,11,0,77.3,5.23,-3.83,0.00523,102826.836
"2019-05-14 12:00:00",1,287.5,271,557,0,61,5.4,-2.1699998,0.0060199997,102822.13
