"forecast.date","ensembles","tmp2m","dlwrfsfc","dswrfsfc","pratesfc","rh2m","vgrd10m","ugrd10m","spfh2m","pressfc","tcdcclm"
"2020-02-19 18:00:00",1,282.9,9.999e+20,9.999e+20,9.999e+20,92.6,4.08,9.349999,0.0069999998,99513.15,9.999e+20
"2020-02-20 00:00:00",1,280.36,333,0,0.000176,85.700005,-1.67,6.48,0.0054599997,99358.03,99
"2020-02-20 06:00:00",1,278.29,308,0,0.000124,66.700005,-2.21,12.11,0.00367,99652.54,97
"2020-02-20 12:00:00",1,278.41,263,111,0.000109,63.9,-0.049999997,16.46,0.0035299999,100218.77,69
"2020-02-20 18:00:00",1,279.65,286,193,8.9e-05,67.5,-0.12,15.48,0.00404,100720.48,92
"2020-02-21 00:00:00",1,280.96,306,0,2.4e-05,73.8,9.63,12.28,0.00484,100764.305,87
"2020-02-21 06:00:00",1,282.24,332,0,0.000125,81.4,13.549999,14.32,0.00586,100218.74,92
"2020-02-21 12:00:00",1,283.03,346,20,0.000252,87.3,12.09,13.15,0.0066299997,100122.58,92
"2020-02-21 18:00:00",1,283.69998,350,41,0.000332,88.5,10.57,13.98,0.0070499997,99799.17,95
"2020-02-22 00:00:00",1,281.6,328,0,3.6e-05,76.200005,6.44,15.799999,0.00526,99909.914,94
"2020-02-22 06:00:00",1,280.24,316,0,8.3e-05,64.3,2.71,18.449999,0.00403,100275.96,95
"2020-02-22 12:00:00",1,280.4,304,74,6e-05,62.600002,2.3,17.74,0.0039399997,100808.46,98
"2020-02-22 18:00:00",1,280.24,311,108,4.5e-05,68.4,2.28,14.099999,0.0042499998,100999.914,100
"2020-02-23 00:00:00",1,280.07,314,0,8e-05,77,2.8,9.639999,0.0047299997,101022.19,99
"2020-02-23 06:00:00",1,280.18,320,0,0.000137,82.8,-0.42999998,8.74,0.00514,100917.74,99
"2020-02-23 12:00:00",1,279.9,304,100,2.6e-05,64.3,-3.98,7.68,0.0038899998,101605.875,99
