"forecast.date","ensembles","tmp2m","dlwrfsfc","dswrfsfc","pratesfc","rh2m","vgrd10m","ugrd10m","spfh2m","pressfc"
"2019-05-06 18:00:00",1,282.6,9.999e+20,9.999e+20,9.999e+20,62.4,-2.71,-1.73,0.00453,101524.35
"2019-05-07 00:00:00",1,281,287,25,0,71.3,-0.74,-3.36,0.0046699997,101329.055
"2019-05-07 06:00:00",1,281,296,4,1e-06,78.4,-0.089999996,-3.46,0.00511,100952.93
"2019-05-07 12:00:00",1,283.9,282,476,1.6e-05,67.4,-0.31,-3.8799999,0.00539,100584.21
"2019-05-07 18:00:00",1,283.30002,305,494,4.5e-05,78.1,-3.33,-7.12,0.00604,100027.45
"2019-05-08 00:00:00",1,281.4,306,23,3.6e-05,82.5,-0.29999998,-8.21,0.0056399996,99532.05
"2019-05-08 06:00:00",1,280.9,305,3,4.6e-05,86.4,-4.74,-8.78,0.00574,99039.43
"2019-05-08 12:00:00",1,282.80002,324,259,3.3e-05,79.200005,-7.69,-7.41,0.00598,99039.83
"2019-05-08 18:00:00",1,282.9,320,441,1.3e-05,74.1,-9.37,-5.42,0.00561,99237.93
"2019-05-09 00:00:00",1,281.4,323,20,5e-06,74.6,-6.85,-2.8799999,0.00511,99600.24
"2019-05-09 06:00:00",1,280.80002,269,7,3e-06,73.700005,-2.6799998,-0.95,0.00482,99817.35
"2019-05-09 12:00:00",1,282.4,271,503,6.8e-05,65,-1.22,-2.3999999,0.00472,100087.44
"2019-05-09 18:00:00",1,282.4,286,598,7.9e-05,66.8,-5.98,-5.35,0.00483,100286.54
"2019-05-10 00:00:00",1,280.80002,278,41,2e-06,70.4,-3.3999999,-5.08,0.00456,100588.055
"2019-05-10 06:00:00",1,279.80002,259,8,0,71.4,-1.35,-4.8599997,0.00433,100705.32
"2019-05-10 12:00:00",1,283.4,259,540,2e-06,57.2,-1.1999999,-4.35,0.00441,100850.625
"2019-05-10 18:00:00",1,283.5,278,632,1.5e-05,65,-4.31,-5.95,0.00505,100823.32
"2019-05-11 00:00:00",1,281.4,289,47,3e-06,83.8,-2.98,-8.099999,0.00566,100905.6
"2019-05-11 06:00:00",1,280.4,316,5,2.3e-05,86.9,-2.4299998,-6.93,0.00544,101231.266
"2019-05-11 12:00:00",1,284.1,299,462,1e-06,67.8,-0.53999996,-5.2799997,0.00543,101720.34
"2019-05-11 18:00:00",1,285.9,302,566,4e-06,68.1,-1.22,-4.08,0.0061299996,101958.625
"2019-05-12 00:00:00",1,284.7,304,43,0,87.200005,5.19,-3.11,0.0072399997,102101.64
"2019-05-12 06:00:00",1,283.30002,317,5,8e-06,90.200005,6.24,-2.47,0.00682,102197.914
"2019-05-12 12:00:00",1,286.5,339,223,1.5e-05,74.3,8.94,-0.45999998,0.0069399998,102254.31
"2019-05-12 18:00:00",1,286.6,302,617,0,69.6,9.25,3.46,0.00653,102238.77
"2019-05-13 00:00:00",1,284,278,53,0,84.1,6.2999997,-0.37,0.0066799996,102304.234
"2019-05-13 06:00:00",1,283.1,270,10,0,78.200005,6.1099997,-3.1799998,0.00586,102085.06
"2019-05-13 12:00:00",1,289.6,281,546,0,64.6,9.63,-1.89,0.0074099996,101926.555
"2019-05-13 18:00:00",1,288.9,301,669,0,66.1,8.679999,0.89,0.00727,101716.87
"2019-05-14 00:00:00",1,285,311,44,0,82,5.74,-1.77,0.00697,101715.37
"2019-05-14 06:00:00",1,284.30002,323,5,8e-06,82.5,4.27,-2.31,0.0067,101573.95
"2019-05-14 12:00:00",1,289.1,322,418,3e-06,67.200005,7.2,-1.89,0.0074799997,101357.64
"2019-05-14 18:00:00",1,288.30002,332,456,0,69.8,8.679999,-2.34,0.00744,101014.664
"2019-05-15 00:00:00",1,284.9,324,35,1e-06,80.8,3.98,-2.1399999,0.0069399998,100521.25
"2019-05-15 06:00:00",1,284.30002,346,2,2e-05,90.700005,3.99,-0.37,0.00746,100255.37
"2019-05-15 12:00:00",1,287,352,263,1.9e-05,80.5,2.46,5.65,0.007929999,100267.79
"2019-05-15 18:00:00",1,286,309,570,2.2e-05,69.700005,1.51,5.6299996,0.0064499998,100333.15
"2019-05-16 00:00:00",1,281.9,276,56,1e-06,90.1,3.05,2.53,0.0063099996,100264.33
"2019-05-16 06:00:00",1,282.4,282,9,4e-06,85.200005,4.81,0.5,0.00621,100012.89
"2019-05-16 12:00:00",1,287,286,537,2.6e-05,60.8,6.2599998,3.83,0.00605,99818.37
