"forecast.date","ensembles","tmp2m","dlwrfsfc","dswrfsfc","pratesfc","rh2m","vgrd10m","ugrd10m","spfh2m","pressfc","tcdcclm"
"2019-07-07 18:00:00",1,287.5,9.999e+20,9.999e+20,9.999e+20,70.200005,-1.9799999,-1.22,0.0070499997,101468.74,9.999e+20
"2019-07-08 00:00:00",1,285.87,327,73,0,78.5,0.25,-1.26,0.00709,101490.37,50
"2019-07-08 06:00:00",1,286.9,342,11,1e-06,77.9,2.22,1.9499999,0.0075499997,101428.5,81
"2019-07-08 12:00:00",1,288,357,172,0.000155,88.1,3.51,1.5799999,0.0091699995,101514.58,93
"2019-07-08 18:00:00",1,288,370,210,6e-05,89.1,5.31,3.8,0.00925,101483.48,92
"2019-07-09 00:00:00",1,287.7,375,17,1.8e-05,94.4,3.9199998,4.18,0.00963,101529.35,93
"2019-07-09 06:00:00",1,287.9,372,5,1.4e-05,95.6,3.6999998,3.86,0.0099,101467.15,83
"2019-07-09 12:00:00",1,289.6,381,277,1.3e-05,89.700005,4.52,4,0.010319999,101533.2,91
"2019-07-09 18:00:00",1,289.6,368,470,2e-06,87.8,4.36,3.79,0.01011,101472.14,90
"2019-07-10 00:00:00",1,287.7,348,53,0,95.5,5.66,2.19,0.00974,101417.336,88
"2019-07-10 06:00:00",1,288.1,355,8,8e-06,94.5,6.44,3.1799998,0.00992,101159.414,91
"2019-07-10 12:00:00",1,288.30002,381,118,9.9e-05,94.8,3.9499998,4.65,0.010079999,101135.44,94
"2019-07-10 18:00:00",1,288.4,377,302,6.4e-05,93.1,3.46,4.31,0.01,101081.24,95
"2019-07-11 00:00:00",1,287.80002,370,47,2.1e-05,95.9,3.6,2.4199998,0.00986,101047.45,82
"2019-07-11 06:00:00",1,287.9,373,4,6.1e-05,96.1,4.13,2.9299998,0.00995,100938.336,87
"2019-07-11 12:00:00",1,289.30002,379,196,1.9e-05,89.4,4.2,3.02,0.01016,101015.516,92
"2019-07-11 18:00:00",1,289.30002,364,531,4.1e-05,90.5,2.35,3.77,0.01028,100975.68,60
"2019-07-12 00:00:00",1,288.1,368,36,9e-06,96.4,0.42999998,1.02,0.0101,101096.12,78
"2019-07-12 06:00:00",1,288.1,369,5,1.5e-05,95.3,-2.05,1.43,0.00997,101287.836,88
"2019-07-12 12:00:00",1,289.7,352,420,1e-05,86,-4.0299997,2.8999999,0.00992,101572.336,52
"2019-07-12 18:00:00",1,289,337,615,5e-06,85.3,-4.2999997,2.1299999,0.009389999,101805.7,34
"2019-07-13 00:00:00",1,286.2,309,77,0,93.9,-2.49,0.099999994,0.008669999,102026.8,3
"2019-07-13 06:00:00",1,286.9,306,14,0,92.6,-2.3799999,-0.66999996,0.00888,102097.49,2
"2019-07-13 12:00:00",1,290.30002,314,547,0,76,-1.6899999,-1.24,0.00908,102118.39,1
"2019-07-13 18:00:00",1,291.30002,328,690,0,74.3,-3.1399999,-2.52,0.00947,102003.15,4
"2019-07-14 00:00:00",1,288.7,326,76,0,86.3,-0.06,-4.58,0.009389999,101915.836,0
"2019-07-14 06:00:00",1,288.4,321,14,0,87.5,2.77,-3.33,0.00931,101741.79,0
"2019-07-14 12:00:00",1,292.30002,328,542,0,70.1,2.8,-2.61,0.00949,101600.93,2
"2019-07-14 18:00:00",1,292,338,684,0,70.8,0.64,1.04,0.00944,101314.266,7
"2019-07-15 00:00:00",1,290.4,364,59,1e-06,76.1,2.4199998,-0.32,0.009269999,101208.414,70
"2019-07-15 06:00:00",1,287.9,346,8,0,85.700005,3.4499998,-4.5,0.0089,100979.36,62
"2019-07-15 12:00:00",1,292.2,353,352,0,65.3,6.37,-4.7799997,0.008909999,100742.21,87
"2019-07-15 18:00:00",1,289.2,364,385,0.000434,88.4,5.85,-1.5899999,0.01005,100477.5,77
"2019-07-16 00:00:00",1,287.30002,357,17,0.000196,93.8,1.9599999,-0.82,0.0094099995,100185.44,95
"2019-07-16 06:00:00",1,287,332,7,1.3e-05,92.9,1.9499999,-0.56,0.0091699995,100198.664,57
"2019-07-16 12:00:00",1,289.5,360,254,1.2e-05,73.9,-0.71,-0.97999996,0.00856,100214.1,76
"2019-07-16 18:00:00",1,291.4,337,593,3.3e-05,71.200005,-3.79,-2.34,0.00935,100042.64,62
"2019-07-17 00:00:00",1,286.7,319,67,1.1e-05,92.5,-1.25,-3.9599998,0.00895,100144.12,49
"2019-07-17 06:00:00",1,285.9,302,13,0,92.5,-2.23,-2.9199998,0.0084999995,100294.96,1
"2019-07-17 12:00:00",1,292.2,322,504,2e-06,66.5,-3.1,-4.75,0.00913,100368.664,13
"2019-07-17 18:00:00",1,291.7,337,648,8e-06,67,-4.7799997,-3.6599998,0.00894,100396.31,18
"2019-07-18 00:00:00",1,285.6,308,74,0,89.4,-2.28,-2.33,0.00801,100489.9,2
"2019-07-18 06:00:00",1,285.5,294,13,0,88.200005,-1.52,-1.9,0.00789,100432.37,1
"2019-07-18 12:00:00",1,291.2,305,546,0,62.7,-2.9099998,-0.82,0.00808,100431.58,1
"2019-07-18 18:00:00",1,290.4,318,692,1e-06,68.4,-5.43,-1.62,0.00837,100404.23,7
"2019-07-19 00:00:00",1,285.30002,300,75,0,90.200005,-3.47,-2.25,0.007929999,100510.836,1
"2019-07-19 06:00:00",1,285.80002,296,12,0,88.5,-3.24,-2.03,0.00803,100565.32,3
"2019-07-19 12:00:00",1,292.30002,320,524,1e-06,65.9,-5.97,-3.37,0.00907,100610.65,7
"2019-07-19 18:00:00",1,290.7,329,661,1.8e-05,71.8,-6.91,-3.72,0.008979999,100616.92,31
"2019-07-20 00:00:00",1,287,337,64,3.2e-05,91.5,-4.83,-2.78,0.00899,100711.25,54
"2019-07-20 06:00:00",1,286.80002,336,7,6e-06,90.9,-4.12,-3.1,0.0088,100649.945,57
"2019-07-20 12:00:00",1,289.5,356,236,1e-06,76,-4.0299997,-3.72,0.008789999,100692.04,82
"2019-07-20 18:00:00",1,291.80002,369,382,3e-06,71.1,-4.71,-4.8399997,0.00948,100590.46,81
"2019-07-21 00:00:00",1,287.5,344,46,5e-06,88,-3.6899998,-3.1399999,0.00894,100645.445,46
"2019-07-21 06:00:00",1,287.1,323,10,0,91.200005,-3.11,-2.23,0.00899,100597.46,29
"2019-07-21 12:00:00",1,292.9,344,422,1e-06,66.8,-4,-3.6999998,0.00954,100657.555,74
"2019-07-21 18:00:00",1,291.9,345,612,2.1e-05,69.4,-5.14,-2.78,0.00935,100682.2,42
"2019-07-22 00:00:00",1,286.2,316,69,3e-06,91.5,-3.49,-1.3,0.008479999,100839.04,4
"2019-07-22 06:00:00",1,285.80002,302,11,0,91.9,-3.09,-1.01,0.0083099995,100856.836,1
"2019-07-22 12:00:00",1,291.5,311,530,0,63.8,-3.73,-0.049999997,0.00833,100899.33,0
"2019-07-22 18:00:00",1,290.4,319,688,0,67.9,-4.89,-0.089999996,0.00825,100848.66,1
"2019-07-23 00:00:00",1,284.7,301,70,0,92.3,-3.1299999,-0.65,0.0077799996,100889.7,1
"2019-07-23 06:00:00",1,284.80002,292,10,0,92.700005,-2.51,-1.3399999,0.0078799995,100770.74,2
"2019-07-23 12:00:00",1,290.7,304,529,0,63.4,-3.51,-1.6999999,0.0079,100648.375,5
"2019-07-23 18:00:00",1,290.30002,318,683,1e-06,67.5,-5.79,-2.45,0.0081899995,100391.91,7
"2019-07-07 18:00:00",2,286.7,9.999e+20,9.999e+20,9.999e+20,72.3,-1.5899999,-1.4,0.00691,101446.414,9.999e+20
"2019-07-08 00:00:00",2,285.5,345,37,0,79.700005,0.06,-1.5799999,0.0070399996,101514.734,79
"2019-07-08 06:00:00",2,286,349,7,2.5e-05,79.5,3.4199998,0.65,0.00728,101440.23,95
"2019-07-08 12:00:00",2,288.2,353,229,0.00014,87.9,3.52,2.04,0.009219999,101516.79,85
