"forecast.date","ensembles","tmp2m","dlwrfsfc","dswrfsfc","pratesfc","rh2m","vgrd10m","ugrd10m","spfh2m","pressfc"
"2019-05-01 00:00:00",1,281.7,9.999e+20,9.999e+20,9.999e+20,82.1,4.54,2.77,0.0056,101362
"2019-05-01 06:00:00",1,281.7,270,4,1e-06,84,6.48,2.71,0.00578,101161.49
"2019-05-01 12:00:00",1,283.30002,320,300,3.9e-05,84.3,7.0499997,6.17,0.0064399997,101111.016
"2019-05-01 18:00:00",1,283.4,331,348,5.2e-05,87.200005,1.4499999,8.36,0.00671,101128.9
"2019-05-02 00:00:00",1,282.7,321,28,8e-06,87.5,-0.45999998,7.2999997,0.00643,101216.055
"2019-05-02 06:00:00",1,282.1,321,3,1.2e-05,84.5,0.52,5.96,0.00598,101181.27
"2019-05-02 12:00:00",1,283.5,318,269,4.3e-05,87,2.69,0.65,0.0067499997,101080.37
"2019-05-02 18:00:00",1,283.9,339,225,3.9e-05,85,-4.48,-1.5699999,0.00677,101078.65
"2019-05-03 00:00:00",1,281.6,275,38,0,87.200005,-4.3199997,-2.06,0.00593,101360.49
"2019-05-03 06:00:00",1,281,266,5,0,80.8,-5.5299997,-2.7,0.00525,101503.74
"2019-05-03 12:00:00",1,282.30002,283,432,1e-06,68.4,-7.72,-3.28,0.0048599998,101694.125
"2019-05-03 18:00:00",1,281.9,286,555,2e-06,65.6,-7.72,-4.5499997,0.0045499997,101803.75
"2019-05-04 00:00:00",1,279.35,259,38,0,70.5,-4.52,-5.25,0.00407,102075.58
"2019-05-04 06:00:00",1,278.7,247,6,0,66.8,-3.27,-4.91,0.0037,102143.32
"2019-05-04 12:00:00",1,281.30002,276,430,1e-06,56.7,-2.4199998,-4.31,0.0037399998,102340.516
"2019-05-04 18:00:00",1,281.9,316,371,1e-06,57.9,-2.3,-3.8899999,0.0039999997,102324.06
"2019-05-05 00:00:00",1,280.2,302,23,0,67.1,-0.04,-4.37,0.0041,102418.85
"2019-05-05 06:00:00",1,279.2,256,5,0,74.4,2.27,-3.12,0.0042499998,102315.72
"2019-05-05 12:00:00",1,283,284,433,3e-06,63.9,2.6399999,0.96,0.00476,102315.99
"2019-05-05 18:00:00",1,283.6,303,511,3e-06,61.8,-0.63,-0.89,0.00478,102125.2
"2019-05-06 00:00:00",1,282,290,40,0,70.700005,1.15,-3.9099998,0.0049199997,101994.9
"2019-05-06 06:00:00",1,281.7,302,4,0,76.3,3.55,-1.56,0.0052199997,101787.33
"2019-05-06 12:00:00",1,284.80002,295,449,1e-06,65.9,4.88,-1,0.00551,101645.31
"2019-05-06 18:00:00",1,285.2,316,492,3e-06,70.700005,3.1399999,-1.9799999,0.0061299996,101206.94
"2019-05-07 00:00:00",1,282.80002,328,25,4e-06,82.200005,5.8199997,-5.47,0.00609,100868.94
"2019-05-07 06:00:00",1,281.1,279,5,1e-06,84.9,5.8399997,-10.73,0.00566,100016.086
"2019-05-07 12:00:00",1,283.30002,336,106,0.000388,89.4,6.99,-10.389999,0.00697,98990.12
"2019-05-07 18:00:00",1,285,310,416,0.000102,75.8,8.19,-1.5699999,0.0066899997,98265.63
"2019-05-08 00:00:00",1,282.9,331,32,0.000139,90,5.33,-7.5699997,0.0069399998,97491.48
