"forecast.date","ensembles","tmp2m","dlwrfsfc","dswrfsfc","pratesfc","rh2m","vgrd10m","ugrd10m","spfh2m","pressfc","tcdcclm"
"2020-06-04 18:00:00",1,285.2,9.999e+20,9.999e+20,9.999e+20,84.200005,-7.0099998,4.0499997,0.0074,100156.125,9.999e+20
"2020-06-05 00:00:00",1,284.30002,345,28,1.1e-05,77.6,-6.56,3.76,0.00641,100155.625,86
"2020-06-05 06:00:00",1,283.7,348,5,1.8e-05,76.1,-6.96,2.37,0.00603,100012.52,97
"2020-06-05 12:00:00",1,284.2,322,382,2.4e-05,66.200005,-10.82,3.1,0.00542,100157.46,74
"2020-06-05 18:00:00",1,283.1,284,680,2.7e-05,63.9,-12.19,5.2599998,0.00487,100278.68,30
"2020-06-06 00:00:00",1,282.5,311,62,2.3e-05,67.8,-11.639999,8.12,0.00499,100252.375,74
"2020-06-06 06:00:00",1,283.80002,335,3,6.6e-05,79.6,-13.07,6.8999996,0.0063699996,100191.16,92
"2020-06-06 12:00:00",1,284.5,347,170,6.9e-05,76.9,-11.99,5.7799997,0.00642,100415.04,93
"2020-06-06 18:00:00",1,284.30002,345,283,2e-05,77.700005,-10.059999,4.65,0.0063799997,100541.92,92
"2020-06-07 00:00:00",1,284.1,346,16,1.7e-05,77.5,-9.07,3.04,0.0063,100691.5,96
"2020-06-07 06:00:00",1,284.2,314,16,9e-06,76.1,-8.92,1.54,0.0061999997,100813.086,59
"2020-06-07 12:00:00",1,285.1,314,429,1.3e-05,71.9,-8.61,0.88,0.0061999997,101106.586,54
"2020-06-07 18:00:00",1,284.7,326,485,1.1e-05,74.8,-8.07,0.34,0.0062599997,101260.08,66
"2020-06-08 00:00:00",1,283.1,318,59,1e-05,77,-6.0499997,-0.24,0.00579,101470.74,62
"2020-06-08 06:00:00",1,283.2,325,11,6e-06,67.1,-5.91,-0.14999999,0.00507,101592.234,76
"2020-06-08 12:00:00",1,284.80002,325,327,9e-06,61.7,-5.45,-1.14,0.00515,101785.81,79
"2020-06-08 18:00:00",1,283.80002,331,431,4e-06,67.4,-5.79,-0.56,0.0053,101924.06,81
"2020-06-09 00:00:00",1,282.30002,326,33,2e-06,67.9,-3.12,-0.37,0.0047999998,102069.77,79
"2020-06-09 06:00:00",1,283.1,278,18,0,67.700005,-2.32,0.26,0.0050399997,102079.83,32
"2020-06-09 12:00:00",1,285.5,287,538,0,60.3,-1.16,2.6799998,0.00529,102147.5,67
"2020-06-09 18:00:00",1,285.30002,311,557,0,69.3,0.06,4.69,0.0060099997,102155.2,89
"2020-06-10 00:00:00",1,284.5,331,41,5.2e-05,89.3,4.54,2.6699998,0.00733,102147.58,90
"2020-06-10 06:00:00",1,285.5,361,4,0.000228,95.5,3.7099998,2.73,0.008359999,102042.65,99
"2020-06-10 12:00:00",1,286.2,367,98,0.000179,94.4,-0.07,2.48,0.00868,102137.89,98
"2020-06-10 18:00:00",1,286.4,368,180,5.6e-05,94.1,-3.23,1.41,0.0087399995,102144.27,92
"2020-06-11 00:00:00",1,286.1,371,34,1.1e-05,95.5,-3.8799999,-0.25,0.00873,102173.58,91
"2020-06-11 06:00:00",1,285.9,370,6,1.6e-05,95.9,-2.83,-2.1399999,0.00865,102015.96,96
"2020-06-11 12:00:00",1,287.7,367,228,1.5e-05,88.1,-1.03,-2.4199998,0.008959999,101928.24,90
