"forecast.date","ensembles","tmp2m","dlwrfsfc","dswrfsfc","pratesfc","rh2m","vgrd10m","ugrd10m","spfh2m","pressfc","tcdcclm"
"2019-06-30 12:00:00",1,286.30002,9.999e+20,9.999e+20,9.999e+20,81.700005,4.2999997,7.97,0.0076699997,100821.96,9.999e+20
"2019-06-30 18:00:00",1,286.6,340,430,1.2e-05,82.4,2.12,10.969999,0.00786,100889.38,74
"2019-07-01 00:00:00",1,285.80002,329,82,9e-06,88.1,-1.0799999,10.969999,0.00796,101139.766,48
"2019-07-01 06:00:00",1,285.4,359,5,1.9e-05,84.200005,-5.64,7.1299996,0.0074099996,101503.84,92
"2019-07-01 12:00:00",1,286.4,335,389,7e-06,77.5,-4.35,4.5099998,0.00721,101985.914,67
"2019-07-01 18:00:00",1,286.2,332,555,7e-06,82.4,-2.58,5.14,0.0075299996,102175.9,56
"2019-07-02 00:00:00",1,284.30002,308,55,4e-06,86.5,-2.47,3.47,0.00701,102361.22,29
"2019-07-02 06:00:00",1,284.80002,287,18,0,84.1,-2.4199998,2.53,0.0070399996,102384.86,6
"2019-07-02 12:00:00",1,286.6,306,519,4e-06,74.700005,-3.1799998,2.1399999,0.0069899997,102458.96,23
"2019-07-02 18:00:00",1,286.6,309,642,2e-06,74,-4.02,1.26,0.00696,102480,21
"2019-07-03 00:00:00",1,283.80002,292,82,0,82.8,-1.91,-0.29999998,0.0064499998,102517.24,11
"2019-07-03 06:00:00",1,284.6,290,18,0,80.3,-1.03,-0.77,0.0066199997,102492.11,10
"2019-07-03 12:00:00",1,287.9,299,567,0,71,-1.03,1.4599999,0.00722,102545.98,0
"2019-07-03 18:00:00",1,287.5,306,714,0,75.200005,-3.25,2.12,0.0074799997,102520.37,0
"2019-07-04 00:00:00",1,284.1,297,83,0,82,-0.06,1.24,0.00655,102478.555,18
"2019-07-04 06:00:00",1,285.4,298,15,0,81.1,1.0799999,3.31,0.00707,102333.1,59
"2019-07-04 12:00:00",1,288.2,292,566,0,69.200005,1.3199999,5.7,0.00719,102279.29,37
"2019-07-04 18:00:00",1,287.6,306,713,0,80.8,1.0699999,6.18,0.00813,102128.21,8
"2019-07-05 00:00:00",1,286.4,351,71,1.2e-05,94.6,0.81,4.93,0.008789999,102046.1,61
"2019-07-05 06:00:00",1,286.5,349,10,3e-06,94.200005,-1.22,4.2,0.008789999,101948.33,58
"2019-07-05 12:00:00",1,287.7,365,325,7e-06,87.5,-2.37,3.72,0.00885,101976.63,82
"2019-07-05 18:00:00",1,287.80002,348,525,5e-06,85.6,-3.32,1.87,0.008719999,101894.64,57
"2019-07-06 00:00:00",1,285.9,346,62,1e-06,93.5,-2,0.39,0.00844,101896.11,59
"2019-07-06 06:00:00",1,285.9,329,16,1e-06,91.3,-1.55,-0.81,0.00826,101772.02,36
"2019-07-06 12:00:00",1,288.5,329,488,2e-06,79.200005,-2.2,0.53999996,0.00847,101753.945,29
"2019-07-06 18:00:00",1,288.5,330,634,1e-06,80.3,-3.9499998,0.77,0.00857,101675.48,31
"2019-07-07 00:00:00",1,285.5,320,69,0,89.8,-1.29,0,0.00792,101651.805,39
"2019-07-07 06:00:00",1,286.5,332,14,0,88,0.07,2.21,0.00834,101505.836,67
"2019-07-07 12:00:00",1,288.6,351,386,4e-06,83.9,-0.56,4.98,0.00904,101502.04,75
"2019-07-07 18:00:00",1,288,348,540,3e-06,88.4,-2.74,3.3,0.00919,101470.47,69
"2019-07-08 00:00:00",1,285.80002,323,61,2e-06,94.4,-1.49,2.96,0.008479999,101502.68,40
