"forecast.date","ensembles","tmp2m","dlwrfsfc","dswrfsfc","pratesfc","rh2m","vgrd10m","ugrd10m","spfh2m","pressfc"
"2019-05-05 12:00:00",1,282.9,9.999e+20,9.999e+20,9.999e+20,51.8,-1.39,-0.72999996,0.0037999998,102433.914
"2019-05-05 18:00:00",1,283.30002,262,660,0,57.8,-3.47,-1.1899999,0.0043699997,102212.95
"2019-05-06 00:00:00",1,280.4,262,43,0,73.1,-0.74,-3.9599998,0.00454,102126.836
"2019-05-06 06:00:00",1,279.7,263,6,0,75.4,0.69,-3.48,0.00447,101954.305
"2019-05-06 12:00:00",1,283.4,271,476,1e-06,58.100002,0.17,-1.37,0.00446,101818
"2019-05-06 18:00:00",1,283.5,288,571,6e-06,63.3,-3.36,-2.1399999,0.0049099997,101565.4
"2019-05-07 00:00:00",1,281.6,288,33,1e-06,77.8,-0.13,-4.7599998,0.0053,101352.805
"2019-05-07 06:00:00",1,280.9,286,4,2e-06,84,-0.35,-3.52,0.00548,100980.94
"2019-05-07 12:00:00",1,283,292,440,3.4e-05,73.6,-1.04,-5,0.0055299997,100663.484
"2019-05-07 18:00:00",1,283,303,520,5.3e-05,75,-4.91,-5.97,0.00568,100130.96
"2019-05-08 00:00:00",1,281,304,38,3.8e-05,87.6,-4.66,-7.5099998,0.00581,99595.27
"2019-05-08 06:00:00",1,280.2,304,4,1.8e-05,84,-5.6,-6.49,0.0053,99029.96
"2019-05-08 12:00:00",1,282.80002,297,392,1.8e-05,77.200005,-8.84,-5.62,0.00582,98877.12
"2019-05-08 18:00:00",1,281.80002,315,475,3.5e-05,73.700005,-10.11,-1.78,0.0052199997,98985.69
"2019-05-09 00:00:00",1,280.1,265,40,1e-06,75.1,-6.49,1.4499999,0.00472,99129.266
"2019-05-09 06:00:00",1,280,258,7,3.7e-05,74.8,-7.87,4.73,0.0046699997,99184.24
"2019-05-09 12:00:00",1,282,261,527,5.1e-05,71,-4.93,10.219999,0.00506,99189.19
"2019-05-09 18:00:00",1,282,267,657,0.000106,76.5,-10.11,1.1999999,0.0054599997,99210.69
"2019-05-10 00:00:00",1,280.5,297,40,9.9e-05,75.1,-6.92,0.53,0.0047999998,99801.54
"2019-05-10 06:00:00",1,280.5,273,8,1e-05,70.1,-4.8399997,2.5,0.00447,100036.19
"2019-05-10 12:00:00",1,282.80002,258,540,2.2e-05,62.8,-4.54,6.52,0.00466,100418.21
"2019-05-10 18:00:00",1,282.2,257,675,3.6e-05,60.2,-2.7,8.94,0.00428,100660.64
"2019-05-11 00:00:00",1,281,255,51,3.5e-05,67.1,-1.62,8.5,0.0044199997,100949.94
"2019-05-11 06:00:00",1,281.2,255,9,4.7e-05,67.9,-2.3,8.91,0.00452,101127.65
"2019-05-11 12:00:00",1,283.30002,259,543,5.6e-05,61,-3.32,8.76,0.00463,101567.414
"2019-05-11 18:00:00",1,282.9,263,675,1.4e-05,62.4,-4.58,5.58,0.0046099997,101875.32
"2019-05-12 00:00:00",1,280.30002,257,52,0,65.6,-2.53,1.5,0.00405,102144.87
