"forecast.date","ensembles","tmp2m","dlwrfsfc","dswrfsfc","pratesfc","rh2m","vgrd10m","ugrd10m","spfh2m","pressfc","tcdcclm"
"2020-04-04 12:00:00",1,283.2,9.999e+20,9.999e+20,9.999e+20,70.4,10.19,-2.99,0.00536,100373.664,9.999e+20
"2020-04-04 18:00:00",1,284.2,290,422,2e-06,73.6,11.59,-1.79,0.0060799997,99900.4,92
"2020-04-05 00:00:00",1,281.80002,273,14,0,87.200005,10.07,-5.5699997,0.0061299996,99694.14,83
"2020-04-05 06:00:00",1,282.1,289,0,1.1e-05,81.5,10.84,-7.68,0.0058399998,99213.49,52
"2020-04-05 12:00:00",1,285.1,324,184,8.8e-05,83.6,14.15,-6.42,0.0074299998,98576.48,82
"2020-04-05 18:00:00",1,283.9,357,118,8.8e-05,88.1,12.5199995,2.25,0.0072299996,98324.54,95
"2020-04-06 00:00:00",1,281.80002,332,6,9e-06,78,10.63,7.46,0.0055299997,98938.35,82
"2020-04-06 06:00:00",1,280.9,271,0,2.7e-05,71.200005,4.85,11.719999,0.00471,99805.31,28
"2020-04-06 12:00:00",1,282.4,274,350,1.9e-05,64.4,4.63,8.8,0.00466,100836.1,34
"2020-04-06 18:00:00",1,282.1,266,519,9e-06,69.700005,5.24,5.7799997,0.00488,101407.6,17
"2020-04-07 00:00:00",1,281,261,15,0,82.8,8.26,2.03,0.0053999997,101729.74,30
"2020-04-07 06:00:00",1,280.6,263,0,2e-06,86,9.46,0.71999997,0.0054599997,101659.625,47
"2020-04-07 12:00:00",1,283.2,289,295,6e-06,75.4,12.67,3.08,0.00569,101633.59,62
"2020-04-07 18:00:00",1,282.9,294,466,1.8e-05,82.200005,11.929999,5.62,0.0061,101618.19,62
"2020-04-08 00:00:00",1,282.4,340,6,0.000125,92.200005,8.7699995,4.4,0.00659,101784.39,89
"2020-04-08 06:00:00",1,282,350,0,0.000126,94.1,3.08,1.88,0.00655,101843.52,97
"2020-04-08 12:00:00",1,283.2,347,125,4.6e-05,88,2.96,0.7,0.0066,101992.46,99
"2020-04-08 18:00:00",1,283.80002,326,293,3e-06,79.3,0.19999999,-1.38,0.00622,101817.3,92
"2020-04-09 00:00:00",1,282.30002,326,7,3.8e-05,86.9,2.99,-4.2,0.0061999997,101664.65,94
"2020-04-09 06:00:00",1,281.4,326,0,7.2e-05,82.5,4.6,-8.57,0.00554,101182.19,97
"2020-04-09 12:00:00",1,283.9,342,85,0.000215,90.5,7.46,-3.6999998,0.0072399997,100905.83,95
"2020-04-09 18:00:00",1,283.9,357,142,2.9e-05,94.4,6.23,1.9399999,0.0075399997,100937.87,94
"2020-04-10 00:00:00",1,283.30002,357,5,3.6e-05,96.200005,5.56,3.57,0.00734,101119.93,95
"2020-04-10 06:00:00",1,282.5,348,0,2.1e-05,94.6,1.13,5.0499997,0.00684,101373.836,96
"2020-04-10 12:00:00",1,283.2,339,215,7e-06,84.4,-1.39,5.22,0.0063799997,101790.78,91
"2020-04-10 18:00:00",1,283.6,280,515,1e-06,77.1,1.91,1.9,0.0059499997,101819.086,13
"2020-04-11 00:00:00",1,281.6,269,19,0,93.4,5.81,1.38,0.00634,101925.61,52
"2020-04-11 06:00:00",1,282.2,277,0,0,94.5,8.059999,0.66999996,0.00666,101728.45,31
"2020-04-11 12:00:00",1,285.80002,294,389,0,81.700005,9.63,2.6799998,0.00734,101663.44,37
"2020-04-11 18:00:00",1,285.1,294,544,0,80.8,10.4,2.86,0.0069399998,101336.98,18
"2020-04-12 00:00:00",1,283,294,19,5e-06,94,8.88,4.06,0.00703,101201.24,38
"2020-04-12 06:00:00",1,281.5,328,0,6.2e-05,86.8,-1.05,5.24,0.0058899997,101260.17,95
"2020-04-12 12:00:00",1,282.5,282,352,4e-06,72.1,-3.48,5.94,0.0052,101490.4,52
"2020-04-12 18:00:00",1,282.7,300,430,2.2e-05,70.4,-5.33,6.44,0.00518,101223.5,49
"2020-04-13 00:00:00",1,280.6,267,17,0,82.3,-4.5499997,5,0.00521,101487.03,10
"2020-04-13 06:00:00",1,281.1,286,0,5e-06,79,-6.16,3.34,0.00519,101689.66,37
"2020-04-13 12:00:00",1,282.4,336,109,1.2e-05,70.200005,-7.0299997,1.14,0.00502,102021.56,96
"2020-04-13 18:00:00",1,282.2,317,265,5e-06,67.1,-6.1099997,0.19,0.00471,102152.7,72
