"forecast.date","ensembles","tmp2m","dlwrfsfc","dswrfsfc","pratesfc","rh2m","vgrd10m","ugrd10m","spfh2m","pressfc","tcdcclm"
"2019-11-27 12:00:00",1,282.50998,9.999e+20,9.999e+20,9.999e+20,86.200005,-1.76,-2.57,0.00643,98373.12,9.999e+20
"2019-11-27 18:00:00",1,281.86,284,80,1e-06,89.200005,-3.49,-0.84999996,0.00636,98579.11,29
"2019-11-28 00:00:00",1,282,280,0,1e-06,88.700005,-5.12,-0.45999998,0.00636,98841.89,40
"2019-11-28 06:00:00",1,282.25,314,0,7e-06,84,-7.5699997,-3.48,0.00611,99142.31,68
"2019-11-28 12:00:00",1,282.25998,327,30,1.8e-05,83.8,-7.54,-4.71,0.0060799997,99543.85,89
"2019-11-28 18:00:00",1,280.74,331,30,6.7e-05,78.3,-5.0499997,-7.6699996,0.00508,100022.1,92
"2019-11-29 00:00:00",1,279.36,277,0,7e-06,72.5,-2.69,-5.7,0.00426,100597.805,38
"2019-11-29 06:00:00",1,278.62,247,0,0,67,-1.03,-4.39,0.00372,100984.37,2
"2019-11-29 12:00:00",1,279.6,244,70,0,64.4,0.61,-5.3599997,0.00382,101343.02,3
"2019-11-29 18:00:00",1,278.06,243,110,0,74.8,1.81,-6.43,0.00397,101380,1
"2019-11-30 00:00:00",1,277.33,240,0,0,80.9,2.69,-7.0499997,0.00409,101461.234,1
"2019-11-30 06:00:00",1,277.32,242,0,0,80.700005,0.29,-8.01,0.00408,101464.016,2
"2019-11-30 12:00:00",1,279.08,242,70,0,72.4,0.29999998,-7.94,0.00413,101827.266,1
"2019-11-30 18:00:00",1,278.56,247,100,1e-06,73.8,-2.73,-5.71,0.00403,102170.72,2
"2019-12-01 00:00:00",1,277.77,244,0,1e-06,73.700005,-2.06,-3.6999998,0.00379,102568.62,3
"2019-12-01 06:00:00",1,278.12,245,0,0,69,-3.1299999,-2.06,0.00363,102779.44,7
"2019-12-01 12:00:00",1,280.28,254,60,2e-06,61.9,-3.33,-1.7199999,0.00378,103077.41,39
"2019-12-01 18:00:00",1,278.91998,256,90,0,65.3,-2.5,-0.78,0.0036,103220.2,75
"2019-12-02 00:00:00",1,278.27,253,0,0,67.8,1.0699999,0.39,0.00357,103326.53,33
"2019-12-02 06:00:00",1,279.34,254,0,0,69.9,3.87,2.76,0.0039999997,103240.234,22
"2019-12-02 12:00:00",1,280.75,256,60,0,73,6.0699997,3.75,0.0046,103218.78,27
"2019-12-02 18:00:00",1,280.37,268,100,0,80.700005,6,6.12,0.00496,102997.88,35
"2019-12-03 00:00:00",1,281.52,320,0,4e-06,80.3,7.47,7.31,0.00536,102856.49,80
"2019-12-03 06:00:00",1,281.94,337,0,1e-05,80.3,8.0199995,8.07,0.0055299997,102573.31,95
"2019-12-03 12:00:00",1,282.57,339,20,7e-06,79.8,11.2699995,7.5899997,0.00575,102360.87,94
