"forecast.date","ensembles","tmp2m","dlwrfsfc","dswrfsfc","pratesfc","rh2m","vgrd10m","ugrd10m","spfh2m","pressfc"
"2019-05-03 06:00:00",1,281.9,9.999e+20,9.999e+20,9.999e+20,81.200005,-4.41,-2.9399998,0.00562,101482.38
"2019-05-03 12:00:00",1,282.6,297,412,1e-06,64.1,-6.85,-2.1599998,0.00466,101654
"2019-05-03 18:00:00",1,282.1,290,552,4e-06,66.200005,-8.17,-3.51,0.00465,101769.1
"2019-05-04 00:00:00",1,279.5,260,37,3e-06,66.3,-6.75,-4.81,0.00388,102122.46
"2019-05-04 06:00:00",1,278.9,253,6,0,63.8,-4.16,-4.72,0.00357,102256.516
"2019-05-04 12:00:00",1,281.4,272,421,1e-06,57.3,-4.54,-3.51,0.00382,102484.766
"2019-05-04 18:00:00",1,281.9,287,534,2e-06,59.8,-5.08,-2.46,0.00411,102477.836
"2019-05-05 00:00:00",1,279.9,276,41,0,66.3,-1.91,-3.09,0.00395,102537.27
"2019-05-05 06:00:00",1,278.9,254,6,0,71.4,0.89,-2.04,0.00399,102452.44
"2019-05-05 12:00:00",1,281.6,270,471,1e-06,56.7,-0.21,-1.4399999,0.00381,102388.77
"2019-05-05 18:00:00",1,282.2,296,492,2e-06,59,-1.9499999,-2.09,0.00416,102171.45
"2019-05-06 00:00:00",1,279.80002,258,43,0,72.200005,-0.42999998,-3.79,0.00433,102007.48
"2019-05-06 06:00:00",1,279.2,253,6,0,74.6,0.51,-3.09,0.00427,101735.43
"2019-05-06 12:00:00",1,282.1,291,383,3e-06,63.9,0.099999994,-2.11,0.0044799997,101559.05
"2019-05-06 18:00:00",1,282.7,303,501,8e-06,64,-2.76,-2.44,0.00472,101230.08
"2019-05-07 00:00:00",1,281,292,32,2e-06,71.9,-0.65999997,-4.58,0.00471,100972.64
"2019-05-07 06:00:00",1,280.2,279,5,2e-06,84.1,0.04,-4.35,0.00526,100501.805
"2019-05-07 12:00:00",1,283,293,432,1.1e-05,77.1,-0.88,-6.79,0.0058299997,100132.336
"2019-05-07 18:00:00",1,283.1,320,476,2.3e-05,76.3,-6.37,-6.79,0.00585,99628.39
"2019-05-08 00:00:00",1,281.1,307,26,6e-06,84.1,-4.08,-6.04,0.00563,99409.1
"2019-05-08 06:00:00",1,280.80002,265,7,0,83.9,-5.6099997,-2.6,0.0055,99280.21
"2019-05-08 12:00:00",1,283.30002,288,445,9e-06,75.700005,-4.04,-1.04,0.00591,99361.31
"2019-05-08 18:00:00",1,283.30002,284,596,3.5e-05,72.700005,-3.1699998,4.7,0.00567,99408.95
"2019-05-09 00:00:00",1,281.2,264,47,0,76,1.99,4.33,0.00514,99421.664
"2019-05-09 06:00:00",1,281.6,272,6,3e-06,80.9,3.1999998,5.2799997,0.0056399996,99230.89
"2019-05-09 12:00:00",1,283.5,282,484,6e-06,69.6,3.29,7.79,0.0055199997,99217.64
"2019-05-09 18:00:00",1,282.7,273,634,1e-06,72.8,1,9.4,0.00548,99072.18
"2019-05-10 00:00:00",1,281.5,277,45,3e-06,79.3,-4.5,7.0699997,0.0055,99050.29
"2019-05-10 06:00:00",1,280.9,283,7,0.000128,71.3,-12.09,6.3999996,0.00472,99694.65
"2019-05-10 12:00:00",1,282,254,541,3.3e-05,61.3,-7.3999996,7.2799997,0.00429,100492.805
"2019-05-10 18:00:00",1,281.7,256,674,2e-05,61.3,-3.85,6.83,0.00422,100947.45
"2019-05-11 00:00:00",1,280.5,258,51,1e-06,61.8,-0.48999998,4.47,0.0038899998,101305.086
"2019-05-11 06:00:00",1,281.2,316,3,0,57.100002,3.06,0.45999998,0.00379,101361.8
"2019-05-11 12:00:00",1,284.2,292,454,1.1e-05,53.9,5.99,-2.35,0.0043699997,101050.47
"2019-05-11 18:00:00",1,282.9,309,404,3.8e-05,71.6,6.1099997,-7.1099997,0.0053399997,100519.305
"2019-05-12 00:00:00",1,280.80002,327,13,0.000183,86.6,9.33,-13.37,0.00568,99533.71
"2019-05-12 06:00:00",1,283.7,342,2,6.4e-05,90.200005,7.85,-0.78,0.0072299996,98991.9
"2019-05-12 12:00:00",1,284.7,342,177,3.6e-05,74.4,12.23,7.5,0.0063799997,99232.43
"2019-05-12 18:00:00",1,283.9,336,284,2.6e-05,75.5,8.86,8.49,0.0061299996,99515.89
"2019-05-13 00:00:00",1,282.80002,328,22,6e-06,77.3,5.6,7.29,0.0058,99791.914
"2019-05-13 06:00:00",1,281.5,308,6,3e-06,72.9,4.64,4.97,0.005,99856.08
"2019-05-13 12:00:00",1,283.4,327,223,1.2e-05,62.2,4.22,5.47,0.0048499997,99802.555
"2019-05-13 18:00:00",1,283.1,320,359,1.4e-05,60.9,1.8199999,7.95,0.0046699997,99715.85
"2019-05-14 00:00:00",1,281.6,278,46,3e-06,72.1,4.19,8.47,0.0049799997,99723.9
"2019-05-14 06:00:00",1,281.4,271,9,1.5e-05,71.5,2.95,10.849999,0.00489,99774.87
"2019-05-14 12:00:00",1,284.2,292,476,4.7e-05,62.7,3.8,12.99,0.00518,99941.6
"2019-05-14 18:00:00",1,283.6,285,634,8.1e-05,66.200005,1.3299999,12.04,0.00521,100105.42
"2019-05-15 00:00:00",1,281,265,53,5e-06,69.9,1.93,9.17,0.00462,100319.77
"2019-05-15 06:00:00",1,281.2,263,9,1e-06,68.200005,1.51,8.33,0.00454,100420.68
"2019-05-15 12:00:00",1,284.2,300,420,6e-06,58,2.1299999,8.34,0.00474,100600.27
"2019-05-15 18:00:00",1,284.2,276,652,2e-06,54.7,1.5,3.29,0.0044899997,100475.96
"2019-05-16 00:00:00",1,281.30002,316,50,3.8e-05,76.3,-2.12,-1.56,0.00515,100222.03
"2019-05-16 06:00:00",1,280.7,332,5,7.8e-05,84.9,-3.03,-0.93,0.00551,100101.89
"2019-05-16 12:00:00",1,285,307,440,1e-06,61.5,-3.58,2.27,0.0053,100404.08
"2019-05-16 18:00:00",1,284.2,313,500,2e-06,65.4,-3.32,4.18,0.00533,100645.836
"2019-05-17 00:00:00",1,280.7,276,45,2e-06,81.200005,-2.06,3.86,0.0052199997,100923.516
"2019-05-17 06:00:00",1,281,263,12,1e-06,77.9,-3.08,3.85,0.0050899996,101082.68
"2019-05-17 12:00:00",1,284.2,286,472,3.2e-05,58.5,-4.62,7.3199997,0.00474,101414.54
"2019-05-17 18:00:00",1,283.6,282,636,4.8e-05,63.2,-5.22,7.54,0.00489,101666.305
"2019-05-18 00:00:00",1,280.6,265,57,5e-06,75.1,-2.7,4.9,0.0047299997,101994.625
"2019-05-18 06:00:00",1,281.2,265,12,1e-06,74.3,-1.86,4.15,0.00489,102198.805
"2019-05-18 12:00:00",1,284.9,303,375,1.2e-05,58.8,-0.63,5.0499997,0.00493,102401.016
