"forecast.date","ensembles","tmp2m","dlwrfsfc","dswrfsfc","pratesfc","rh2m","vgrd10m","ugrd10m","spfh2m","pressfc"
"2019-04-30 00:00:00",1,283.2,9.999e+20,9.999e+20,9.999e+20,90.700005,7.3399997,-3.6799998,0.00691,101187.15
"2019-04-30 06:00:00",1,283,344,2,0.000317,88.8,2.6399999,5.41,0.00664,101145.7
"2019-04-30 12:00:00",1,284,288,471,1.3e-05,70.200005,2.87,5.49,0.00562,101423.49
"2019-04-30 18:00:00",1,283.80002,278,611,1e-05,71.5,4.8199997,3.54,0.00562,101389.74
"2019-05-01 00:00:00",1,281.7,268,38,0,82.200005,3.5,2.35,0.0056399996,101364.07
"2019-05-01 06:00:00",1,281.7,266,4,1e-06,79.4,4.65,2.82,0.00544,101221.19
"2019-05-01 12:00:00",1,284,285,456,2.3e-05,76.8,5.9,5.52,0.0061399997,101184.016
"2019-05-01 18:00:00",1,283.5,306,535,1.4e-05,85.200005,3.79,7.45,0.0066299997,101101.68
"2019-05-02 00:00:00",1,282.80002,321,23,3.5e-05,84.6,1.17,8.55,0.00628,101104.45
"2019-05-02 06:00:00",1,282.7,308,3,2.2e-05,81.700005,0.98999995,8.92,0.00599,101010.93
"2019-05-02 12:00:00",1,283.7,306,407,5.3e-05,79.5,0.26,6.94,0.00628,100943.74
"2019-05-02 18:00:00",1,284.30002,290,589,4.9e-05,78.700005,-6.6,-2.3899999,0.00643,100968.06
"2019-05-03 00:00:00",1,281.80002,273,39,0,82.3,-7.45,-2.1,0.00566,101479.266
"2019-05-03 06:00:00",1,280.7,264,5,0,77.3,-7.0299997,-2.59,0.0049199997,101621.56
"2019-05-03 12:00:00",1,282.4,286,430,3e-06,65.9,-7.35,-4.7799997,0.0047,101864.836
"2019-05-03 18:00:00",1,282.1,271,619,1e-06,64.6,-7.1499996,-4.54,0.00452,101986.29
"2019-05-04 00:00:00",1,279.5,257,41,0,68.5,-3.83,-4.56,0.0039999997,102230.836
"2019-05-04 06:00:00",1,279.1,250,6,0,66.8,-2.77,-3.77,0.00379,102268.49
"2019-05-04 12:00:00",1,281.6,281,428,1e-06,56.4,-3.1799998,-3.1599998,0.00382,102431.14
"2019-05-04 18:00:00",1,282,312,396,1e-06,58.100002,-3.1599998,-2.24,0.0039999997,102452.43
"2019-05-05 00:00:00",1,279.9,267,31,0,69.8,-1.2099999,-4.2599998,0.00419,102523.19
"2019-05-05 06:00:00",1,278.80002,253,5,0,75.1,2.24,-3.1299999,0.00417,102507.57
"2019-05-05 12:00:00",1,283.2,265,496,0,60.4,2.87,0.57,0.00452,102515.94
"2019-05-05 18:00:00",1,283.7,274,643,0,66.1,0.089999996,2.77,0.00514,102366.09
"2019-05-06 00:00:00",1,281.2,284,40,0,74.3,0.74,-0.7,0.00487,102332.57
"2019-05-06 06:00:00",1,281.7,277,6,0,76.1,3.1499999,-0.96999997,0.00514,102176.74
"2019-05-06 12:00:00",1,284.80002,281,490,1e-06,66.5,5.0699997,1.11,0.00557,102079.836
"2019-05-06 18:00:00",1,284.6,314,496,5e-06,84.5,5.56,2.03,0.0069899997,101812.73
"2019-05-07 00:00:00",1,283.6,350,19,1e-05,90.9,6.18,1.09,0.00708,101623.65
"2019-05-07 06:00:00",1,282.2,317,4,1e-06,86.200005,6.46,-1.61,0.00611,101180.32
"2019-05-07 12:00:00",1,284.30002,326,265,1.4e-05,78.3,7.5299997,-3.5,0.0064499998,100700.836
"2019-05-07 18:00:00",1,284.4,339,328,2.6e-05,77.6,6.18,-6.72,0.00647,99903.94
"2019-05-08 00:00:00",1,282.7,338,17,0.000341,92,5.66,-4.42,0.0069,99196.805
"2019-05-08 06:00:00",1,281.2,302,7,1.5e-05,96,1.4,-2.27,0.00653,98468.06
"2019-05-08 12:00:00",1,287,294,485,2.8e-05,71.4,-2.98,-4.61,0.0071799997,98228.25
"2019-05-08 18:00:00",1,286.2,302,591,6.6e-05,76.4,-7.54,-1.64,0.00728,98322.875
"2019-05-09 00:00:00",1,282.1,285,44,2.3e-05,93.5,-4.66,-0.69,0.00678,98679.805
"2019-05-09 06:00:00",1,282,291,6,1.5e-05,91.9,-4.21,-1.9499999,0.00659,98956.94
"2019-05-09 12:00:00",1,284.5,325,311,3.7e-05,77.3,-7.2999997,-3.4499998,0.00654,99421.23
"2019-05-09 18:00:00",1,282.7,325,405,1.7e-05,68.5,-8.95,-2.59,0.00511,99880.87
"2019-05-10 00:00:00",1,279.7,281,27,1e-06,72.8,-6.04,-1.0799999,0.0044,100355.945
"2019-05-10 06:00:00",1,279.4,255,9,1e-06,74.200005,-4.97,-0.56,0.0043699997,100700.1
"2019-05-10 12:00:00",1,283.80002,272,485,7e-06,57.100002,-5.89,-2.08,0.00453,101056.96
"2019-05-10 18:00:00",1,284,279,630,1e-06,56.7,-3.75,-2.03,0.00453,101280.64
"2019-05-11 00:00:00",1,279.4,261,50,0,76.6,0.78,-2.56,0.00446,101454.33
"2019-05-11 06:00:00",1,279.4,260,7,0,78.8,3.08,-2.56,0.0046,101327.125
"2019-05-11 12:00:00",1,285.4,308,353,1e-06,62,11.21,-2.6499999,0.0054599997,101054.35
"2019-05-11 18:00:00",1,283.7,321,407,4.7e-05,76.200005,13.16,-2.53,0.0060199997,100526.52
"2019-05-12 00:00:00",1,283.4,341,15,0.000438,91.5,9.69,1.04,0.0071199997,99973.336
"2019-05-12 06:00:00",1,282.5,321,8,7.2e-05,87.4,3.03,4.68,0.0063799997,100122.15
"2019-05-12 12:00:00",1,285,300,409,5.8999998e-05,73.6,7.21,9.45,0.0063699996,100145.37
"2019-05-12 18:00:00",1,284.2,301,522,5.7e-05,69,4.56,10.96,0.0056399996,100283
"2019-05-13 00:00:00",1,281.30002,276,51,2.8e-05,76.1,3.54,8.75,0.00513,100464.18
