"forecast.date","ensembles","tmp2m","dlwrfsfc","dswrfsfc","pratesfc","rh2m","vgrd10m","ugrd10m","spfh2m","pressfc"
"2019-05-04 00:00:00",1,280,9.999e+20,9.999e+20,9.999e+20,65.700005,-7.6499996,-3.46,0.00399,101952.43
"2019-05-04 06:00:00",1,279.1,247,6,0,66.200005,-5.3199997,-5.25,0.00375,102177.016
"2019-05-04 12:00:00",1,282.4,248,529,0,52.2,-3.36,-4.64,0.0037,102420.18
"2019-05-04 18:00:00",1,282.5,257,660,0,60.7,-5.7799997,-3.3999999,0.00435,102480.55
"2019-05-05 00:00:00",1,279.80002,253,44,0,68.9,-1.31,-3.8999999,0.00408,102565.29
"2019-05-05 06:00:00",1,279.1,248,6,0,71.9,0.90999997,-2.01,0.00405,102497.98
"2019-05-05 12:00:00",1,282.4,253,531,0,53.4,-1.5799999,-0.9,0.0037999998,102438.305
"2019-05-05 18:00:00",1,282.9,260,663,0,60.3,-4.21,-1.76,0.0044299997,102266.12
"2019-05-06 00:00:00",1,279.7,255,45,0,72.4,-1.25,-3.4399998,0.00429,102175.57
"2019-05-06 06:00:00",1,279.1,249,7,0,72.8,-0.45999998,-3.49,0.0041199997,101957.805
"2019-05-06 12:00:00",1,282.30002,253,533,0,53.5,-1.63,-0.65,0.00379,101890.96
"2019-05-06 18:00:00",1,282.6,259,664,0,58.7,-4.18,-1.27,0.0042499998,101610.4
"2019-05-07 00:00:00",1,279.80002,256,46,0,76.3,-1.03,-2.99,0.00458,101432.46
"2019-05-07 06:00:00",1,279,254,7,0,83,-0.02,-3.6599998,0.00474,101114.87
"2019-05-07 12:00:00",1,282.6,261,517,3e-06,61.600002,-0.84,-4.24,0.00451,100829.766
"2019-05-07 18:00:00",1,282.80002,277,615,8e-06,64.3,-4.81,-6.6499996,0.00481,100334.83
"2019-05-08 00:00:00",1,280.7,284,41,2.4e-05,87.1,-2.7,-7.12,0.0056399996,99909.39
"2019-05-08 06:00:00",1,279.6,322,3,0.000106,88.9,-0.72999996,-5.5099998,0.00539,99494.26
"2019-05-08 12:00:00",1,283,294,447,1.7e-05,66.1,-4.14,-4.8599997,0.0050299997,99411.586
"2019-05-08 18:00:00",1,282.2,301,543,2.7e-05,73.700005,-7.21,-2.59,0.00531,99362.94
"2019-05-09 00:00:00",1,280.6,320,20,0.000102,81,-5.22,-3.36,0.00526,99375.25
"2019-05-09 06:00:00",1,280.6,313,5,6e-05,72.9,-5.08,-1.1999999,0.00472,99308.35
"2019-05-09 12:00:00",1,282.30002,275,504,7e-06,63.100002,-6.48,-0.26,0.00459,99473.71
