"forecast.date","ensembles","tmp2m","dlwrfsfc","dswrfsfc","pratesfc","rh2m","vgrd10m","ugrd10m","spfh2m","pressfc","tcdcclm"
"2020-01-16 12:00:00",1,281.4,9.999e+20,9.999e+20,9.999e+20,79.9,7.45,8.929999,0.0055299997,98331.53,9.999e+20
"2020-01-16 18:00:00",1,280.72998,264,110,2e-06,70.9,5.54,13.389999,0.0046699997,98899.414,15
"2020-01-17 00:00:00",1,279.78,254,0,4e-06,62.600002,4.95,11.54,0.0038299998,99559.83,15
"2020-01-17 06:00:00",1,279.79,244,0,2.4e-05,64,4.79,9.23,0.0039,99861.336,1
"2020-01-17 12:00:00",1,280.99,281,30,0.00012,67.4,-8.24,5.02,0.0044299997,100604.98,69
"2020-01-17 18:00:00",1,279.58,256,100,2e-06,64.200005,-3.25,4.71,0.0037999998,101368.79,42
"2020-01-18 00:00:00",1,279.22,254,0,0,60.5,1.74,2.34,0.0034699999,101798.055,59
"2020-01-18 06:00:00",1,278.84,265,0,0,74.6,3.49,-2.26,0.00416,101937.89,98
"2020-01-18 12:00:00",1,279.25998,263,48,0,73.8,2.9099998,-2.12,0.00422,102558.984,95
"2020-01-18 18:00:00",1,278.55,256,112,0,75.3,2.33,-2.24,0.00408,103014.125,41
"2020-01-19 00:00:00",1,278.49,248,0,0,78.200005,5.2,-1.79,0.00421,103385.96,34
"2020-01-19 06:00:00",1,278.66998,247,0,0,80.200005,7.23,-0.32,0.0043699997,103578.18,23
"2020-01-19 12:00:00",1,281.03,255,60,0,80.700005,9.3,1.41,0.0051599997,103796.516,19
"2020-01-19 18:00:00",1,281.33,271,120,0,86.5,9.61,3.02,0.0056399996,103841.84,44
"2020-01-20 00:00:00",1,281.81,272,0,0,88.6,9.62,4.99,0.0059599997,103917.52,60
"2020-01-20 06:00:00",1,282.38,325,0,6e-06,86.4,8.639999,6.77,0.00604,103885.77,92
"2020-01-20 12:00:00",1,282.43,337,35,5e-06,85.6,7.02,6.94,0.006,104005.64,91
"2020-01-20 18:00:00",1,281.63998,319,69,3e-06,87.5,5.31,5.47,0.00582,103922.414,80
"2020-01-21 00:00:00",1,281.91,314,0,2e-06,87.9,4.96,4.95,0.0059599997,103884.34,70
"2020-01-21 06:00:00",1,281.94528,342,0,9e-06,91.9,3.9299998,4.08,0.00629,103797.85,92
"2020-01-21 12:00:00",1,282.62,345,20,1.5e-05,94.3,2.01,3.47,0.0067,103899.6,92
"2020-01-21 18:00:00",1,282.47,341,51,8e-06,95.1,1.8299999,2.74,0.0067,103866.65,87
"2020-01-22 00:00:00",1,282.3,310,0,2e-06,95.5,2.6299999,3.33,0.00666,103773.81,44
"2020-01-22 06:00:00",1,282.4,328,0,5e-06,95.8,2.59,4.58,0.0067399996,103506.7,76
"2020-01-22 12:00:00",1,282.74,332,39,4e-06,92.1,2.62,7.44,0.00664,103351.23,95
"2020-01-22 18:00:00",1,282.3,348,51,1.9e-05,91.4,2.74,8.139999,0.00643,102868.87,98
"2020-01-23 00:00:00",1,282.97998,351,0,7.2e-05,94.4,-0.04,8.58,0.00697,102534.87,98
