"forecast.date","ensembles","tmp2m","dlwrfsfc","dswrfsfc","pratesfc","rh2m","vgrd10m","ugrd10m","spfh2m","pressfc"
"2019-04-30 06:00:00",1,282.80002,9.999e+20,9.999e+20,9.999e+20,86.1,2.4199998,6.23,0.0063699996,101235.81
"2019-04-30 12:00:00",1,283.9,288,468,1.1e-05,69,4.11,5,0.00548,101476.88
"2019-04-30 18:00:00",1,283.7,274,624,5e-06,72,5.3199997,3.72,0.0056399996,101380.414
"2019-05-01 00:00:00",1,281.7,268,38,0,80.700005,3.62,2.73,0.00554,101352.95
"2019-05-01 06:00:00",1,281.80002,268,4,0,81.5,5.46,2.8999999,0.0056399996,101185.3
"2019-05-01 12:00:00",1,283.80002,304,401,2.6e-05,79.6,5.9,6.0499997,0.00627,101186.266
"2019-05-01 18:00:00",1,283.4,325,452,3e-05,86,2.06,8.38,0.00661,101162.46
"2019-05-02 00:00:00",1,282.9,327,18,1.7e-05,83.9,0.7,8.7,0.00621,101234.96
"2019-05-02 06:00:00",1,282.4,305,3,9e-06,83.200005,1.04,7.41,0.00598,101147.49
"2019-05-02 12:00:00",1,283,324,226,9.2e-05,85.200005,0.74,2.11,0.0063799997,101080.68
"2019-05-02 18:00:00",1,283.80002,310,427,4.2e-05,81.4,-5.22,-0.06,0.00646,101068.37
"2019-05-03 00:00:00",1,281.7,277,36,0,84.3,-7.04,-2.46,0.00576,101499.26
"2019-05-03 06:00:00",1,280.4,266,5,0,77.3,-7.14,-2.75,0.00484,101669.266
"2019-05-03 12:00:00",1,282.4,272,490,1e-06,65.700005,-7.3999996,-4.5299997,0.0047,101875.16
"2019-05-03 18:00:00",1,281.9,267,636,0,65.5,-7.56,-4.2,0.00452,101996.44
"2019-05-04 00:00:00",1,279.6,262,38,0,68.5,-4.3199997,-4.27,0.00402,102222.23
"2019-05-04 06:00:00",1,279.1,252,6,0,66.4,-3.36,-3.6399999,0.0037699998,102288.23
"2019-05-04 12:00:00",1,281.4,290,378,1e-06,56.9,-3.6899998,-2.86,0.00378,102465.75
"2019-05-04 18:00:00",1,281.7,313,399,1e-06,59.8,-4.16,-2.05,0.0040599997,102514.12
"2019-05-05 00:00:00",1,279.80002,269,29,0,68.5,-1.86,-3.4499998,0.0040599997,102613.15
"2019-05-05 06:00:00",1,279.2,252,6,0,71.3,0.57,-2.6299999,0.00404,102631.37
"2019-05-05 12:00:00",1,282.4,261,505,1e-06,56.8,0.57,0.39,0.00405,102705.3
"2019-05-05 18:00:00",1,283,280,588,1e-06,58.100002,-1.31,0.45999998,0.0042999997,102576.77
"2019-05-06 00:00:00",1,280.30002,263,43,0,72.3,0.03,-2.1599998,0.0044299997,102579.85
"2019-05-06 06:00:00",1,280.6,266,6,0,74.6,2.24,-0.65,0.00468,102462.25
"2019-05-06 12:00:00",1,284.30002,272,510,1e-06,64,2.08,2.1299999,0.0051599997,102445.195
"2019-05-06 18:00:00",1,284.2,281,630,1e-06,69.1,1.1999999,1.9399999,0.00555,102270.625
"2019-05-07 00:00:00",1,281.7,278,42,0,78.200005,2.12,-1.01,0.00533,102135.46
"2019-05-07 06:00:00",1,281.9,280,6,0,78.200005,1.8,-2.3999999,0.0054099998,101810.04
"2019-05-07 12:00:00",1,285.9,279,512,0,64.200005,4.7999997,-4.08,0.00579,101394.68
"2019-05-07 18:00:00",1,285.80002,310,546,1e-06,68.5,4.2799997,-5.58,0.0061999997,100788.91
"2019-05-08 00:00:00",1,281.80002,295,30,0,75.9,4.79,-9.15,0.00531,100262.62
"2019-05-08 06:00:00",1,281.5,313,2,9.3e-05,85.4,4.46,-11.82,0.0058899997,99585.44
"2019-05-08 12:00:00",1,283.1,333,127,0.000264,87.3,3.04,-6.89,0.0067,99096.95
"2019-05-08 18:00:00",1,284.4,339,282,0.000167,84,0.69,-3.05,0.0070499997,98951.78
"2019-05-09 00:00:00",1,281.7,313,29,4.2e-05,93.1,-0.69,-2.19,0.0065599997,98974.17
"2019-05-09 06:00:00",1,281.2,330,4,3.6e-05,92.4,-2.27,-3.1799998,0.00628,98991.84
"2019-05-09 12:00:00",1,283.80002,334,209,3.1e-05,81.5,-3.9399998,-6.41,0.00655,99193.71
"2019-05-09 18:00:00",1,283.1,339,278,6.8e-05,82.8,-6.12,-6.92,0.0063699996,99424.69
"2019-05-10 00:00:00",1,280.5,333,16,0.00017099999,87.9,-5.0699997,-6.29,0.0056399996,99707.6
"2019-05-10 06:00:00",1,279.9,328,2,0.000168,87.8,-3.77,-4.46,0.00538,99868.914
"2019-05-10 12:00:00",1,283.4,313,315,6.6e-05,73,-4.13,-5.0099998,0.0056999996,100086.2
"2019-05-10 18:00:00",1,283.1,307,523,3.6e-05,73.5,-6.47,-3.51,0.00562,100230.625
"2019-05-11 00:00:00",1,279.9,285,40,4e-06,84.1,-3.85,-2.1499999,0.00514,100567.5
"2019-05-11 06:00:00",1,279.5,262,9,0,83.4,-3.4199998,-2.12,0.0049199997,100813.21
"2019-05-11 12:00:00",1,285.2,269,526,5e-06,62.2,-4.21,-3.9099998,0.0053999997,101046.56
"2019-05-11 18:00:00",1,285.30002,292,631,1.3e-05,66.3,-2.9099998,-4.7599998,0.00578,101104.805
"2019-05-12 00:00:00",1,281.5,277,51,0,85.9,1.17,-5.37,0.00582,101033.055
"2019-05-12 06:00:00",1,281.30002,316,1,0.000204,90.200005,2.34,-5.54,0.00609,100457.016
"2019-05-12 12:00:00",1,286.1,348,131,0.000173,89.5,5.95,4.15,0.00832,100278.45
"2019-05-12 18:00:00",1,286.2,355,394,1e-05,86.5,6.48,3.8999999,0.00806,100409.93
"2019-05-13 00:00:00",1,285,362,14,6e-05,91.6,6.8999996,5.12,0.0079,100383.11
"2019-05-13 06:00:00",1,284.1,347,4,3.1e-05,87,8.15,7.3199997,0.00709,100213.99
"2019-05-13 12:00:00",1,285.6,330,325,5.8999998e-05,79.200005,4.41,11.759999,0.0071099997,100312.27
"2019-05-13 18:00:00",1,284.80002,347,242,2.7e-05,82.200005,2.12,9.49,0.00697,100573.54
"2019-05-14 00:00:00",1,283.4,347,15,1.4e-05,84.6,1.74,8.17,0.00652,100751.17
"2019-05-14 06:00:00",1,283.2,349,2,2.5e-05,85.4,-0.089999996,6.6299996,0.0064999997,100863.836
"2019-05-14 12:00:00",1,285.4,339,246,1.6e-05,74.4,-2.33,7.1099997,0.00653,101160.99
"2019-05-14 18:00:00",1,284.5,323,448,9e-06,69.6,-3.61,5.37,0.00576,101467.164
"2019-05-15 00:00:00",1,282.30002,323,30,1e-06,71.5,-1.3399999,1.8199999,0.0050999997,101698.77
"2019-05-15 06:00:00",1,281.7,275,9,0,82.6,1.56,0.52,0.00561,101746.164
"2019-05-15 12:00:00",1,284.6,334,191,1.1e-05,79.9,4.56,-0.52,0.0066299997,101765.914
"2019-05-15 18:00:00",1,286.1,357,270,1.6e-05,88.4,3.5,4.62,0.0081,101681.09
"2019-05-16 00:00:00",1,284.2,358,21,1.4e-05,92.8,3.37,2.7,0.00751,101752.31
"2019-05-16 06:00:00",1,284.80002,329,5,4e-06,93.9,4.68,2.87,0.00787,101589.8
"2019-04-30 06:00:00",2,282.9,9.999e+20,9.999e+20,9.999e+20,86.6,2.24,5.89,0.0064399997,101181.68
"2019-04-30 12:00:00",2,284.1,286,468,1.7e-05,68.8,4.46,5.42,0.0055299997,101464.52
"2019-04-30 18:00:00",2,283.80002,272,632,3e-06,72.3,5.52,3.54,0.00569,101361.14
"2019-05-01 00:00:00",2,281.80002,268,38,0,80.9,4.38,2.76,0.0055799996,101333.04
"2019-05-01 06:00:00",2,282,273,4,1e-06,83.6,6.37,3.26,0.00585,101130.664
"2019-05-01 12:00:00",2,283.30002,319,308,5.8999998e-05,85.1,6.2799997,6.27,0.00649,101136.71
"2019-05-01 18:00:00",2,283.5,340,256,7.4999996e-05,87.700005,1.91,8.28,0.00678,101142.97
"2019-05-02 00:00:00",2,282.80002,339,21,2.3e-05,86.1,0.78999996,8.059999,0.0063699996,101199.89
"2019-05-02 06:00:00",2,282.5,320,4,2e-05,83.4,-0.21,8.32,0.00605,101135.77
"2019-05-02 12:00:00",2,284.30002,292,460,3e-05,78.6,-0.48999998,9.309999,0.0064,101207.49
"2019-05-02 18:00:00",2,283.80002,311,490,2.9e-05,84.700005,-4.31,3.22,0.0066799996,101136.164
"2019-05-03 00:00:00",2,281.9,275,38,1e-06,86.8,-6.29,-2.54,0.00603,101453.66
"2019-05-03 06:00:00",2,280.7,266,5,0,80.3,-6.3999996,-2.82,0.00513,101585.195
"2019-05-03 12:00:00",2,282.4,285,443,1e-06,68.1,-7.71,-4.3399997,0.00487,101827.46
"2019-05-03 18:00:00",2,281.9,278,577,0,66.4,-7.2599998,-4.96,0.00458,101979.1
"2019-05-04 00:00:00",2,279.38998,271,30,0,69.1,-4.13,-5.06,0.0039999997,102273.99
"2019-05-04 06:00:00",2,278.80002,253,6,0,66.6,-4.02,-3.84,0.00372,102368.62
"2019-05-04 12:00:00",2,281.5,286,410,1e-06,57,-3.6899998,-3.37,0.00381,102497.94
"2019-05-04 18:00:00",2,281.9,300,447,1e-06,58.3,-3.8999999,-2.23,0.0039999997,102559.19
"2019-05-05 00:00:00",2,279.7,261,38,0,68.5,-1.86,-4.15,0.00405,102638.875
"2019-05-05 06:00:00",2,278.9,252,5,0,71.3,0.71,-1.04,0.00398,102606.016
"2019-05-05 12:00:00",2,281.9,275,408,0,57.9,-0.98999995,0.91999996,0.00398,102531.164
"2019-05-05 18:00:00",2,282.2,284,537,0,62.600002,-2.6399999,2.32,0.0044,102417.305
"2019-05-06 00:00:00",2,279.9,266,37,0,73.9,-1.14,1.37,0.0044,102304.336
"2019-05-06 06:00:00",2,281.30002,272,5,0,78.1,-2.18,3.02,0.00517,102102.625
"2019-05-06 12:00:00",2,283.4,306,364,1.1e-05,75.5,-4.18,4.62,0.00574,101963.48
"2019-05-06 18:00:00",2,282.30002,323,394,6.1e-05,82.4,-3.9599998,1.78,0.00586,101764.77
"2019-05-07 00:00:00",2,280.4,320,21,1.9e-05,81.4,-1.54,-3.22,0.0050899996,101629.39
"2019-05-07 06:00:00",2,279.30002,295,4,2e-06,76.9,1.17,-2.69,0.0044899997,101450.54
"2019-05-07 12:00:00",2,281.1,305,342,2.2e-05,68,-0.57,-2.25,0.0044899997,101454.4
"2019-05-07 18:00:00",2,281.9,307,466,2.3e-05,63.8,-2.23,-3.1299999,0.00444,101194.49
"2019-05-08 00:00:00",2,280.6,310,28,1.7e-05,70.6,-0.72999996,-5.5899997,0.0044899997,101184.19
"2019-05-08 06:00:00",2,279.7,315,2,3e-05,81.3,2.03,-6.15,0.0048599998,101022.21
"2019-05-08 12:00:00",2,283.7,295,335,1.4e-05,69.4,5.1099997,-6.48,0.00549,100289.81
"2019-05-08 18:00:00",2,282.1,318,355,9e-05,72.4,4.29,-11.179999,0.00519,99704.48
"2019-05-09 00:00:00",2,279.80002,317,19,0.00012,85.700005,1.14,-14.04,0.00526,99246.48
"2019-05-09 06:00:00",2,281.4,336,2,0.000117999996,92.1,1.6999999,-5.5499997,0.00634,98978.85
"2019-05-09 12:00:00",2,284.2,343,150,4.1e-05,84.200005,-0.32999998,-5.24,0.00696,99267.49
"2019-05-09 18:00:00",2,284.5,342,258,2.1e-05,77.700005,-0.78,-6.6299996,0.00654,99719.484
"2019-05-10 00:00:00",2,280.7,299,26,1e-06,83,-1.49,-3.28,0.00539,100221.11
"2019-05-10 06:00:00",2,279.30002,260,9,0,85.200005,-0.07,-1.9499999,0.005,100298.17
"2019-05-10 12:00:00",2,285.9,265,540,0,54.7,2.33,-4.5099998,0.00502,100311.6
"2019-05-10 18:00:00",2,286.7,285,641,1e-06,51.2,2.85,0.01,0.0049699997,100122.305
"2019-05-11 00:00:00",2,281.7,295,34,0,79.1,1.42,-1.1,0.0055,100105.18
"2019-05-11 06:00:00",2,281.30002,282,9,0,87.5,1.48,-2.26,0.0058899997,100244.37
"2019-05-11 12:00:00",2,287.5,284,524,5e-06,63,5.0699997,-1.24,0.00641,100282.56
"2019-05-11 18:00:00",2,286.2,319,506,4e-06,68.9,7.5699997,1.54,0.00648,99937.96
"2019-05-12 00:00:00",2,281.7,330,20,0.000125,86.200005,9.719999,-4.15,0.0060199997,99429.1
"2019-05-12 06:00:00",2,283.1,344,2,0.000188,86.1,6.2,3.98,0.0066199997,99168.79
"2019-05-12 12:00:00",2,285.80002,320,370,0.000122,68.3,8.929999,8.15,0.0063099996,99038.375
"2019-05-12 18:00:00",2,284.2,293,623,5.8e-05,71.9,8.08,7.62,0.00598,99006.12
"2019-05-13 00:00:00",2,282,294,41,3.9e-05,82.5,8.08,3.1799998,0.00591,98884.29
"2019-05-13 06:00:00",2,282.4,324,5,0.000121,85.6,9.11,4.31,0.00635,98619.35
"2019-05-13 12:00:00",2,285.5,327,355,0.000144,75.1,9.309999,8.82,0.00682,98732.03
"2019-05-13 18:00:00",2,284.30002,319,493,9.8e-05,75.6,9.48,6.98,0.00633,98736.8
"2019-05-14 00:00:00",2,282.1,307,34,8e-05,85.3,8.22,1.92,0.00615,98792.1
"2019-05-14 06:00:00",2,282,292,8,5.4e-05,87.9,6.58,0.42,0.0063199997,98717.72
"2019-05-14 12:00:00",2,285.80002,316,378,4.9e-05,72.4,9.4,1.78,0.0067,98925.305
"2019-05-14 18:00:00",2,285.80002,316,507,4.9e-05,71.700005,6.6,0.44,0.00661,99036.266
"2019-05-15 00:00:00",2,281.4,284,48,7e-06,90.700005,2.62,-2.62,0.0061999997,99393.74
"2019-05-15 06:00:00",2,280.7,272,11,0,93,0.58,-2.8899999,0.00606,99745.055
"2019-05-15 12:00:00",2,286.9,282,541,1.6e-05,63.4,-0.61,-2.86,0.00621,100140.09
"2019-05-15 18:00:00",2,286.6,302,631,0.000138,71.3,-4.7,-2.75,0.0068599996,100363.55
"2019-05-16 00:00:00",2,282.5,290,48,7e-06,91.5,-3.9099998,-2.77,0.0066299997,100812.14
"2019-05-16 06:00:00",2,282.4,277,11,1e-06,90.9,-4.97,-1.89,0.00652,101037.805
"2019-04-30 06:00:00",3,282.80002,9.999e+20,9.999e+20,9.999e+20,86.8,3.6499999,6.25,0.00643,101305.65
"2019-04-30 12:00:00",3,283.80002,296,440,9e-06,69.200005,4.0899997,5.5099998,0.0054699997,101540.97
"2019-04-30 18:00:00",3,283.5,279,607,8e-06,70.9,4.89,3.3999999,0.0055,101462.89
"2019-05-01 00:00:00",3,281.6,268,37,3e-06,80.3,4.35,2.03,0.00545,101390.06
"2019-05-01 06:00:00",3,281.6,269,4,0,82.5,6.18,1.68,0.00562,101168.33
"2019-05-01 12:00:00",3,283.5,317,324,2.8e-05,83.4,6.52,5.0099998,0.00649,101093.09
"2019-05-01 18:00:00",3,283.7,317,413,6e-05,83.6,3.54,8.139999,0.0065699997,101027.89
"2019-05-02 00:00:00",3,282.6,296,35,1.5e-05,85.6,2.51,7.94,0.00629,100950.55
"2019-05-02 06:00:00",3,282.5,297,4,8.8e-05,87.9,-2.2,5.27,0.0064399997,100696.7
"2019-05-02 12:00:00",3,284.4,286,473,2.5e-05,79.700005,-7.5699997,-4.17,0.00658,100999.62
"2019-05-02 18:00:00",3,284,291,591,1.2e-05,79.700005,-9.139999,-3,0.0063699996,101179.72
"2019-05-03 00:00:00",3,282.1,277,39,0,83.200005,-8.11,-3.6999998,0.0058399998,101547.12
"2019-05-03 06:00:00",3,281.5,272,4,0,82.8,-6.74,-4.18,0.00557,101618.17
"2019-05-03 12:00:00",3,282.1,314,321,3e-06,70.4,-7.0299997,-5.06,0.0049199997,101861.58
"2019-05-03 18:00:00",3,282.1,276,593,0,66.4,-7.83,-4.2999997,0.00464,101871.164
"2019-05-04 00:00:00",3,279.5,259,41,0,71.1,-4.89,-4.5899997,0.00415,102039.63
"2019-05-04 06:00:00",3,279,259,5,1e-06,66.9,-4.49,-3.22,0.0037699998,102019.35
"2019-05-04 12:00:00",3,281.2,286,387,2e-06,59,-5.73,-2.32,0.00387,102161.87
"2019-05-04 18:00:00",3,281.30002,282,538,2e-06,59,-6.37,-2.57,0.0039,102217.15
"2019-05-05 00:00:00",3,279.30002,251,43,0,62.7,-2.21,-2.4199998,0.0035899999,102348.875
"2019-05-05 06:00:00",3,279,256,6,0,65.6,0.03,-0.35999998,0.00367,102323.016
"2019-05-05 12:00:00",3,281.9,265,488,2e-06,56.100002,-1.01,1.37,0.0038599998,102355.15
"2019-05-05 18:00:00",3,281.9,297,513,3e-06,60.4,-2.99,0.76,0.00417,102217.9
"2019-05-06 00:00:00",3,279.2,257,43,0,68.6,-0.71999997,-0.52,0.00391,102117.59
"2019-05-06 06:00:00",3,279.6,253,6,0,72.3,1.9799999,-0.74,0.0042399997,102062.94
"2019-05-06 12:00:00",3,283.5,272,491,3e-06,71.1,2.5,3.51,0.0054599997,101969.805
