"forecast.date","ensembles","tmp2m","dlwrfsfc","dswrfsfc","pratesfc","rh2m","vgrd10m","ugrd10m","spfh2m","pressfc","tcdcclm"
"2020-04-22 12:00:00",1,285.5,9.999e+20,9.999e+20,9.999e+20,64.3,-0.82,-3.02,0.00561,101932.83,9.999e+20
"2020-04-22 18:00:00",1,286.80002,295,572,0,65,-2.8,-3.31,0.0061999997,101843.52,35
"2020-04-23 00:00:00",1,283.9,294,25,0,77.9,-0.57,-2.73,0.00616,101921.625,61
"2020-04-23 06:00:00",1,282.9,281,2,0,79.8,-0.35,-2.83,0.00591,101793.7,67
"2020-04-23 12:00:00",1,286.30002,296,425,0,70.700005,-0.39999998,-1.93,0.00652,101724.1,60
"2020-04-23 18:00:00",1,286.9,307,561,0,68.5,-4.37,-1.02,0.00659,101503.555,43
"2020-04-24 00:00:00",1,284.80002,313,25,0,77.5,-1.79,-1.99,0.00652,101438.836,58
"2020-04-24 06:00:00",1,284.1,339,1,6e-06,83.5,-0.84999996,-1.52,0.00677,101240.44,96
"2020-04-24 12:00:00",1,286.80002,319,399,0,71.700005,-1.73,-0.87,0.00689,101177.055,46
"2020-04-24 18:00:00",1,286.30002,306,568,0,72,-5.0899997,-0.63,0.00673,101024.64,33
"2020-04-25 00:00:00",1,283.4,286,31,0,83.4,-3.83,-1.03,0.00643,101003.586,1
"2020-04-25 06:00:00",1,283.2,286,2,0,88,-3.99,-1.31,0.00672,100832.73,10
"2020-04-25 12:00:00",1,285.80002,301,410,1e-06,80.3,-4.48,-0.74,0.0072999997,100802.06,29
"2020-04-25 18:00:00",1,284.30002,304,575,0,78.1,-7.22,-0.45999998,0.00643,100674.3,17
"2020-04-26 00:00:00",1,281.7,279,32,0,83.200005,-6.6,0.06,0.00572,100781.64,2
"2020-04-26 06:00:00",1,280.9,267,3,0,75.3,-5.77,0.39999998,0.0049199997,100804.33,3
"2020-04-26 12:00:00",1,283,290,358,2e-06,65.5,-6.16,2.6799998,0.0049,100976.41,52
"2020-04-26 18:00:00",1,283.30002,294,492,3e-06,71.4,-5.95,3.84,0.00545,100930.46,61
"2020-04-27 00:00:00",1,282,285,33,3e-06,73.8,-5,3.1299999,0.00519,101012.35,47
"2020-04-27 06:00:00",1,282.2,335,1,8e-06,71.9,-5.58,3.75,0.00513,100945.055,94
