"forecast.date","ensembles","tmp2m","dlwrfsfc","dswrfsfc","pratesfc","rh2m","vgrd10m","ugrd10m","spfh2m","pressfc"
"2019-05-07 18:00:00",1,282.7,9.999e+20,9.999e+20,9.999e+20,84.200005,-2.1599998,-6.3599997,0.00624,99984.234
"2019-05-08 00:00:00",1,281.30002,317,17,3.4e-05,83.1,0.68,-7.74,0.00563,99565.12
"2019-05-08 06:00:00",1,280.30002,281,4,1e-06,85.4,-4.2599998,-7.5699997,0.00543,99102.98
"2019-05-08 12:00:00",1,283.2,302,377,5e-06,74.6,-8.22,-7.5,0.0058,99034.58
"2019-05-08 18:00:00",1,283,299,539,6e-06,73.6,-10.71,-4.24,0.00562,99176.83
"2019-05-09 00:00:00",1,281.6,295,36,6e-06,81.9,-6.27,-0.11,0.00568,99470.52
"2019-05-09 06:00:00",1,281.4,289,6,5e-06,81.200005,-3.6299999,0.89,0.00555,99559.49
"2019-05-09 12:00:00",1,283.30002,276,514,3e-05,74.1,-3.78,1.27,0.00574,99679.9
"2019-05-09 18:00:00",1,281.6,295,585,6.2e-05,78.8,-8.23,-5.44,0.0054599997,99925.63
"2019-05-10 00:00:00",1,280.2,310,24,3e-06,76,-6.29,-3.6699998,0.0047299997,100155.99
"2019-05-10 06:00:00",1,280.7,301,6,8e-06,74.3,-5.5899997,-2.6699998,0.0047899997,100291.55
"2019-05-10 12:00:00",1,282.9,277,495,1.1e-05,63.7,-6.56,-2.36,0.00478,100567.836
"2019-05-10 18:00:00",1,282.7,266,658,3e-06,63.9,-8.15,-3.02,0.00471,100733.48
"2019-05-11 00:00:00",1,280.30002,256,49,0,72.5,-5.41,-3.03,0.00451,101144.375
"2019-05-11 06:00:00",1,280.30002,253,9,1e-06,68.8,-4.92,-1.02,0.00428,101568.586
"2019-05-11 12:00:00",1,282.7,260,540,8e-06,57.3,-6.12,0.81,0.00417,102079.79
"2019-05-11 18:00:00",1,282.30002,261,673,2e-06,58.4,-5.8599997,0.52,0.00411,102516.18
"2019-05-12 00:00:00",1,280.2,257,52,0,64.5,-0.74,-2.58,0.0039,102834.016
"2019-05-12 06:00:00",1,279.80002,262,9,0,72,3.48,-3.9499998,0.00427,102852.49
"2019-05-12 12:00:00",1,285.1,268,526,0,59.5,6.69,-1.4499999,0.00502,102909.305
"2019-05-12 18:00:00",1,285.9,318,513,4e-06,67.200005,5.96,0.95,0.00603,102797.37
"2019-05-13 00:00:00",1,283.4,294,42,0,83.6,5.96,-1.06,0.00633,102851.17
"2019-05-13 06:00:00",1,281.7,273,10,0,72.1,6.5099998,-3,0.00488,102720.664
"2019-05-13 12:00:00",1,288,275,540,0,58.7,9.38,-0.98999995,0.0060099997,102620.305
"2019-05-13 18:00:00",1,288.30002,302,648,0,71.4,8.389999,1.6999999,0.0075,102524.04
"2019-05-14 00:00:00",1,285,304,44,0,85.5,6.2599998,-1.48,0.00722,102586.266
"2019-05-14 06:00:00",1,283.4,281,10,0,84.4,6.0099998,-2.3,0.0064399997,102504.29
"2019-05-14 12:00:00",1,288.30002,304,452,0,65.700005,7.12,0.32999998,0.00689,102506.48
"2019-05-14 18:00:00",1,288.7,307,645,0,69.5,5.0499997,1.9499999,0.0075,102290.06
"2019-05-15 00:00:00",1,284.9,293,54,0,81.9,4.0299997,-1.62,0.0069,102254.87
"2019-05-15 06:00:00",1,283.4,294,9,0,75.5,4.33,-3.32,0.0057699997,101925.76
"2019-05-15 12:00:00",1,288,309,391,0,63.2,6.74,-1.8199999,0.00655,101762.4
"2019-05-15 18:00:00",1,287.7,339,368,0,74.8,3.55,2.46,0.00762,101531.35
"2019-05-16 00:00:00",1,283.30002,300,50,0,92.200005,1.48,1.56,0.0070499997,101182.984
"2019-05-16 06:00:00",1,284.1,298,8,1e-06,94.3,0.38,1.73,0.00758,101105.31
"2019-05-16 12:00:00",1,286.9,345,285,1.1e-05,74.5,0.88,2.4199998,0.0072299996,101090.9
"2019-05-16 18:00:00",1,286.5,333,487,4e-06,69.200005,4.45,3.28,0.0065599997,100922.28
"2019-05-17 00:00:00",1,284.1,355,17,7.4e-05,89.9,7.3799996,1.99,0.00731,100600.94
"2019-05-17 06:00:00",1,285.5,365,3,7.4e-05,93.1,6.0299997,4.88,0.00833,100324.45
"2019-05-17 12:00:00",1,285.4,363,86,0.000134,89.6,-0.75,6.25,0.007929999,100474.586
"2019-05-17 18:00:00",1,284.80002,331,392,2.8e-05,69.200005,-3.1499999,6.35,0.00587,100803
"2019-05-18 00:00:00",1,281.30002,274,52,0,82,-0.42,3.99,0.00548,100999.305
"2019-05-18 06:00:00",1,281.80002,270,12,1e-06,84.1,0.62,2.6,0.0058299997,100917.44
