"forecast.date","ensembles","tmp2m","dlwrfsfc","dswrfsfc","pratesfc","rh2m","vgrd10m","ugrd10m","spfh2m","pressfc"
"2019-05-07 06:00:00",1,281.1,9.999e+20,9.999e+20,9.999e+20,80,-0.53,-3.77,0.0052799997,100886.055
"2019-05-07 12:00:00",1,283.6,305,403,2.2e-05,73.8,-0.53999996,-4.5299997,0.00581,100553.23
"2019-05-07 18:00:00",1,283.2,310,505,6.5e-05,81.8,-3.61,-6.8799996,0.00629,99978.45
"2019-05-08 00:00:00",1,281.7,311,19,4.3e-05,85,-0.51,-7.5099998,0.00594,99465.77
"2019-05-08 06:00:00",1,280.80002,303,3,3.8e-05,85.9,-4.18,-7.7799997,0.00569,98984.664
"2019-05-08 12:00:00",1,282.9,318,290,1.1e-05,77.8,-7.8399997,-6.66,0.00594,98956.46
"2019-05-08 18:00:00",1,282.9,316,468,3e-06,72.8,-10.0199995,-3.84,0.0055199997,99121.37
"2019-05-09 00:00:00",1,281.4,293,28,2e-06,77.200005,-6.92,-1.26,0.00529,99400.586
"2019-05-09 06:00:00",1,281,276,5,1e-05,82.1,-7.49,-2.05,0.00544,99595.75
"2019-05-09 12:00:00",1,282.5,297,440,1.9e-05,68.200005,-7.66,-2.6299999,0.005,99920.45
"2019-05-09 18:00:00",1,282.1,269,641,7e-06,64.9,-7.47,-0.16,0.00462,100162.695
"2019-05-10 00:00:00",1,280.4,257,49,0,70.8,-4.2,-2.46,0.0044799997,100390.14
"2019-05-10 06:00:00",1,280.4,255,8,1e-06,70.8,-3.53,-2.28,0.00447,100515.94
"2019-05-10 12:00:00",1,283.1,268,511,2e-06,58.5,-4.62,-2.3999999,0.0044299997,100738.33
"2019-05-10 18:00:00",1,282.5,263,669,1e-06,64.3,-7.5,-2.9099998,0.00466,100873.87
"2019-05-11 00:00:00",1,280.2,254,50,0,72.200005,-4.93,-3.3,0.00447,101230.164
"2019-05-11 06:00:00",1,280.2,253,9,1e-06,68.4,-4.5899997,-1.74,0.00421,101636.375
"2019-05-11 12:00:00",1,282.5,274,493,6e-06,55.3,-4.87,-0.38,0.00397,102159.125
"2019-05-11 18:00:00",1,282.6,272,642,2e-06,56.4,-4.73,-1.8,0.00407,102496.45
"2019-05-12 00:00:00",1,280.5,258,52,0,66.700005,-0.35999998,-4.63,0.00416,102818.766
"2019-05-12 06:00:00",1,279.5,257,9,0,72.700005,3.5,-4.7799997,0.0042,102843.1
"2019-05-12 12:00:00",1,285.9,276,522,0,63.8,7.29,-0.32999998,0.0057099997,102864.2
"2019-05-12 18:00:00",1,286.2,298,627,0,67,6.68,2.3899999,0.0061,102852.12
"2019-05-13 00:00:00",1,283.2,292,45,0,78.1,6.79,-1.48,0.00585,102921.21
"2019-05-13 06:00:00",1,281.80002,269,10,0,72.8,6.5499997,-2.18,0.00495,102847.82
"2019-05-13 12:00:00",1,287.5,269,559,0,59,7.58,-1.4,0.0058299997,102913.62
"2019-05-13 18:00:00",1,288.2,289,681,0,69.4,8.0199995,0.24,0.0072,102781.77
"2019-05-14 00:00:00",1,283.5,284,53,0,79,6.5899997,-2.3899999,0.00603,102837.7
"2019-05-14 06:00:00",1,282.5,272,9,0,78.1,6.2999997,-2.03,0.00557,102826.31
"2019-05-14 12:00:00",1,287.80002,287,523,0,59.3,7.74,-0.81,0.00597,102802.414
"2019-05-14 18:00:00",1,288,296,667,0,67.5,5.73,1.05,0.00695,102662.11
"2019-05-15 00:00:00",1,284.7,296,53,0,83.3,3.26,-1.24,0.0069,102656.164
"2019-05-15 06:00:00",1,283.80002,296,8,0,82.3,3.46,-3.33,0.00643,102474.39
"2019-05-15 12:00:00",1,290.1,310,466,0,57.9,6.0699997,-2.09,0.0068599996,101996.52
"2019-05-15 18:00:00",1,288.9,319,588,0,61.4,3.83,2.1299999,0.00672,101868.46
"2019-05-16 00:00:00",1,283.9,321,36,1e-06,84.6,1.89,0.81,0.00671,101893.18
"2019-05-16 06:00:00",1,283.4,287,12,0,92.3,3.3799999,0.26999998,0.00703,101798.15
"2019-05-16 12:00:00",1,289,304,516,1e-06,63.100002,6.0299997,2.01,0.00695,101655.49
"2019-05-16 18:00:00",1,287.7,303,652,0,64,6.93,3.5,0.00654,101408.19
"2019-05-17 00:00:00",1,284.4,324,45,6e-06,80.1,6.7599998,0.7,0.00659,101180.29
"2019-05-17 06:00:00",1,284.1,349,3,3.6e-05,85.3,8.429999,0.78999996,0.00689,100797.79
"2019-05-17 12:00:00",1,285.5,360,89,0.000153,87.3,8.76,1.74,0.00777,100665.14
"2019-05-17 18:00:00",1,285.2,361,165,0.000322,91.200005,7.41,1.92,0.00798,100439.77
"2019-05-18 00:00:00",1,284.2,358,9,0.000244,95.1,0.89,3.27,0.0077899997,100451.35
"2019-05-18 06:00:00",1,282.7,330,10,7e-06,84.5,0.04,3.74,0.0062599997,100653.375
"2019-05-18 12:00:00",1,286.7,291,511,9e-06,64.5,2.1399999,5.29,0.00621,100885.63
"2019-05-18 18:00:00",1,285.9,299,614,1.8e-05,68.700005,0.76,5.4,0.00624,101081.15
"2019-05-19 00:00:00",1,280.74,275,60,1e-06,89.200005,0.59,1.7199999,0.00572,101307.63
"2019-05-19 06:00:00",1,282.30002,267,13,0,89,0.29,-0.099999994,0.00633,101364.555
"2019-05-19 12:00:00",1,287.30002,286,547,1e-06,60.2,0.79999995,-0.66999996,0.00597,101377.766
"2019-05-19 18:00:00",1,286.6,329,452,3e-06,68,-3,0.22,0.0064499998,101324.18
"2019-05-20 00:00:00",1,282.6,297,47,1e-06,89.3,-2.46,-1.24,0.0064999997,101327.555
"2019-05-20 06:00:00",1,283.1,278,14,0,88.5,-2.01,-0.88,0.00667,101189.52
"2019-05-20 12:00:00",1,289.30002,293,559,0,61.7,-1.37,-0.71999997,0.00701,101078.6
"2019-05-20 18:00:00",1,289.5,321,631,0,63.7,-2.3999999,1.3,0.00731,100887.05
"2019-05-21 00:00:00",1,282.9,293,61,0,83.700005,-0.22999999,2.09,0.0062599997,100926.95
"2019-05-21 06:00:00",1,283.4,303,9,3e-06,82.9,1.68,2.1399999,0.00642,100922.836
"2019-05-21 12:00:00",1,287.80002,310,488,7e-06,74.6,3.47,5.92,0.0077,101039.07
"2019-05-21 18:00:00",1,286.7,331,497,2.1e-05,76.5,1.8,6.0099998,0.0073499996,101190.74
"2019-05-22 00:00:00",1,283,304,35,1e-06,94.3,3.6699998,1.74,0.0070499997,101347.23
"2019-05-22 06:00:00",1,284.4,302,8,2.1e-05,92.5,7.3199997,1.43,0.00762,101241.02
"2019-05-22 12:00:00",1,286.80002,360,125,0.000133,90.700005,5.79,5.8599997,0.00873,101277.6
"2019-05-22 18:00:00",1,287.2,369,223,2.7e-05,90.5,3.1499999,4.71,0.00892,101487.75
"2019-05-23 00:00:00",1,286.30002,371,21,1.7e-05,93.5,3.87,3.35,0.00866,101678.51
"2019-05-23 06:00:00",1,285.9,362,10,9e-06,93.1,5.8199997,2.85,0.00842,101634.125
"2019-05-07 06:00:00",2,281.7,9.999e+20,9.999e+20,9.999e+20,81.1,-0.95,-3.33,0.0055799996,100912.1
"2019-05-07 12:00:00",2,283.5,306,400,2.4e-05,75.9,-0.57,-4.98,0.00594,100583.836
"2019-05-07 18:00:00",2,283.2,314,477,8e-05,82.700005,-3.85,-6.7599998,0.00636,100007.22
"2019-05-08 00:00:00",2,281.9,320,18,5.2e-05,86.5,-1.55,-7.74,0.00612,99487.27
"2019-05-08 06:00:00",2,280.80002,299,4,1.3e-05,85.1,-4.35,-7.2799997,0.00561,98960.58
"2019-05-08 12:00:00",2,283.30002,308,331,7e-06,76.1,-8.389999,-6.54,0.0059499997,98913.25
"2019-05-08 18:00:00",2,282.80002,303,505,1e-05,74,-11.2,-4.67,0.0055899997,99019.56
"2019-05-09 00:00:00",2,281.4,319,31,8e-06,81.5,-7.6699996,-2.34,0.0056,99295.98
"2019-05-09 06:00:00",2,280.80002,315,5,4.7e-05,85.700005,-8.07,-2.78,0.00562,99516.12
"2019-05-09 12:00:00",2,282.2,305,411,3.3e-05,72.4,-6.5899997,-4.13,0.0052,99871.61
"2019-05-09 18:00:00",2,282.2,271,640,7e-06,61.5,-6.96,-0.32999998,0.0044,100078.805
"2019-05-10 00:00:00",2,280.2,254,49,0,68.6,-3.74,-2.07,0.00428,100287.625
"2019-05-10 06:00:00",2,280.2,255,8,0,70,-3.22,-2.32,0.0043599997,100367.21
"2019-05-10 12:00:00",2,283,272,505,8e-06,59.5,-5.0299997,-2.25,0.00446,100583.805
"2019-05-10 18:00:00",2,282.4,265,663,1e-05,63.2,-7.3199997,-2.86,0.00458,100763.85
"2019-05-11 00:00:00",2,280,254,51,0,70.4,-4.81,-3.55,0.0042999997,101176.305
"2019-05-11 06:00:00",2,280.1,256,8,0,63.5,-4.71,-0.82,0.00387,101578.87
"2019-05-11 12:00:00",2,282.5,296,424,3e-06,53.3,-5.19,0.26999998,0.0038299998,102102.72
"2019-05-11 18:00:00",2,282.7,262,672,0,53.7,-4.24,0.26999998,0.0038899998,102498.85
"2019-05-12 00:00:00",2,280.5,258,52,0,61.600002,0.01,-3.79,0.00382,102752.38
"2019-05-12 06:00:00",2,279.9,259,9,0,71,2.5,-3.6299999,0.0042499998,102932.266
"2019-05-12 12:00:00",2,285.6,268,531,0,58.7,5.97,-1.3199999,0.00513,103012.79
"2019-05-12 18:00:00",2,286.4,289,649,0,67.4,5.06,0.85999995,0.0061899996,102962.47
"2019-05-13 00:00:00",2,282.9,282,51,0,72.200005,6.8399997,-4.0899997,0.00527,103062.125
"2019-05-13 06:00:00",2,281.4,259,10,0,74.3,6.94,-2.99,0.00493,102945.86
"2019-05-13 12:00:00",2,287.5,270,552,1e-06,71.700005,9.66,-1.88,0.0071199997,102959.73
"2019-05-13 18:00:00",2,287.4,321,539,1e-06,70.700005,8.98,-1.26,0.00695,102948.74
"2019-05-14 00:00:00",2,282.80002,279,53,0,76.8,7.5899997,-1.12,0.00555,103078.836
"2019-05-14 06:00:00",2,282.4,265,11,0,79.4,6.3799996,-1.87,0.0056,103143.64
"2019-05-14 12:00:00",2,287.4,275,554,0,63.8,7.5299997,0.52,0.00627,103013.39
"2019-05-14 18:00:00",2,287.4,289,678,0,68.700005,4.0299997,1.89,0.00678,102882.9
"2019-05-15 00:00:00",2,284.1,286,55,0,80.4,3.1799998,-1.9499999,0.0063799997,102778.24
"2019-05-15 06:00:00",2,283,277,9,0,72.5,4.5899997,-1.06,0.00538,102686.38
"2019-05-15 12:00:00",2,289.30002,301,470,0,55.3,4.18,-1.06,0.00618,102339.625
"2019-05-15 18:00:00",2,289.6,333,499,0,60.7,2.81,1.15,0.00695,102134.98
"2019-05-16 00:00:00",2,283.80002,301,49,0,84.3,2.69,0.69,0.00664,102019.52
"2019-05-16 06:00:00",2,283.5,287,9,0,85,4.0099998,0.28,0.00652,101823.49
"2019-05-16 12:00:00",2,289,289,544,0,56.2,6.3199997,2.48,0.00617,101784.73
