"forecast.date","ensembles","tmp2m","dlwrfsfc","dswrfsfc","pratesfc","rh2m","vgrd10m","ugrd10m","spfh2m","pressfc","tcdcclm"
"2020-03-16 18:00:00",1,282.6,9.999e+20,9.999e+20,9.999e+20,80,7.0099998,9.309999,0.00586,100628.68,9.999e+20
"2020-03-17 00:00:00",1,281.6,290,3,0,80,4.72,8.389999,0.0054599997,101006.414,82
"2020-03-17 06:00:00",1,280.9,279,0,2e-06,76.3,3.72,7.12,0.0049699997,101223.125,49
"2020-03-17 12:00:00",1,280.9,302,114,9.6e-05,84.6,4.56,4.29,0.00551,101174.55,67
"2020-03-17 18:00:00",1,279.9,325,75,0.000289,82,-3.12,5.47,0.0049699997,101069.92,96
"2020-03-18 00:00:00",1,278.6,291,2,9e-06,67.3,-0.84999996,8.49,0.0037099998,101457.15,95
"2020-03-18 06:00:00",1,278.69,289,0,3e-06,66.3,-0.42,9.22,0.00369,101582.53,95
"2020-03-18 12:00:00",1,279.7,277,233,9e-06,57.8,-0.51,10.23,0.00344,101842.766,86
"2020-03-18 18:00:00",1,278.9,261,391,2.1e-05,64.6,-2,8.55,0.00363,101951.414,53
"2020-03-19 00:00:00",1,278.22,243,4,5e-06,72.4,-2.07,6.44,0.00387,102192.805,6
"2020-03-19 06:00:00",1,278.2,252,0,6.5e-05,69.9,-6.73,1.02,0.00373,102349.62,30
"2020-03-19 12:00:00",1,279.80002,255,273,9e-06,58.2,-5.54,3.99,0.00345,102673.64,36
"2020-03-19 18:00:00",1,280.30002,251,435,6e-06,71.3,-5.48,-2.4099998,0.0043699997,102687.02,8
"2020-03-20 00:00:00",1,278.30002,246,4,0,67.6,-4.72,-6.6299996,0.0036199999,103106.625,1
"2020-03-20 06:00:00",1,277.4,234,0,0,66.4,-4.42,-6.27,0.00333,103189.805,0
"2020-03-20 12:00:00",1,279.4,237,294,0,59.2,-5.47,-8.28,0.00339,103193,0
"2020-03-20 18:00:00",1,280.5,254,435,0,61.5,-1.4599999,-6.8999996,0.00381,102967.69,18
"2020-03-21 00:00:00",1,277.9,250,4,0,71.4,2.05,-9.66,0.0037,102839.336,13
"2020-03-21 06:00:00",1,276.30002,234,0,0,76.9,3.6399999,-8.76,0.00358,102519.83,5
