"forecast.date","ensembles","tmp2m","dlwrfsfc","dswrfsfc","pratesfc","rh2m","vgrd10m","ugrd10m","spfh2m","pressfc","tcdcclm"
"2020-04-11 00:00:00",1,283.2,9.999e+20,9.999e+20,9.999e+20,96.5,2.21,3.04,0.00728,101689.25,9.999e+20
"2020-04-11 06:00:00",1,281.4,319,0,1e-05,93.700005,-0.06,2.59,0.0062599997,101787.24,60
"2020-04-11 12:00:00",1,284.5,269,407,0,70.6,3.08,4.74,0.00579,101868.016,24
"2020-04-11 18:00:00",1,283,310,429,9e-06,91.200005,1.0699999,5.14,0.00677,101699.87,60
"2020-04-12 00:00:00",1,282.1,310,8,3e-06,89.700005,0.9,3.99,0.00629,101382.69,87
"2020-04-12 06:00:00",1,280.7,319,0,6e-06,83.700005,0.75,0.61,0.00538,100903.73,98
"2020-04-12 12:00:00",1,282.4,306,290,6e-05,73.700005,-8.74,-4.31,0.00531,100974.625,90
"2020-04-12 18:00:00",1,282.2,275,535,9e-06,71.4,-13.63,-5.17,0.00505,101255.27,20
"2020-04-13 00:00:00",1,281.80002,276,19,0,78.3,-9.11,-7.77,0.00538,101715.1,14
"2020-04-13 06:00:00",1,279.5,266,0,0,78.1,-4.94,-9.5,0.00456,102181.02,1
"2020-04-13 12:00:00",1,282.2,254,426,0,66.1,-2.8,-7.9199996,0.00462,102535.19,1
"2020-04-13 18:00:00",1,283.80002,262,578,0,64.700005,-0.42999998,-6.04,0.0050399997,102404.555,0
"2020-04-14 00:00:00",1,279,251,22,0,71.4,2.97,-4.85,0.00404,102469.21,0
"2020-04-14 06:00:00",1,278,242,0,0,82.200005,3.86,-3.6,0.00432,102225.81,0
"2020-04-14 12:00:00",1,283.4,246,442,0,54.2,4.2999997,-3.37,0.0041199997,102004.484,10
"2020-04-14 18:00:00",1,284.9,261,581,0,61.8,2.19,-1.4599999,0.00521,101633.02,36
"2020-04-15 00:00:00",1,280.4,260,23,0,74.9,4.48,-3.57,0.0046699997,101553.24,7
"2020-04-15 06:00:00",1,278.4,247,1,0,79.3,3.12,-4.95,0.00433,101258,0
"2020-04-15 12:00:00",1,284.2,256,437,0,60.5,4.3199997,-5.2999997,0.0049199997,101024.54,11
"2020-04-15 18:00:00",1,285.6,273,580,0,64.3,2.72,-2.9099998,0.00575,100746.32,20
"2020-04-16 00:00:00",1,281.30002,274,23,0,79.6,1.54,-3.6999998,0.0053399997,100703,41
"2020-04-16 06:00:00",1,280.30002,276,1,0,83.3,-1.29,-3.9199998,0.00523,100414.75,73
"2020-04-16 12:00:00",1,283.2,284,340,2e-06,75.200005,-1.39,-2.61,0.00576,100354.65,79
"2020-04-16 18:00:00",1,282.4,317,273,3.8e-05,84,-1.93,-1.37,0.0060699997,100403.85,98
"2020-04-17 00:00:00",1,281.1,294,11,7e-06,86.4,-2.58,0.74,0.00574,100658.81,73
"2020-04-17 06:00:00",1,280.5,269,1,0,85.4,-1.05,0.24,0.0053999997,100777.414,14
"2020-04-17 12:00:00",1,284.5,282,383,0,73,0.79999995,3.32,0.00604,100933.98,75
"2020-04-17 18:00:00",1,283.6,308,474,0,76.3,3.36,4.5699997,0.00597,100932.43,69
"2020-04-18 00:00:00",1,282.15,315,15,0,88.8,7.3799996,3.1599998,0.0063,100900.64,84
"2020-04-18 06:00:00",1,283.30002,335,0,1.4e-05,90.9,6.8799996,4.96,0.0069899997,100864.44,84
"2020-04-18 12:00:00",1,284.5,351,210,6e-06,85,8.38,3.3999999,0.00702,101018.02,95
"2020-04-18 18:00:00",1,284.4,325,483,1e-06,86.1,7.3599997,2.54,0.00713,101020.234,69
"2020-04-19 00:00:00",1,283.1,326,20,5e-06,94.1,7.0299997,1.17,0.0071099997,101125.375,84
"2020-04-19 06:00:00",1,283.30002,346,0,2e-05,93.9,3.9399998,0.26,0.0072,100848.734,91
"2020-04-19 12:00:00",1,287.2,354,193,3.8e-05,80.4,3.6899998,0.48,0.00799,100986.266,90
"2020-04-19 18:00:00",1,287.1,346,380,1.2e-05,81.6,-0.35999998,0.96,0.00803,101055.19,62
"2020-04-20 00:00:00",1,283.80002,318,14,1e-06,93.5,-0.75,-1.01,0.0074099996,101229.27,36
"2020-04-20 06:00:00",1,281.9,295,1,0,93.8,-1.16,-0.07,0.00653,101317.87,6
"2020-04-20 12:00:00",1,290.6,301,445,0,64.8,-3.12,-1.1,0.00796,101420.33,1
"2020-04-20 18:00:00",1,289.80002,320,566,1e-06,71.200005,-5.5699997,-1.76,0.00835,101399.21,9
"2020-04-21 00:00:00",1,285.4,312,26,0,93.3,-3.6399999,-2.61,0.00818,101508.586,29
"2020-04-21 06:00:00",1,285.30002,333,1,2.5e-05,94.200005,-2.98,-2.96,0.008239999,101483.1,54
"2020-04-21 12:00:00",1,292.2,325,419,2e-06,56.9,0.45,-6.0699997,0.0077,101570.875,44
"2020-04-21 18:00:00",1,292.1,317,589,0,55.100002,1.02,-7.2599998,0.0074199997,101632.52,25
"2020-04-22 00:00:00",1,285.1,296,28,0,78.8,0.06,-4.39,0.00677,101916.06,35
"2020-04-22 06:00:00",1,282.1,281,2,0,82.3,-0.35999998,-3.55,0.00576,102010.77,27
"2020-04-22 12:00:00",1,289.4,283,462,0,56.9,-0.95,-5.37,0.0064399997,102109.25,24
"2020-04-22 18:00:00",1,288.5,302,596,0,55.4,-2.81,-6.2599998,0.00591,102047.85,7
"2020-04-23 00:00:00",1,282.2,275,30,0,77.200005,-2.07,-3.48,0.00543,102229.52,5
"2020-04-23 06:00:00",1,280.4,272,2,0,91,-0.88,-3.06,0.0056499997,102219.08,6
"2020-04-23 12:00:00",1,287.5,291,448,0,66.6,0.26,-3.1299999,0.00664,102288.62,27
"2020-04-23 18:00:00",1,288.6,322,546,0,65.8,-0.89,-3.98,0.0070599997,102226.45,58
"2020-04-24 00:00:00",1,284,337,18,0,71.700005,1.01,-2.74,0.00568,102411.18,72
"2020-04-24 06:00:00",1,280.2,280,3,0,73.4,0.98999995,-2.29,0.0045,102469.46,25
"2020-04-24 12:00:00",1,286.5,269,479,0,47.600002,2.25,-1.93,0.0044299997,102566.445,2
"2020-04-24 18:00:00",1,286.80002,282,616,0,49.2,-2.51,0.37,0.00468,102485.81,1
"2020-04-25 00:00:00",1,281.7,273,32,0,72.9,-2.31,-1.18,0.00495,102534.77,3
"2020-04-25 06:00:00",1,280.5,264,3,0,79.4,-2.19,-0.78,0.00496,102446.414,0
"2020-04-25 12:00:00",1,286.9,271,484,0,52,-3.8,-0.59,0.0049799997,102432.445,0
"2020-04-25 18:00:00",1,285.5,280,620,0,60.5,-5.7999997,-0.11,0.0052799997,102273.93,0
"2020-04-26 00:00:00",1,280.2,263,34,0,85.6,-3.3,-0.44,0.00527,102278.49,1
"2020-04-26 06:00:00",1,279.30002,254,3,0,90,-3.29,-0.69,0.00519,102127.64,2
"2020-04-26 12:00:00",1,285.5,265,485,0,57.4,-4.8399997,-0.96,0.00505,102038.734,12
"2020-04-26 18:00:00",1,284.1,277,616,0,67.9,-5.97,-0.76,0.0054099998,101870.87,16
"2020-04-27 00:00:00",1,279.6,267,34,0,86.9,-3.58,-0.98999995,0.00512,101819.95,8
"2020-04-11 00:00:00",2,283.1,9.999e+20,9.999e+20,9.999e+20,96,1.3399999,3.37,0.0072,101727.62,9.999e+20
"2020-04-11 06:00:00",2,281.1,318,0,9e-06,90.8,-0.39,2.62,0.00593,101835.695,59
"2020-04-11 12:00:00",2,284.4,264,411,0,69.3,3.1299999,4.71,0.00563,101915.35,26
"2020-04-11 18:00:00",2,282.9,307,431,9e-06,90.9,0.41,5.04,0.00673,101757.13,58
"2020-04-12 00:00:00",2,281.7,306,7,2e-06,87.8,0.22,3.05,0.0060199997,101491.08,86
"2020-04-12 06:00:00",2,280.7,309,0,2e-06,82.3,-1.81,-1.51,0.0052799997,101123.055,97
"2020-04-12 12:00:00",2,282.7,299,323,1.8e-05,72,-7.5299997,-5.66,0.00529,101259.52,78
"2020-04-12 18:00:00",2,282.5,288,485,2e-06,71.5,-10.849999,-6.24,0.00517,101581.97,38
"2020-04-13 00:00:00",2,281.2,265,20,0,80.8,-8.25,-6.6,0.0053499998,101999.54,3
"2020-04-13 06:00:00",2,279.7,262,0,0,79.200005,-2.6599998,-8.99,0.00466,102397.125,1
"2020-04-13 12:00:00",2,282.30002,253,428,0,65.4,-2.97,-6.8999996,0.0046099997,102711.71,1
"2020-04-13 18:00:00",2,283.7,260,579,0,64.9,0.94,-5.06,0.0050299997,102522.99,0
"2020-04-14 00:00:00",2,279.4,253,23,0,72.6,3.01,-3.8899999,0.00419,102622.96,0
"2020-04-14 06:00:00",2,278.30002,244,0,0,80.9,3.9299998,-2.37,0.00433,102408.81,1
"2020-04-14 12:00:00",2,283.9,254,437,0,57.7,3.56,-2.22,0.00454,102252.94,1
"2020-04-14 18:00:00",2,284.80002,266,575,0,62.7,1.26,-0.42999998,0.0052,101938.4,43
"2020-04-15 00:00:00",2,281,264,23,0,76,3.72,-2.9199998,0.00494,101875.055,4
"2020-04-15 06:00:00",2,278.80002,249,1,0,68.6,2.8999999,-4.0899997,0.00384,101637.35,3
"2020-04-15 12:00:00",2,284.5,260,430,0,60.9,3.29,-3.6399999,0.00502,101501.31,33
"2020-04-15 18:00:00",2,285.7,274,581,0,62,0.19,-2.8999999,0.00554,101180.49,0
"2020-04-16 00:00:00",2,281.4,271,24,0,80.5,2.29,-3.34,0.00542,101180.555,1
"2020-04-16 06:00:00",2,280.1,263,1,0,76.9,-1.48,-5.0099998,0.00475,100932.66,2
"2020-04-16 12:00:00",2,286,272,428,0,66.6,-0.58,-6.47,0.00611,100832.125,28
"2020-04-16 18:00:00",2,285.9,327,407,4e-06,78.9,1.62,-2.1399999,0.0072299996,100806.766,87
"2020-04-17 00:00:00",2,283.7,300,15,1e-06,87.6,3.02,-1.7199999,0.0069199996,101084.19,16
"2020-04-17 06:00:00",2,282.5,288,0,4e-06,92.3,3.35,-0.62,0.0066799996,101285.61,47
"2020-04-17 12:00:00",2,285.9,311,308,1e-06,76.8,-2.2,-2.95,0.00695,101378.4,59
"2020-04-17 18:00:00",2,287.5,340,377,1.5e-05,77.6,-0.91999996,-5.6099997,0.00783,101187.77,72
"2020-04-18 00:00:00",2,284.9,339,13,0.000101,93,0.97999996,-3.58,0.00792,101150.734,83
"2020-04-18 06:00:00",2,282.7,311,1,4e-06,93.4,4.2,-2.1599998,0.00684,101308.336,33
"2020-04-18 12:00:00",2,287.30002,292,433,0,73,5.5099998,-1.5799999,0.00725,101327.56,4
"2020-04-18 18:00:00",2,288.4,311,529,0,65.200005,2.6799998,-3.36,0.0069799996,101105.52,74
"2020-04-19 00:00:00",2,286.5,329,12,0.000103,85.6,4.31,-10,0.00815,100417.73,86
"2020-04-19 06:00:00",2,285,317,1,1e-05,89.3,4.71,-5.58,0.00776,99905.25,32
"2020-04-19 12:00:00",2,286.7,358,119,9e-05,82.700005,10.469999,1.8299999,0.00797,100220.51,90
"2020-04-19 18:00:00",2,285.80002,322,389,5e-06,74.8,4.16,2.23,0.00678,100822.52,47
"2020-04-20 00:00:00",2,282.5,290,26,0,84.5,-1.17,-2.06,0.00616,100844.805,56
"2020-04-20 06:00:00",2,283.1,318,1,6.8e-05,91.3,-4.29,-2.02,0.00695,100471.766,93
"2020-04-20 12:00:00",2,285.80002,346,147,0.000276,87.6,-5.7599998,-1.11,0.00801,100119.336,92
"2020-04-20 18:00:00",2,286.30002,359,268,1.4e-05,86.5,0.45,1.61,0.00815,99907.2,81
"2020-04-21 00:00:00",2,283.5,358,9,1e-05,90.8,2.73,1.8299999,0.0071099997,100208.875,91
"2020-04-21 06:00:00",2,283.1,336,1,4e-06,94.4,3.6999998,-1.13,0.00719,100379.01,72
"2020-04-21 12:00:00",2,288.7,332,351,7e-06,68.3,7.0499997,-3.6699998,0.0074899998,100527.305,52
"2020-04-21 18:00:00",2,287.7,319,504,2e-06,69.5,8.849999,-4.48,0.00714,100577.54,31
"2020-04-22 00:00:00",2,283.2,311,18,0,86.3,3.3,-4.8599997,0.00659,100778.85,78
"2020-04-22 06:00:00",2,281.1,283,2,0,90.3,1.91,-3.58,0.0059499997,100922.46,64
"2020-04-22 12:00:00",2,290,293,439,0,60.4,5.47,-3.5,0.00714,101220.93,51
"2020-04-22 18:00:00",2,290.6,319,576,8e-06,62.8,3.21,-0.19,0.00769,101519.75,34
"2020-04-23 00:00:00",2,284.6,305,28,0,87.200005,1.8,-0.71999997,0.0072399997,101756.62,10
"2020-04-23 06:00:00",2,283.5,292,2,0,89.1,1.43,-2.3,0.0068699997,101860.46,1
"2020-04-23 12:00:00",2,290.80002,299,464,0,63.7,4.6,-2.4199998,0.00789,101697.25,1
