"forecast.date","ensembles","tmp2m","dlwrfsfc","dswrfsfc","pratesfc","rh2m","vgrd10m","ugrd10m","spfh2m","pressfc","tcdcclm"
"2019-05-12 00:00:00",1,280.7,9.999e+20,9.999e+20,9.999e+20,73,0.71999997,-3.74,0.00459,102713.02,9.999e+20
"2019-05-12 06:00:00",1,280.9,290,6,0,75.1,4.39,-4.33,0.00482,102722.2,58
"2019-05-12 12:00:00",1,285.9,310,422,0,60.9,7.5499997,-0.01,0.00545,102765.16,64
"2019-05-12 18:00:00",1,286.80002,295,624,0,66.6,6.69,1.4399999,0.00629,102747.72,34
"2019-05-13 00:00:00",1,283,277,52,0,74.6,6.2599998,-3.1299999,0.0055,102830.875,37
"2019-05-13 06:00:00",1,282.30002,270,8,0,74.4,7.2999997,-2.82,0.00523,102818.734,65
"2019-05-13 12:00:00",1,288.30002,276,545,0,65.1,10.13,-0.32999998,0.00679,102808.49,52
"2019-05-13 18:00:00",1,288,297,661,0,68.700005,7.68,0.53999996,0.00703,102828.06,63
"2019-05-14 00:00:00",1,283.5,285,50,0,72.3,6.3399997,-3.85,0.0055199997,102823.11,63
"2019-05-14 06:00:00",1,282.7,281,8,0,69.5,6.7,-4.21,0.00502,102688.99,75
"2019-05-14 12:00:00",1,287.7,288,497,0,61.5,7.2,-3.8899999,0.00621,102589.12,76
"2019-05-14 18:00:00",1,288.2,300,650,0,63.2,7.56,-3.25,0.00658,102368.62,60
"2019-05-15 00:00:00",1,284.1,294,49,0,77.200005,4.79,-5.18,0.00617,102348.1,68
"2019-05-15 06:00:00",1,283.6,293,8,0,83.1,5.19,-4.67,0.00642,102205.664,87
"2019-05-15 12:00:00",1,287.6,300,458,0,63.100002,6.75,-3.76,0.00636,102180.31,92
"2019-05-15 18:00:00",1,287.80002,304,627,0,68.200005,4.48,0.29,0.00695,102127.73,78
"2019-05-16 00:00:00",1,284,306,40,0,81.700005,2.54,-1.61,0.0065099997,102177.25,75
"2019-05-16 06:00:00",1,283,280,10,0,75.200005,1.25,-3.09,0.0056,102016.96,69
"2019-05-16 12:00:00",1,287.9,291,523,0,65.200005,0.95,-4.06,0.0067,101828.5,73
"2019-05-16 18:00:00",1,288.1,334,478,1e-06,64.9,-0.90999997,-2.95,0.0067999996,101554.055,73
"2019-05-17 00:00:00",1,283.7,296,45,1e-06,78.200005,1.88,-4.68,0.00611,101517.79,13
"2019-05-17 06:00:00",1,282.9,277,12,0,83.9,0.29,-4.72,0.00623,101365.55,1
"2019-05-17 12:00:00",1,287.9,289,549,1e-06,62.7,-0.31,-5.12,0.0064499998,101303.43,4
"2019-05-17 18:00:00",1,287.4,310,617,4.7e-05,71.3,-3.6499999,-5.0899997,0.00715,101055.914,34
"2019-05-18 00:00:00",1,284.9,318,35,5.2e-05,81.700005,-2.6799998,-4.94,0.00696,100971.4,80
"2019-05-18 06:00:00",1,282.4,318,6,6e-06,80.4,-0.57,-5.21,0.00581,100809.06,96
"2019-05-18 12:00:00",1,284.6,321,337,1e-05,83.1,-2.31,-4.11,0.0069299997,100694.53,65
"2019-05-18 18:00:00",1,286.30002,340,380,1.9e-05,81.700005,-3.03,-3.74,0.0077,100581.95,77
"2019-05-19 00:00:00",1,284.80002,322,39,4e-06,90.3,-2.32,-4.08,0.00768,100608.586,59
"2019-05-19 06:00:00",1,284.30002,337,8,8e-06,90.9,-1.63,-5.0699997,0.0074799997,100550.02,71
"2019-05-19 12:00:00",1,287,347,322,5e-06,84.3,-3.01,-5.21,0.00827,100556.56,82
"2019-05-19 18:00:00",1,288.5,362,350,7e-06,82,-2.44,-6.21,0.00887,100467.73,84
"2019-05-20 00:00:00",1,285.9,334,37,0,91.9,-2.3799999,-5.66,0.00842,100590.086,62
"2019-05-20 06:00:00",1,284.4,306,12,0,92.6,-1.8299999,-3.49,0.00768,100330.695,45
"2019-05-20 12:00:00",1,289.9,334,435,3e-06,73.8,-1.28,-5.87,0.00873,100444.555,65
"2019-05-20 18:00:00",1,290.30002,371,313,1.4e-05,78,-1.66,-4.98,0.0095,100506.15,80
"2019-05-21 00:00:00",1,286.5,345,28,4e-06,91.3,-1.55,-3.61,0.00865,100704.336,43
